Offset,Hash,Original,Translation
0,119,"ＤＭ
",
0,119,"~C05≪褒賞祭の間だけ≫~C00の期間限定クエストなんだ
ニャン！
   
つかんだチャンスを逃さないことが豊かな
人生の秘訣だニャン！","~C05≪포상제 기간에만≫~C00 진행하는 기간한정
퀘스트다냥!
   
잡은 기회를 놓치지 않는 것이 풍요로운
인생의 비결이다냥!"
0,119,"ただいま用意しているクエストは、こちらの
ラインナップだニャン！   
ウハウハなものばかりニャン！どれにするか
迷っちゃうニャン！","지금 준비하고 있는 퀘스트는, 이쪽의
라인업이다냥!   
짭짤한 것들뿐이다냥! 어떤 걸 할지
고민된다냥!"
0,119,"ＤＭ
",
0,119,"ＤＭ
",
0,119,"このクエストだったら契約金は不要ニャン。
   
いいのかニャン？","이 퀘스트라면 계약금은 필요 없다냥.
   
괜찮겠냥?"
0,119,"このクエストだったら$zの
契約金を頂戴しますニャン！
   
ＯＫですかニャン？","이 퀘스트라면 $z의
계약금을 받겠다냥!
   
ＯＫ이냥?"
0,119,"現在このクエストは≪Ａ級≫のＷＴＤに指定
されているのニャ！通常の契約猟団チケット
$枚と、ＷＴＤ契約に$枚の
猟団チケットが必要なのニャ！いいのかニャ？","현재 이 퀘스트는 ≪Ａ급≫ ＷＴＤ로 지정
되어 있다냐! 통상 계약 수렵단 티켓
$장과, ＷＴＤ 계약에 $장의
수렵단 티켓이 필요하다냐! 괜찮은 거냐?"
0,119,"ニャ～～～～ン。
   
残念なのニャン。契約金がたりない
みたいだニャン。","냐~~~~앙.
   
아쉽다냥. 계약금이 부족한
것 같다냥."
0,119,"紹介できるクエストがないのニャ～ン！
   
他にも探すのかニャン？","소개할 수 있는 퀘스트가 없다냐~앙!
   
다른 것도 찾아볼 거냥?"
0,119,"クエスト出発口の場所は知っているかニャン？
クエストボードの先にあるのニャン！
   
レッツ・ゴー！ニャン！","퀘스트 출발구 위치는 알고 있냥?
퀘스트 보드 너머에 있다냥!
   
렛츠 고! 냥!"
0,119,"~C05≪クエストボード≫~C00に募集用紙を貼り出した
のニャン。
   
うまい事やってくるニャン！","~C05≪퀘스트 보드≫~C00에 모집 용지를 붙여
뒀다냥.
   
잘 하고 오라냥!"
0,119,"別のクエストを契約中なのニャン！
   
契約中のクエストをキャンセルするニャン？","다른 퀘스트를 계약 중이다냥!
   
계약 중인 퀘스트를 취소할 거냥?"
0,119,"既にクエストメンバーが結成されている場合、
そのクエストメンバーは解散になるのニャン！
   
いいのかニャン？","이미 퀘스트 멤버가 결성되어 있는 경우,
그 퀘스트 멤버는 해산된다냥!
   
괜찮겠냥?"
0,119,"今クエストの契約を取り消ししたニャン！
   
ここは期間限定だからグズグズするなニャン！
   
また来るニャン！","방금 퀘스트 계약을 취소했다냥!
   
여긴 기간 한정이니까 꾸물대지 말라냥!
   
또 오라냥!"
0,119,"ＤＭ
",
0,119,"クエストの受注をキャンセルするニャン！
",퀘스트 수주를 취소한다냥!
0,119,"ＤＭ
",
0,119,"ごめんなさいニャン。今は業務外ですニャン。
   
この時間は、今後の自分の身の振り方に関して、
じっくりと考える時間にしているニャン！","미안하다냥. 지금은 업무 시간 외다냥.
   
이 시간은, 앞으로 자신의 진로에 관해
차분히 생각하는 시간으로 삼고 있다냥!"
0,119,"ニャ～～～～ン。
   
褒賞祭以外は暇ニャン。ここにいなきゃいけない
理由が、まったくもってわからないニャン。
このシステムは、若者の可能性を潰すニャン！","냐~~~~앙.
   
포상제 외에는 한가하다냥. 여기 있어야만 하는
이유를, 도무지 모르겠다냥.
이 시스템은, 젊은이의 가능성을 짓밟는다냥!"
0,119,"ワタシがカワイイから声をかけたくなるのは
仕方のない事ニャン！
   
でも、褒賞祭の時以外は期待には応えられない
無力な仕事なのニャン。","내가 귀여워서 말을 걸고 싶어지는 건
어쩔 수 없는 일이다냥!
   
하지만, 포상제 때 말고는 기대에 부응할 수
없는 무력한 일이다냥."
0,119,"今は業務外ですニャン。   
褒賞祭以外でも、ここにいなくちゃならないのは
計算外だったニャン。
   
時間外手当ては出ないのかニャン。","지금은 업무 시간 외다냥.   
포상제가 아닐 때도, 여기 있어야만 하는 건
예상 밖이었다냥.
   
시간외 수당은 안 나오는 거냥?"
0,119,"ワタシもいつかは狩人祭自体の進行役に
出世したいニャン！
   
そう夢見て、今も英気をやしなっているニャン！
なんだかなれるような気がするのニャン！","나도 언젠가는 헌터축제 자체의 진행 역할로
출세하고 싶다냥!
   
그렇게 꿈꾸며, 지금도 기운을 기르고 있다냥!
왠지 될 수 있을 것 같은 기분이 든다냥!"
0,119,"ニャ～ン。
   
受注に特定のアイテムが必要な場合もあるから
注意するニャン！
   
次回は狩人祭を頑張るニャン！","냐~앙.
   
수주에 특정 아이템이 필요한 경우도 있으니까
주의하라냥!
   
다음번엔 헌터축제 열심히 하라냥!"
0,119,"今は紹介できるクエストが
ないのニャ～ン！","지금은 소개할 수 있는 퀘스트가
없다냐~앙!"
0,119,"ここは狩人祭で勝ち組の猟団員しか受注できない
クエストの受付ニャン。   
ハンターライフコースでないと受注できないから
注意だニャン！","여기는 헌터축제에서 승리한 수렵단원만 수주할 수 있는
퀘스트 접수처다냥.   
헌터라이프코스가 아니면 수주할 수 없으니까
주의하라냥!"
0,119,"受注に特定のアイテムが必要な場合もあるから
それも注意だニャン！
   
受注時のアイテムは、クエスト達成か失敗の時
だけいただくニャン！リタイアは返却ニャン！","수주에 특정 아이템이 필요한 경우도
있으니까 그것도 주의하라냥!
   
수주 시 아이템은, 퀘스트 달성이나 실패
시에만 받는다냥! 포기는 반환한다냥!"
0,119,"ここは狩人祭で勝ち組の猟団員しか受注できない
クエストの受付ニャン。   
ハンターライフコースでないと受注できないから
注意だニャン！","여기는 헌터축제에서 승리한 수렵단원만 수주할 수 있는
퀘스트 접수처다냥.   
헌터라이프코스가 아니면 수주할 수 없으니까
주의하라냥!"
0,119,"受注に特定のアイテムが必要な場合もあるから
それも注意だニャン！
   
受注時のアイテムは、クエスト達成か失敗の時
だけいただくニャン！リタイアは返却ニャン！","수주에 특정 아이템이 필요한 경우도
있으니까 그것도 주의하라냥!
   
수주 시 아이템은, 퀘스트 달성이나 실패
시에만 받는다냥! 포기는 반환한다냥!"
0,119,"みんな落ち着くニャン！   
どうやら古龍が来てるみたいで大変だけど、
コッチにだって意地があるニャン！","다들 진정하라냥!   
아무래도 고룡이 온 것 같아서 큰일이지만,
이쪽에도 오기가 있다냥!"
0,119,"≪迎撃戦≫参加の場合は≪クエストカウンター≫
のお姉ちゃんに名乗り出るニャン！
   
勝ち組のクエスト希望ならここでＯＫニャン！","≪요격전≫ 참가할 경우엔 ≪퀘스트 카운터≫
언니한테 신청하라냥!
   
승리조 퀘스트 희망이면 여기서 ＯＫ이다냥!"
0,119,End of Line,
1,120,"わからない事があったらまた聞きにきてね。
",모르는 게 있으면 또 물어보러 와.
1,120,"例え開催中じゃなくても大会の内容の説明は
いつでも確認が可能よ。   
どう？聞いていく？","설령 개최 중이 아니더라도 대회 내용에 대한 설명은
언제든지 확인할 수 있어.   
어때? 들어볼래?"
1,120,"おめでとう！あなたへの褒賞品は
これよ。","축하해! 당신에게 줄 포상품은
이거야."
1,120,"あら、あなたへの褒賞品は、
無いようね。","어머, 당신에게 줄 포상품은,
없는 것 같네."
1,120,他にご用はあるかしら？,다른 볼일은 있나요?
1,120,何について訊きたいの？,무엇에 대해 묻고 싶은 거야?
1,120,"~C05≪公式狩猟大会≫~C00とはハンターズギルドが
主催する、狩りの腕を競い合うイベントよ。","~C05≪공식수렵대회≫~C00란 헌터즈 길드가
주최하는, 사냥 실력을 겨루는 이벤트야."
1,120,"あなたの狩猟技術をみんなに自慢する、
良いチャンスってワケね。","당신의 수렵 기술을 모두에게 자랑할
좋은 기회라는 거지."
