Offset,Hash,Original,Translation
61,0,"こんにちは、@MYNAMEさん！
また会いに来ちゃいました～！","안녕하세요, @MYNAME님!
또 만나러 와버렸어요~!"
150,1,"お察しの通り、実はまた
悩みまくっているのです…","짐작하신 대로, 사실 또
고민을 잔뜩 하고 있어요…"
219,2,"もう、頼れるのは
@MYNAMEさんしかいないっ！","정말, 의지할 수 있는 건
@MYNAME님밖에 없어요!"
283,3,"お忙しいとは思いますが、
相談に乗って欲しいのです…！","바쁘실 텐데 죄송하지만,
상담을 좀 해 주셨으면 좋겠어요…!"
358,4,"いつもみたいに、祈樹の泉で
お待ちしていてもイイですか？","평소처럼, 기수의 샘에서
기다리고 있어도 될까요?"
448,5,"ひゃあ、ありがとうございますっ！
では後ほど、泉で宜しくお願いします！
またネコさんとお話ししててください！","히얏, 감사합니다!
그럼 이따가, 샘에서 잘 부탁드려요!
그동안 냥씨와 이야기하고 계세요!"
589,6,"お忙しいとは思いますが、
相談に乗って欲しいのです…！","바쁘실 텐데 죄송하지만,
상담을 좀 해 주셨으면 좋겠어요…!"
664,7,"いつもみたいに、祈樹の泉で
お待ちしておりますねっ！","평소처럼, 기수의 샘에서
기다리고 있을게요!"
739,8,"@MYNAMEさん！
お待ちしてましたぁ～！","@MYNAME님!
기다리고 있었어요~!"
797,9,"早速ですが、私の悩み、
聞いてくれますか…？","바로 본론으로 들어가서, 제 고민을
들어주실래요…?"
875,10,"実はですね、キングロブスターの防具を
作ってみたいなぁと思ってまして…","실은요, 킹로브스터 방어구를
만들어보고 싶다고 생각해서요…"
966,11,"キングロブスターって、
要するにエビのことですよね！？","킹로브스터라는 게,
요컨대 새우를 말하는 거죠!?"
1041,12,"そこで、何度も釣りに行ってるんですが、
ちっともエビが釣れないんですぅ。","그래서, 몇 번이나 낚시를 갔는데,
전혀 새우가 낚이질 않아요."
1134,13,"もはやメゼポルタのエビは
絶滅してしまったのかも…","이제 메제포르타의 새우는
멸종해 버린 걸지도…"
1205,14,"どうすればエビが捕れるのか、
@MYNAMEさん、ご存知ないですか？","어떻게 하면 새우를 잡을 수 있는지,
@MYNAME님, 혹시 아세요?"
1300,15,"@MYNAMEさんでもお手上げですか…！
ウーム…こうなったら食材屋さんだ！","@MYNAME님도 두 손 드셨나요…!
으음… 이렇게 된 이상 식료품점이다!"
1390,16,"@MYNAMEさん、エビの捕り方を
食材屋さんに聞いて来てもらえませんか？","@MYNAME님, 새우 잡는 법을
식료품점 사람에게 물어봐 주실 수 있나요?"
1477,17,よろしくお願いしますです～！,잘 부탁드립니다~!
1539,18,"@MYNAMEさん、エビの捕り方を
食材屋さんに聞いて来てもらえませんか？","@MYNAME님, 새우 잡는 법을
식료품점 사람에게 물어봐 주실 수 있나요?"
