Offset,Hash,Original,Translation
61,0,おや、@MYNAMEじゃないか。,"이런, @MYNAME 아닌가."
107,1,丁度いいところに来てくれた。,마침 잘 왔군.
156,2,"…実はまた少し悩みがあってだな…
少し相談に乗ってはくれないか…","…실은 또 좀 고민이 있어서 말이지…
조금 상담 좀 해주지 않겠나…"
253,3,ほ、本当か！？何度もすまないな。,"저, 정말인가!? 몇 번이나 미안하군."
306,4,"内容が内容だけに、きみくらいにしか
相談できそうな人がいなくてな…。","내용이 내용인 만큼, 자네 말고는
상담할 수 있을 만한 사람이 없어서 말이지…."
394,5,"できれば、他の輩には聞かれたくないんだ。
すまないが、祈樹の泉まで来てくれないか。","가능하면 다른 녀석들에게는 들키고 싶지 않네.
미안하지만, 기수의 샘까지 와주지 않겠나."
496,6,"私もすぐに行くから、
また先に行っていてくれないか。","나도 곧 갈 테니,
또 먼저 가 있어주지 않겠나."
581,7,"すまない、また祈樹の泉まで来てくれないか。
なかなか大声で話せる内容ではなくてな…","미안하네, 또 기수의 샘까지 와주지 않겠나.
좀처럼 큰소리로 말할 수 있는 내용이 아니라서…"
684,8,"私もすぐに後を追おう。
よろしく頼んだぞ。","나도 바로 뒤따라가지.
잘 부탁하네."
749,9,"ああ、@MYNAME。
わざわざすまないな。
この前の件なのだがな…","아, @MYNAME.
일부러 오게 해서 미안하군.
지난번 그 건 말인데…"
829,10,"確かにフラウはあの後、人が変わったように
大人しくなったんだが…","확실히 플라우는 그 후로, 사람이 변한 듯이
얌전해졌는데…"
913,11,"今度は代わりにギネルがうるさくなってな…
本当に困ったものだ。","이번엔 대신 기넬이 시끄러워져서…
정말 골치 아픈 일이야."
995,12,"まあ、今回は心当たりがないわけじゃない。
きっとあのことを根に持っているのだろう。","뭐, 이번엔 짚이는 데가 없는 건 아니다.
분명 그 일을 마음에 담아두고 있는 거겠지."
1110,13,"以前、ギネルから飲み比べの挑戦を受けたんだ。
もちろん適当にあしらったんだが…","예전에, 기넬한테 술 대결 도전을 받았었네.
물론 적당히 받아넘겼는데…"
1208,14,"そうしたら
「どうした、クロ！怖気づいたのか！？」
なんて挑発してくるんだ。うるさいったらない。","그랬더니
「왜 그래, 클로! 겁먹은 거냐!?」
라며 도발해 오더군. 정말 성가시기 짝이 없어."
1323,15,"しょうがないから勝負を受けてやったんだが…
もちろん結果は私の勝ちだった。","어쩔 수 없이 승부를 받아줬는데…
물론 결과는 내 승리였다."
1417,16,"威勢よく吹っかけてきたくせに、ギネルは
たったの２杯もいかないうちに音を上げた。
まったく、だらしない男だ。","기세 좋게 걸어놓고서는, 기넬은
겨우 두 잔도 못 마시고 나가떨어졌다.
정말이지, 칠칠맞지 못한 사내야."
1544,17,"…まあ、その惨敗を根に持っているんだろうが
勝負に勝った上にこうも色々言われちゃかなわん。","…뭐, 그 참패를 마음에 담아둔 거겠지만
승부에 이기고도 이렇게 이런저런 소리를 들으니 참을 수가 없군."
1654,18,"すまないがギネルに静かにするよう
言ってきてくれないか。
…私が言っても聞かなくてな。","미안하지만 기넬에게 조용히 하라고
말 좀 해주지 않겠나.
…내가 말해도 듣질 않아서 말이지."
1785,19,"すまないがギネルに静かにするよう
言ってきてくれないか。
…私が言っても聞かなくてな。","미안하지만 기넬에게 조용히 하라고
말 좀 해주지 않겠나.
…내가 말해도 듣질 않아서 말이지."
1892,20,"ガッハッハ！俺様に何の用だ？
おっ！もしかして狩りに相棒が必要か？","가하하! 이 몸한테 무슨 볼일이지?
오! 혹시 사냥에 짝이 필요한 건가?"
1991,21,"へ？
クロのヤツが…？","어?
클로 그놈이…?"
2033,22,"飲み比べに負けて
逆恨みしていると！？
この俺様が！？","술 대결에 지고
앙심을 품고 있다고!?
이 몸이!?"
2142,23,"…ガッハッハッハ！！
お、俺様が負けたと？
ガッハッハッハッハッハッハ！！！","…가핫핫핫!!
이, 이 몸이 졌다고?
가핫핫핫핫핫핫!!!"
2237,24,"あー、笑いが止まらんわい。
なるほど、クロはそう思っとるわけだな。","아~, 웃음이 멈추질 않는군.
그렇군, 클로는 그렇게 생각하고 있는 거로군."
2323,25,"なるほど、そういうことなら
俺様がちょっかいをかけてきてうるさいと
思うのも納得がいく。","그렇군, 그런 거라면
이 몸이 시비를 걸어와 시끄럽다고
생각하는 것도 납득이 가는군."
2430,26,"ガッハッハ！@MYNAME、
どういうことか分からないという顔をしておるな。","가하하! @MYNAME,
무슨 소린지 모르겠다는 얼굴을 하고 있구나."
2519,27,"その疑問、取っ払ってやろう。
そのためにはすまんが、
ひとつ頼まれ事をしてくれんか。","그 의문, 풀어주도록 하지.
그러기 위해서는 미안하지만,
부탁 하나만 들어주지 않겠나."
2622,28,「ホピ酒」を１０個、持ってきて欲しい。,"「호피 술」을 10개, 가져다주었으면 한다."
2694,29,…何だ、気づいたか？,"…뭐냐, 눈치챘나?"
2735,30,"そうともよ。もう１回クロと
飲み比べ対決をするんだ！
「リベンジ」ってやつだな！","그렇고말고. 한 번 더 클로와
술 대결을 벌일 거다!
「리벤지」란 거지!"
2834,31,"場所は…そうだ、祈樹の泉がいい。
酒場の大観衆の中じゃあ
負けたら恥ずかしいからなぁ。ガハハ！","장소는…그래, 기수의 샘이 좋겠군.
주점의 많은 사람들 앞에서
지면 창피하니까 말이야. 가하하!"
2947,32,"それじゃ、迷惑かけるがホピ酒を１０個、
祈樹の泉まで持ってきてくれ！","그럼, 귀찮게 해서 미안하지만 호피 술을 10개,
기수의 샘까지 가져다줘!"
3035,33,"すまねえが俺様の「リベンジ」のため、
よろしく頼むぜ！ガハハ！","미안하지만 이 몸의「리벤지」를 위해,
잘 부탁한다! 가하하!"
3143,34,"ギネルから話は聞いた。
すまないが「ホピ酒」を10個、祈樹の泉まで
もってきてやってくれないか。","기넬한테서 이야기는 들었네.
미안하지만「호피 술」을 10개, 기수의 샘까지
가져다주지 않겠나."
3292,35,"おっ、ありがとよ！
集めてもらったホピ酒、確かに受け取ったぜ！","오, 고맙다!
모아다 준 호피 술, 확실히 받았다!"
3374,36,"クロに話はつけてある。
さあ、俺様の「リベンジ」マッチだ！","클로에게는 이야기해 뒀다.
자, 이 몸의「리벤지」매치다!"
3459,37,"何だ、やっぱり飲み比べのことを
気にしていたのか。","뭐야, 역시 술 대결 건을
신경 쓰고 있었던 건가."
3529,38,"ギネル、仕方ないから付き合ってやるが、
何度やっても結果は同じだぞ。","기넬, 어쩔 수 없으니 상대해주겠지만,
몇 번을 해도 결과는 같을 거다."
3617,39,"ガッハッハ！
すまねえなクロ！
俺様は負けず嫌いでな。","가하하하!
미안하다, 클로!
이 몸은 지는 걸 죽어도 싫어해서 말이지."
3690,40,"クロと呼ぶのはやめろと言っただろう！
私が勝ったら、その呼び方は金輪際禁止だ。
いいな？","클로라고 부르지 말라고 했잖아!
내가 이기면 그 호칭은 앞으로 영원히 금지다.
알겠나?"
3797,41,"おうよ、約束するぜ！
ガハハ！","그래, 약속하지!
가하하!"
3868,42,"立ち会いはアタシがやりますよ！
まあ、結果はわかっているようなものですが…。","심판은 제가 볼게요!
뭐, 결과는 이미 정해진 거나 다름없지만요…."
3964,43,"ああ、すまないなフローラ。
悪いがギネルが酔いつぶれて忘れないように
しっかりと記録しておいてくれ。","아, 미안하다 플로라.
미안하지만 기넬이 취해 곯아떨어져도
잊지 않도록 확실히 기록해 둬라."
4097,44,"それではお二方、
準備をお願いします！","그럼 두 분,
준비 부탁드립니다!"
4155,45,"何度やっても結果は同じだ。
次はちゃんと負けを認めるんだぞ。","몇 번을 해도 결과는 같다.
다음엔 제대로 패배를 인정해라."
4235,46,"ガッハッハ！
どうかな？もしかしたらってことも
あるかもしれんぞ？","가하하하!
글쎄? 혹시나 하는 일이
있을지도 모르지?"
4327,47,それでは、勝負開始です！,"그럼, 승부 시작입니다!"
4409,48,"…ムニャムニャ…
もう終わりかぁ～ギネルぅ～？
私はもう３０杯は飲んらぞぉ～…えへへぇ…","…쿨쿨…
벌써 끝이야~ 기넬~?
난 벌써 ３０잔은 마셨다규~…에헤헤…"
4529,49,"…と、いうわけだ。
ガッハッハ！","…라는 거다.
가하하하!"
4581,50,"…ジョッキ半分もいかず
勝負あり、です…。","…맥주잔 반도 못 비우고
승부가 났습니다….."
4643,51,"この前の飲み比べの時も、
クロエちゃんは自分が勝ったと思ってたから","지난번 술 대결 때도,
클로에 양은 자기가 이긴 줄 알고 있었으니까"
4729,52,"ギネルさんの言っていることが
分かんなかったんでしょうね…。","기넬 씨가 하는 말을
못 알아들었겠죠…."
4809,53,"なんらぁ～、だらしないぞギネルぅ～。
私はこれで１００杯目らぁ～…","뭐라규~, 칠칠맞구나 기넬~.
난 이걸로 １００잔째다규~…"
4895,54,"…ま、俺様も大人気なかったな。
こうなると分かってクロに勝負を
挑んだんだから。","…뭐, 이 몸도 어른스럽지 못했군.
이렇게 될 줄 알면서도 클로에게 승부를
건 거니까."
4994,55,"この詫びに、ちょっかいを出すのは
しばらくやめといてやろうじゃねえか！
ガッハッハ！","그 사과의 뜻으로, 놀리는 건
당분간 그만둬 주마!
가하하하!"
5097,56,"…へっへっへ…
罰としてこれからは「くろえさま」と
呼べぇ～！…ムニャムニャ…","…헤헤헤…
벌로 앞으로는 「클로에 님」이라고
불러라~! …쿨쿨…"
5214,57,"そう言えばクロエちゃん、勝負の準備を
手伝ってくれた@MYNAMEさんに
お礼をすると言ってましたよ。","그러고 보니 클로에 양이, 승부 준비를
도와주신 @MYNAME 님께
감사 인사를 하겠다고 했었어요."
5328,58,"なんでも１回狩りのお手伝いをするとか…
猟団部屋でクロエちゃんに会ったら、
話しかけてあげてくださいね。","뭐라도 한 번 사냥을 도와드린다던가…
수렵단실에서 클로에 양을 만나면,
말을 걸어 주세요."
