Offset,Hash,Original,Translation
61,0,バクダン…大爆発…,폭탄… 대폭발…
100,1,花火…お花見…お肉……,불꽃놀이… 꽃구경… 고기……
156,2,"…はっ、@MYNAMEさん、
いつからそこに！？","…헉, @MYNAME 씨,
언제부터 거기 계셨어요!?"
218,3,"ごめんなさい、考え事してて
まったく気づきませんでした！","죄송해요, 생각에 잠겨 있어서
전혀 눈치채지 못했어요!"
295,4,"実はですね、悩み事があって…
@MYNAMEさんにぜひ聞いてほしくて…","실은 말이죠, 고민이 있어서…
@MYNAME 씨가 꼭 들어 주셨으면 해서…"
379,5,"個人的なお話なんで、
祈樹の泉まで来て欲しいんです。","개인적인 이야기라서
기수의 샘까지 와 주셨으면 해요."
452,6,"詳しいことは泉でお話しします。
どうぞよろしくデス！","자세한 건 샘에서 말씀드릴게요.
아무쪼록 잘 부탁드려요!"
538,7,"個人的なお話なんで、
祈樹の泉まで来て欲しいんです。","개인적인 이야기라서
기수의 샘까지 와 주셨으면 해요."
611,8,"詳しいことは泉でお話しします。
どうぞよろしくデス！","자세한 건 샘에서 말씀드릴게요.
아무쪼록 잘 부탁드려요!"
693,9,"ちゃんと来てくれたんですね、
どうもありがとうございます！","제대로 와 주셨네요,
정말 감사합니다!"
785,10,"早速ですが、いったい何に
悩んでるのかというとですね…","바로 본론으로 들어가서, 대체 무엇 때문에
고민하고 있냐면요…"
860,11,"昔、おじいちゃんと一緒に食べた、
幻のバクダンリゾットを
もう一度食べたいんです！","옛날에 할아버지랑 같이 먹었던
환상의 폭탄 리조또를
다시 한번 먹고 싶어요!"
963,12,"一口食べるごとに味が変化して、
まるで七色の虹のような…","한 입 먹을 때마다 맛이 변해서
마치 칠색 무지개 같은…"
1040,13,"でも、どれだけ調べても
作り方がわからないんです。
だから幻とまで呼ばれてるんでしょうけど…","하지만 아무리 조사해도
만드는 법을 알 수가 없어요.
그래서 환상이라고까지 불리는 거겠지만…"
1153,14,"@MYNAMEさん、お願いです！
私と一緒に、幻のバクダンリゾットの
作り方を探していただけませんか？","@MYNAME 씨, 부탁이에요!
저와 함께 환상의 폭탄 리조또
만드는 법을 찾아 주시지 않겠어요?"
1282,15,"本当ですか！？
ありがとうございます！","정말이세요!?
감사합니다!"
1341,16,"じゃあ、まずはお料理に詳しい
ユウェルさんに聞いてみましょうか。","그럼 우선 요리에 정통한
유웰 씨에게 물어볼까요."
1426,17,"ユウェルさんは珍しい料理本を
たくさん持ってるらしいので、ひょっとしたら
何か手がかりがわかるかも…！","유웰 씨는 진귀한 요리책을
많이 가지고 있다고 하니, 어쩌면
뭔가 단서를 알 수 있을지도…!"
1549,18,"その線から攻めていきましょう！
ユウェルさんに話を聞いてみてください！","그 방향으로 접근해 봐요!
유웰 씨에게 이야기를 들어봐 주세요!"
1660,19,"ユウェルさんに
お話を聞いてみてください！","유웰 씨에게
이야기를 들어봐 주세요!"
1722,20,"お料理に詳しいユウェルさんなら、
何かヒントをくれるはずですっ！","요리에 정통한 유웰 씨라면
분명 뭔가 힌트를 줄 거예요!"
1809,21,"こんにちは、狩人様。
私に何かご用でしょうか？","안녕하세요, 헌터님.
저에게 뭔가 볼일이 있으신가요?"
1889,22,"…バクダンリゾット、ですか。
そうですね、私の持っている料理本には…","…폭탄 리조또, 말인가요.
글쎄요, 제가 가지고 있는 요리책에는…"
1978,23,"残念ながら作り方は載っていないですね。
お役に立てず、すみません。","아쉽게도 만드는 법은 실려 있지 않네요.
도움이 되어드리지 못해 죄송해요."
2065,24,"ただ、七色に味が変化するのでしたら、
その食材は七色たんぽぽなのでは…？","다만, 칠색으로 맛이 변한다면
그 식재료는 무지갯빛 민들레가 아닐까요…?"
2158,25,"それを七色火薬のバクダンで調理すれば、
きっとフローラさんがおっしゃるような
お味になるはずですわ。","그것을 칠색 화약 폭탄으로 조리하면
분명 플로라 씨가 말씀하신 것 같은
맛이 될 거예요."
2279,26,"あとは、調味料として
雷光虫やキラビートルを使えば、
さらに刺激的な味に仕上がりますわね。","그리고 조미료로
뇌광충이나 키라 비틀을 사용하면
더욱 자극적인 맛으로 완성될 거예요."
2403,27,"私が言えるのはこれぐらいです。
幻のバクダンリゾット作り、
頑張ってくださいね。","제가 말씀드릴 수 있는 건 이 정도예요.
환상의 폭탄 리조또 만들기,
힘내세요."
2524,28,"ユウェルさんに
お話を聞いてきてくださったんですね。","유웰 씨에게
이야기를 듣고 와 주셨군요."
2596,29,"それじゃあ、さっそく祈樹の泉で
内容を聞かせてください！","그럼 어서 기수의 샘에서
내용을 들려주세요!"
2681,30,"@MYNAMEさん、おかえりなさい！
ユウェルさんは何て…？","@MYNAME 씨, 어서 오세요!
유웰 씨는 뭐라고…?"
2768,31,"フムフム、なるほど…
七色たんぽぽを七色火薬で調理、ですね！","흐음흐음, 그렇군요…
무지갯빛 민들레를 칠색 화약으로 조리, 군요!"
2849,32,"あとは雷光虫や
キラビートルを使って味を整えると。
ユウェルさん、さすがです！","그리고 뇌광충이나
키라 비틀을 써서 맛을 조절한다고요.
유웰 씨, 역시 대단해요!"
