Offset,Hash,Original,Translation
24,3295551688,ﾟ,
75,1889921348,"@MYNAME様！
また来てくださると信じていましたニャ。","@MYNAME님!
다시 와주실 거라 믿고 있었습니다냥."
147,1243865613,"待ってたぜニャ。
今回の依頼はもちろん、龍を鎮める儀式の
最後の素材ニャ！","기다리고 있었다냥.
이번 의뢰는 물론, 용을 진정시키는 의식의
마지막 소재다냥!"
242,3804775369,そいつは…,그건…
287,3248476814,待ちたまえ。,잠깐 기다리게.
302,1710690026,・,
327,972695704,！　お前はエドワード！,! 너는 에드워드!
370,2867302867,話は聞かせてもらったよ。,이야기는 들었네.
415,3868099710,"君たちはまさか、
この人に『暴鋸竜』の討伐を
依頼しようとしてるんじゃないだろうね？","자네들, 설마
이 사람에게 『폭거룡』의 토벌을
의뢰하려는 건 아니겠지?"
527,2066332874,フン、知ってやがったかニャ。,"흥, 알고 있었냐냥."
617,234909042,"まったく、呆れたネコたちだ。
暴鋸竜といえば、かのトキシですら
勝てなかった相手なんだぞ！？","정말이지, 어처구니없는 아이루들이군.
폭거룡이라면, 그 토키시조차
이기지 못했던 상대란 말이다!?"
730,3716832493,"しかも、いたずらに龍たちを刺激したばかりに、
祈りの森がその後どうなってしまったかは、
君たち自身が一番よく知ってるはずじゃないか！","게다가, 괜히 용들을 자극한 탓에,
기도의 숲이 그 후 어떻게 됐는지는,
너희 자신이 가장 잘 알고 있을 것 아닌가!"
883,3568689648,"それを、君たちは
この人にやらせようというのか！？","그런데도, 자네들은
이 사람에게 그걸 시키려는 건가!?"
954,2643656050,"エドワードさんよぉ、
この人はトキシとは違うぜニャ！","에드워드 씨,
이 사람은 토키시와는 다르다냥!"
1034,2035840980,なに…？,뭐…?
1063,2309654284,"トキシはニャ、たったひとりで
暴鋸竜に立ち向かい、負けたんだぜニャ。","토키시는 말이다냥, 혼자서
폭거룡에게 맞섰다가, 진 거다냥."
