Offset,Hash,Original,Translation
61,0,"@MYNAMEさん、こんにちは。
ヘビィボウガン使いのユウェルです。","@MYNAME님, 안녕하세요.
헤비보우건 사용자인 유웰이에요."
143,1,"ここが@MYNAMEさんの
猟団部屋なんですね。
押しかけてしまってごめんなさい。","여기가 @MYNAME님의
수렵단실이군요.
불쑥 찾아와서 죄송해요."
252,2,"い、いえ…その、
特に大切な用があるとかではなく、
お顔を拝見したいなと思って…","아, 아뇨… 저기,
딱히 중요한 용건이 있는 건 아니고,
얼굴을 뵙고 싶어서…"
380,3,"ウソです。
本当は、@MYNAMEさんに
相談に乗って頂きたいことがあるんです。","거짓말이에요.
사실은, @MYNAME님께
상담해 주셨으면 하는 게 있어요."
474,4,"ただ、ここでは
他の方もいらっしゃいますし…","다만, 여기는
다른 분들도 계시고 해서…"
539,5,"本当に厚かましいお願いなのですが、
できれば祈樹の泉まで
来ていただけませんでしょうか…？","정말 뻔뻔한 부탁이지만,
가능하다면 기수의 샘까지
와주실 수 있을까요…?"
663,6,"本当ですか！？
ありがとうございます！","정말이세요!?
감사합니다!"
722,7,"では、祈樹の泉でお待ちください。
私もすぐに駆けつけます！","그럼, 기수의 샘에서 기다려주세요.
저도 곧 달려갈게요!"
814,8,"では、祈樹の泉でお待ちください。
私もすぐに駆けつけます！","그럼, 기수의 샘에서 기다려주세요.
저도 곧 달려갈게요!"
922,9,"来ていただけたんですね。
本当にありがとうございます。","와주셨군요.
정말 감사합니다."
997,10,"実は、相談というのは
私の作った料理を試食して頂きたいんです。","실은, 상담이라는 게
제가 만든 요리를 시식해 주셨으면 하는 거예요."
1080,11,"私はお料理が趣味なんですが、
どうも私の味は仲間からの理解を得られず、
誰も召し上がってくれないんです。","저는 요리가 취미인데,
아무래도 제 맛은 동료들에게
이해를 못 받아서, 아무도 드시질 않아요."
1205,12,"そこで、もし私の料理が不味いのなら、
どこが悪いのか指摘して頂きたくて…","그래서, 만약 제 요리가 맛없다면,
어디가 문제인지 지적해 주셨으면 해서…"
1298,13,"@MYNAMEさん、
ご協力いただけますでしょうか？","@MYNAME님,
협력해 주실 수 있을까요?"
1377,14,"あ、ありがとうございます！
やはり@MYNAMEさんに
お願いしてよかった！","아, 감사합니다!
역시 @MYNAME님께
부탁하길 잘했어요!"
1474,15,"さあ、召し上がってください！
今日の献立は、シチューですよ！","자, 드셔보세요!
오늘의 메뉴는, 스튜예요!"
1562,16,"ユウェルのシチューを
ひとくち食べてみた。","유웰의 스튜를
한입 먹어보았다."
1632,17,"何とも言えない強烈な臭みが
口いっぱいに広がる…","뭐라 말할 수 없는 강렬한 비린내가
입안 가득 퍼진다…"
1721,18,い、いかがでしたでしょうか…？,"어, 어떠셨나요…?"
1798,19,"そ、そうですか…。
やはりお口には合いませんでしたか。","그, 그런가요…
역시 입에는 안 맞으셨나 보네요."
1873,20,"何がいけなかったんでしょう？
ジャムや塩辛は贅沢に使いましたし、
隠し味には虫の抜け殻を…","뭐가 잘못됐을까요?
잼이랑 젓갈은 아낌없이 썼고,
숨은 맛으로는 벌레 허물을…"
1991,21,"そんなモノ、
食べられるわけないでしょう！？","그런 걸,
먹을 수 있을 리가 없잖아요!?"
2097,22,"ティ、ティアラ！
どうしてここに…！？","티, 티아라!
어째서 여기에…!?"
2156,23,"姉さんが@MYNAMEを
連れ出したって聞いて、
まさかと思ってつけてきたのよ。","언니가 @MYNAME를
데리고 나갔다는 걸 듣고,
설마 하는 마음에 따라와봤어."
2257,24,"そしたら、案の定だったわ。
虫の抜け殻の入った料理なんて、
よく人に食べさせられたわね。","그랬더니, 아니나 다를까였네.
벌레 허물이 들어간 요리라니,
용케 사람한테 먹일 생각을 했네."
2407,25,"で、でも私の持ってる料理本には、
隠し味にそうしろと…","그, 그래도 제가 가진
요리책에는, 숨은 맛으로 그렇게 하라고…"
2489,26,"どこの料理本よそれ。
仮に書いてあったとしても、
自分で味見したりしなかったの？","그게 어디 요리책인데.
설령 그렇게 쓰여 있었다 해도,
직접 맛은 안 봤어?"
2590,27,"も、もちろんしたわ！
でも、特におかしな味は…","무, 물론 봤지!
근데, 딱히 이상한 맛은…"
2657,28,"相当な重症ね、これは。
味覚オンチとかいう以前の問題よ。","상당한 중증이네, 이건.
미맹치라는 말로는 부족한 문제야."
2741,29,"@MYNAME、あんたも
これ以上つきあうことなんてないわ。
そのうちお腹くだすわよ？","@MYNAME, 너도
더 이상 어울릴 필요 없어.
조만간 배탈 날 거야?"
2848,30,"ま、待ってください！
次のドッカンスープは
私の自信作なんです！","자, 잠깐만요!
다음 펑! 수프는
제 자신작이라고요!"
2933,31,"アブラフグさえ手に入れば
すぐにでもお出しできますから！","기름복어만 손에 넣으면
바로라도 내드릴 수 있으니까요!"
3017,32,そうは言ってもねぇ…,그렇게 말해도 말이지…
3065,33,"お願い、ティアラ！
もう一度だけ機会をちょうだい！","부탁이야, 티아라!
한 번만 더 기회를 줘!"
3136,34,"わかったわ、姉さん。
そこまで言うなら付き合ってあげる。","알았어, 언니.
그렇게까지 말한다면 어울려줄게."
3213,35,"アブラフグさえ手に入れれば
いいのね？","기름복어만 손에 넣으면
되는 거지?"
3272,36,ええ、あとの準備はできてるわ。,"응, 나머지 준비는 되어 있어."
3337,37,"@MYNAME、悪いけど
食材屋へ行ってアブラフグを
買ってきてくれる？","@MYNAME, 미안하지만
식재료점에 가서 기름복어를
사다 줄래?"
3423,38,"すいません、
ご迷惑ばかりおかけして…。
よろしくお願いします。","죄송해요,
폐만 끼쳐서…
잘 부탁드릴게요."
3528,39,"アブラフグさえ手に入れば
すぐにでも料理できますから。","기름복어만 손에 넣으면
바로라도 요리할 수 있으니까요."
3604,40,"手に入ったら、すぐに
祈樹の泉に持ってきてください！
よろしくお願いします。","손에 넣으면, 바로
기수의 샘으로 가져와 주세요!
잘 부탁드립니다."
3734,41,"@MYNAMEさん、アブラフグを
持ってきていただいたんですね。
ありがとうございます！","@MYNAME님,
기름복어를 가져다주셨군요.
감사합니다!"
3836,42,"すぐに調理しますから、
少し待っていてくださいね。","바로 조리할 테니까,
조금만 기다려주세요."
3921,43,"あんまり期待はしてないけど、
まあアタシも食べてみるわ。","별로 기대는 안 하지만,
뭐 나도 먹어볼게."
4018,44,"できましたわ！
自信作の、アブラフグを使った
ドッカンスープ！","완성됐어요!
자신작인, 기름복어를 사용한
펑! 수프예요!"
4108,45,"うふふ、きっと２人とも
美味しくってビックリしちゃうわね。
さあ、召し上がれ！","우후후, 분명 두 분 다
맛있어서 깜짝 놀라실 거예요.
자, 드세요!"
4214,46,ドッカンスープを食べてみた。,펑! 수프를 먹어보았다.
4270,47,"言葉にできない苦みとエグみが
鼻腔に突き刺さる…","말로 표현할 수 없는 쓴맛과 아린 맛이
콧속을 찌른다…"
4386,48,あ、あの…２人とも…？,"저, 저기… 두 분 다…?"
4429,49,"姉さん…。
このスープ、アブラフグの他に
何を入れたの…？","언니…
이 수프, 기름복어 말고
뭘 넣은 거야…?"
4515,50,"え、えーっと…ペッパーバグで
出汁を取ったんだけど…","어, 어… 페퍼버그로
육수를 냈는데…"
4588,51,"ペッパーバグって、
なんでまた虫なのよ！？
虫料理に変なこだわりでもあるわけ！？","페퍼버그라니, 또 왜 하필
벌레야!? 벌레 요리에
이상한 집착이라도 있는 거야!?"
