Offset,Hash,Original,Translation
60,3497144557,"やあ、@MYNAME様。
…案の定フラウがやって来てますニャ。","어이, @MYNAME님.
…아니나 다를까 플라우가 와 있다냥."
163,1903306468,"待ってたよ、@MYNAMEさん！
実はちょっと困ったことになってて…","기다렸어, @MYNAME씨!
실은 좀 곤란한 일이 생겨서…"
252,4033828592,"鳴神を強化するための
素材集めで苦労してるんニャろ？","나루카미를 강화하기 위한
소재 모으기로 고생하고 있는 거냥?"
325,3207499247,"そう！
最初のうちは順調に強化してたけど、
途中から急に貴重な素材が必要になったんだよ！","맞아!
처음에는 순조롭게 강화했었는데,
도중부터 갑자기 귀중한 소재가 필요해졌어!"
434,1767478535,…って、なんでわかったの？,"…근데, 어떻게 안 거야?"
481,135566334,お前の考えそうなことニャ。,네가 생각할 법한 일이다냥.
528,3228980268,"まさか、また@MYNAME様の
お手をわずらわせるつもりかニャ？","설마, 또 @MYNAME님의
손을 번거롭게 할 생각이냥?"
606,2680076276,"だってだって、
本当に大変な素材ばかりなんだよ？","그치만 그치만,
정말 힘든 소재들뿐이란 말이야?"
675,559973257,"めったに手に入らない宝石とか、
貴重な玉をいくつもとか…","좀처럼 손에 넣을 수 없는 보석이라든가,
귀중한 구슬을 여러 개라든가…"
752,1081102354,"それでも１人でがんばってたんだけど、
『~C05蛮竜の豪棘~C00』だけがどうしても
手に入らないんだよ！","그래도 혼자서 열심히 했는데,
『~C05만룡의 호극~C00』만은 아무리 해도
손에 안 들어온단 말이야!"
878,2769601922,"それはまた、確かに大変な代物を
お探しですニャア。","그거참, 확실히 힘든 물건을
찾고 계시는군요냥."
949,1444116920,"蛮竜の豪棘といえば、
ハードコアのＧ級のグレンゼブルから
極まれにしか手に入らない貴重な素材ですニャ。","만룡의 호극이라 하면,
하드코어 Ｇ급 그렌제블에게서
극히 드물게만
손에 들어오는 귀중한 소재라냥."
