Offset,Hash,Original,Translation
75,0,"@MYNAME様、
大変ニャことになりましたニャ！","@MYNAME님,
큰일 났다냥!"
139,1,"最後の素材が武器の魂、
しかも穿龍棍魂・天とはニャ…","마지막 소재가 무기의 혼,
게다가 천룡곤혼·천이라니냥..."
212,2,"確かに、こればっかりは
酒場のレジェンドラスタにも
無理なお題だぜニャ。","확실히, 이것만큼은
주점의 레전드 라스터로도
무리인 과제다냥."
305,3,"ニャにせ、武器の魂とは
その武器種を極めたハンターだけが
得られるまさに魂のようなものですニャ。","뭐니 뭐니 해도, 무기의 혼이란
그 무기종을 극한까지 익힌 헌터만이
얻을 수 있는 그야말로 혼과 같은 것이다냥."
422,4,"しかも、天ともなると
最低でもハンターランク５以上の
ハードコアクエストに挑まなければなりませんニャ。","게다가, 천쯤 되면
최소한 헌터랭크 5 이상의
하드코어 퀘스트에 도전해야만 한다냥."
545,5,"レジェンドラスタたちは
確かにそれぞれの武器種に関しては
超一流の使い手だが…","레전드 라스터들은
확실히 각자의 무기종에 관해서는
초일류 사용자지만…"
644,6,穿龍棍の専門家となるとニャぁ…,천룡곤 전문가가 되면 말이다냥…
695,7,"ただ、このことで
少し気になることがあるニャ。","다만, 이 일로
조금 신경 쓰이는 게 있다냥."
769,8,ニャんですか？,뭔가요냥?
811,9,"歌姫さまに今回のことを
お話ししたんだがニャ…","가희님께 이번 일을
말씀드렸는데 말이다냥…"
878,10,"どうも歌姫さまは、
穿龍棍のことを前から
知っていたようだったニャ。","아무래도 가희님은,
천룡곤에 대해 전부터
알고 계셨던 것 같다냥."
967,11,"そりゃあまあ、
歌姫さまはトキシのことを
知っておられますからニャ。","그야 뭐,
가희님은 토키시에 대해
알고 계시니까 말이다냥."
1056,12,"それはそうニャんだが、
ハンターでもない歌姫さまが、
ニャんで武器のことまで…","그건 그렇다냥만,
헌터도 아닌 가희님이,
어째서 무기에 대해서까지…"
1162,13,"それは、わたくしから
お話しいたします。","그것은, 제가
말씀드리겠습니다."
1243,14,歌姫さま…！,가희님…!
1276,15,"@MYNAME様、
いつもアイルーたちが
お世話になっております。","@MYNAME님,
늘 아이루들이
신세를 지고 있습니다."
1377,16,"この者たちから話は伺いました。
トキシ様が使っていたとされる、
穿龍棍を作ろうとなさっているとか。","이 아이들에게서 이야기는 들었습니다.
토키시 님이 사용했다고 하는,
천룡곤을 만들려 하신다고요."
1496,17,"微力ながら、わたくしにも
お手伝いさせてください。","미력하나마, 저에게도
도울 수 있게 해주세요."
1567,18,"歌姫さまは、穿龍棍について、
ニャにか知ってるのですかニャ！？","가희님은, 천룡곤에 대해,
뭔가 알고 계신 건가요냥!?"
1650,19,"ええ…
しかし、この話をするには
ギネルさんのお力が必要です。","네…
하지만, 이 이야기를 하려면
기넬 씨의 힘이 필요합니다."
1733,20,"ギネル？
酒場にいる、あのハンマー使いの
剛腕ギネルのことですかニャ？","기넬?
주점에 있는, 그 해머 사용자
괴력 기넬을 말하는 건가요냥?"
1824,21,"そうです。
@MYNAME様、大変恐縮ですが…","그렇습니다.
@MYNAME님, 대단히 송구스럽지만…"
1884,22,"~C05酒場のギネルさん~C00を、ここに
お連れしていただけますでしょうか？","~C05주점의 기넬 씨~C00를, 이곳으로
데려와 주실 수 있을까요?"
1975,23,"その時こそ、わたくしの知る
すべてをお話しいたしますわ。","그때야말로, 제가 아는
모든 것을 말씀드리겠어요."
2086,24,"@MYNAME様、大変恐縮ですが…
~C05酒場のギネルさん~C00を、ここに
お連れしていただけますでしょうか？","@MYNAME님, 대단히 송구스럽지만…
~C05주점의 기넬 씨~C00를, 이곳으로
데려와 주실 수 있을까요?"
2206,25,"その時こそ、わたくしの知る
すべてをお話しいたしますわ。","그때야말로, 제가 아는
모든 것을 말씀드리겠어요."
2285,26,"よう、元気か！？
どうした、俺様と契約でも…","이야, 잘 지냈냐!?
무슨 일이야, 나랑 계약이라도…"
2350,27,"なに！？
歌姫さまが俺を呼んでるだと！？","뭐!?
가희님이 나를 부르신다고!?"
2438,28,"そうか…ついに
この日が来やがったか…","그런가…드디어
이날이 와버렸나…"
2497,29,"お前さんがいま作ろうとしてるのは、
確かメラギナスの穿龍棍だったよな？","네가 지금 만들려는 건,
분명 메라기나스의 천룡곤이었지?"
2588,30,"わかった。
お前さんは先に~C05祈樹の泉~C00に行っててくれ。","알았다.
너는 먼저 ~C05기수의 샘~C00에 가 있어라."
2667,31,"俺も準備ができたらすぐに行く。
泉でまた会おうぜ！","나도 준비가 끝나면 바로 가지.
샘에서 다시 보자고!"
2765,32,"@MYNAME様、
おかえりなさいですニャ。
ギネルはいかがでしたかニャ？","@MYNAME님,
어서 오세요냥.
기넬은 어땠나요냥?"
2866,33,なるほど、準備中ですかニャ。,"그렇군요, 준비 중이라는 거냥."
2915,34,"@MYNAME様、
いつもありがとうございますニャ。
これは、お礼ですニャ。","@MYNAME님,
늘 감사합니다냥.
이건, 답례예요냥."
3020,35,待たせたな！,기다리게 했군!
3053,36,"で、でたー！
剛腕ギネルニャ！
とっても恐ろしい奴ニャ！","나, 나왔다~!
괴력 기넬다냥!
엄청 무서운 녀석이다냥!"
3130,37,"おいおい、
そんなにビビらなくても
別に取って食ったりしねえよ。","어이 어이,
그렇게 겁먹지 않아도
딱히 잡아먹지는 않는다고."
3222,38,"それよりも今日は、
歌姫さまに話があるんだ。","그것보다 오늘은,
가희님께 할 얘기가 있어."
3335,39,ギネル様…,기넬 님…
3387,40,来てくださったのですね。,와 주셨군요.
3432,41,"ええ。
このギネル、あの日の約束を
果たしに参りました！","네.
이 기넬, 그날의 약속을
지키러 왔습니다!"
3516,42,約束…？,약속…?
3545,43,"伝説のハンター、
トキシに出会ったことのある人間が
レジェンドラスタには３人いる。","전설의 헌터,
토키시를 만난 적이 있는 인간이
레전드 라스터에는 3명 있다."
3648,44,"まだまだ駆け出しだった頃の
エドワードとフラウ、
そして、この俺だ。","아직 풋내기였던 시절의
에드워드와 플라우,
그리고 이 몸이다."
3737,45,"俺がトキシに出会ったのは、
奴がちょうど、最後の狩りに行って
行方不明になる直前だった。","내가 토키시를 만난 것은,
녀석이 마침 마지막 사냥을 떠나
행방불명되기 직전이었다."
3846,46,"そのとき奴は、
俺にこう言い残したんだ。","그때 녀석은,
나에게 이렇게 말을 남겼다."
3907,47,"いつか、歌姫さまの前に
穿龍棍の使い手が現れるだろう。","언젠가, 가희님 앞에
천룡곤의 사용자가 나타날 것이다."
3982,48,"その時は、その使い手に
これを渡して欲しいと…！","그때는, 그 사용자에게
이것을 전해주었으면 한다고…!"
4051,49,そ、それは…！,"그, 그건…!"
4086,50,そう…,그래…
4113,51,穿龍棍魂・天だ！,천룡곤혼·천이다!
4150,52,ニャンと…！！,"냐, 이럴 수가…!!"
4185,53,"おそらくトキシ様は、
それが最後の狩りになるかも
しれないとわかっていたのですね…","아마도 토키시 님은,
그것이 마지막 사냥이 될지도
모른다는 걸 알고 계셨던 거군요…"
