Offset,Hash,Original,Translation
61,0,"やあ、@MYNAME。
邪魔をさせてもらっているよ。","이야, @MYNAME.
방해를 좀 하고 있다네."
127,1,"良かったら、また僕のレクチャーを
受けてみないか？","괜찮다면 다시 내 강의를
받아보지 않겠나?"
198,2,"その気があるなら、
祈樹の泉で待っていてくれ。","그럴 마음이 있다면
기수의 샘에서 기다려주게."
278,3,"僕もすぐに追いかける。
じゃあ、またあとで。","나도 곧 뒤따라가지.
그럼, 또 나중에."
356,4,"その気があるなら、
祈樹の泉で待っていてくれ。","그럴 마음이 있다면
기수의 샘에서 기다려주게."
423,5,"僕もすぐに追いかける。
じゃあ、またあとで。","나도 곧 뒤따라가지.
그럼, 또 나중에."
497,6,"お待たせしたね。
では早速レクチャーを始めよう。","기다리게 했군.
그럼 바로 강의를 시작하지."
566,7,"なに、そんなに固くなることはないさ。
僕も君とおしゃべりしていると
楽しいしね。","뭘, 그렇게 긴장할 필요 없어.
나도 자네와 이야기하고 있으면
즐거우니까 말이야."
667,8,"今日のお題は、
狩人弁当についてだ。","오늘의 과제는
사냥꾼 도시락에 대해서다."
724,9,"君ももちろん知っての通り、
狩りに行く前に食材屋で注文すれば、
４人分の狩人弁当を入手できる。","자네도 물론 알고 있듯이
사냥을 가기 전에 식료품점에서 주문하면
４인분의 사냥꾼 도시락을 얻을 수 있지."
839,10,"弁当の効果は様々で、
同じ食材を使っても、時期によって
効果が変わったりすることもあるんだ。","도시락의 효과는 다양해서
같은 식재료를 써도 시기에 따라
효과가 바뀌기도 한다네."
965,11,"やはりオススメは
体力とスタミナが同時に上がる
『ダブルパンチな味』だね。","역시 추천하는 건
체력과 스태미나가 동시에 오르는
『더블펀치한 맛』이지."
1060,12,"食材の組合わせはいくつもあるが、
ゲンコツ米を使ったレシピあたりは、
比較的入手もしやすくて簡単だと思う。","식재료 조합은 여러 가지가 있지만
주먹쌀을 사용한 레시피 정도가
비교적 구하기도 쉽고 간단하다고 생각하네."
1187,13,"金に糸目をつけないなら、
ゴールドエキスを使ったレシピも
オススメだな。","돈을 아끼지 않을 거라면
골드엑기스를 사용한 레시피도
추천이지."
1280,14,"デイリークエストや
食材屋の特売日などで入手できる
かなり高価な食材で、これを使って…","데일리 퀘스트나
식료품점의 특매일 등에서 얻을 수 있는
꽤나 값비싼 식재료로, 이걸 사용해서…"
1394,15,ポルタケーキを焼くんですね！,포르타 케이크를 굽는 거네요!
1484,16,なんだって…？,뭐라고…?
1519,17,"聞こえましたよ～！
ゴールドエキスを使って、
ポルタケーキを焼くんでしょう？","다 들렸어요~!
골드엑기스를 사용해서
포르타 케이크를 굽는 거죠?"
1623,18,私の耳はごまかせませんからねっ！,제 귀는 못 속인다고요!
1717,19,"いや、むしろ一度ちゃんと
医者に診てもらった方がいいと思うぞ？","아니, 오히려 한 번 제대로
의사한테 진찰받는 게 좋을 것 같은데?"
1800,20,"あははは、またまたご冗談を。
チルカ、健康だけは自信があるんです！","아하하하, 또 농담을.
칠카는 건강만큼은 자신 있다고요!"
1887,21,"さあ、ポルタケーキを焼いて
じゃんじゃん食べましょう！","자, 포르타 케이크를 구워서
마구마구 먹어요!"
1996,22,"@MYNAME、すまない。
今日のレクチャーはこれで終わりだ。","@MYNAME, 미안하네.
오늘 강의는 이걸로 끝이다."
2072,23,"あと、本当に申し訳ないが
ハチミツを３つほど調達してきてくれ。
そうだ、ケーキに使うんだ。","그리고 정말 미안하지만
벌꿀을 ３개 정도 조달해와주게.
그래, 케이크에 쓸 거다."
2183,24,"僕はここでケーキの仕込みをしている。
よろしく頼むよ…","나는 여기서 케이크 준비를 하고 있겠네.
잘 부탁하네…"
2278,25,"本当に申し訳ないが
ハチミツを３つほど調達してきてくれ。
そうだ、ケーキに使うんだ。","정말 미안하지만
벌꿀을 ３개 정도 조달해와주게.
그래, 케이크에 쓸 거다."
2383,26,"僕は祈樹の泉でケーキの仕込みをしている。
よろしく頼むよ…","나는 기수의 샘에서 케이크 준비를 하고 있겠네.
잘 부탁하네…"
2471,27,待ってましたよ、@MYNAMEさん！,"기다리고 있었어요, @MYNAME 씨!"
2521,28,"さあ、エドワードさん！
ポルタケーキを焼いてくださいっ！","자, 에드워드 씨!
포르타 케이크를 구워주세요!"
2605,29,はぁ…なぜレジェンドラスタの僕が…,하아… 어째서 레전드 라스터인 내가…
2680,30,"おいしぃーっ！
やっぱりエドワードさんは
ケーキ焼きの天才ですね！","맛있어~!
역시 에드워드 씨는
케이크 굽기의 천재네요!"
2801,31,"@MYNAME、すまないが
また狩りに付き合ってくれないか？","@MYNAME, 미안하지만
다시 사냥에 함께해주지 않겠나?"
2875,32,"ああ、今すぐにでも
無性にランスを振り回したい気分なんだ。","아아, 지금 당장이라도
괜히 랜스를 마구 휘두르고 싶은 기분이야."
2967,33,"クエストは何だっていい。
君に任せるよ。","퀘스트는 뭐든 좋아.
자네에게 맡기지."
3028,34,"僕は君の猟団部屋で待ってる。
準備ができたらいつでも声をかけてくれ。","나는 자네의 수렵단실에서 기다리고 있겠네.
준비가 되면 언제든 말을 걸어주게."
3117,35,"エドワードさん、
またケーキも焼いてくださいねっ！","에드워드 씨,
다음에 또 케이크도 구워주세요!"
3188,36,はぁ…,하아…
