Offset,Hash,Original,Translation
87,0,@MYNAME様、お待ちしておりましたニャ。,"@MYNAME님, 기다리고 있었다냥."
152,1,"一体誰があんなウワサを流しているのか…。
すぐに犯人を突き止めるべきですニャ！","대체 누가 그런 소문을 퍼뜨리고 있는 건지…
당장 범인을 밝혀내야 한다냥!"
265,2,"まずはチルカとキースが言ってた、
『広場のネコ』とやらを探すぜニャ。","우선 칠카와 키스가 말했던
'광장의 고양이'라는 걸 찾아보자냥."
361,3,"そんなの、あのいつも踊ってる
~C05怪しいネコ~C00どもに決まってるニャ！","그거야 늘 춤추고 있는
~C05수상한 고양이~C00들이 뻔하다냥!"
452,4,"前から怪しいとは思ってたけど、
ホントに怪しいヤツらだったニャ！","전부터 수상하다고 생각했는데,
정말로 수상한 녀석들이었다냥!"
558,5,"@MYNAME様、まずは奴らを捕まえて
話を聞いてきて欲しいですニャ。","@MYNAME님, 우선 그들을 붙잡아
이야기를 들어봐 줬으면 한다냥."
655,6,"~C05広場を歩きまわって~C00いる奴ですニャ。
どいつも一筋縄じゃいかニャい奴らですニャ…
ニャので、~C05３回ほど話~C00を聞いてみて欲しいですニャ。","~C05광장을 돌아다니고~C00 있는 녀석들이다냥.
어느 놈이나 만만치 않은 녀석들이다냥…
그러니 ~C053번 정도 이야기~C00를 들어봐 줬으면 한다냥."
847,7,"@MYNAME様、まずは奴らを捕まえて
話を聞いてきて欲しいですニャ。","@MYNAME님, 우선 그들을 붙잡아
이야기를 들어봐 줬으면 한다냥."
931,8,"~C05広場を歩きまわって~C00いる奴ですニャ。
どいつも一筋縄じゃいかニャい奴らですニャ…
ニャので、~C05３回ほど話~C00を聞いてみて欲しいですニャ。","~C05광장을 돌아다니고~C00 있는 녀석들이다냥.
어느 놈이나 만만치 않은 녀석들이다냥…
그러니 ~C053번 정도 이야기~C00를 들어봐 줬으면 한다냥."
1098,9,何か用かミャ？,무슨 볼일이먀?
1133,10,"何でも屋…？
知らんですミャあ…","해결사…?
모른다먀아…"
1186,11,"そんなことよりも、
≪謎のクエスト≫はご存じかミャ？","그런 것보다
≪수수께끼의 퀘스트≫는 알고 있냐먀?"
1259,12,"クエストは謎の組織から
依頼されているという噂ミャ。
依頼主に会うときはご用心、ミャ～！","퀘스트는 수수께끼의 조직으로부터
의뢰받고 있다는 소문이먀.
의뢰인을 만날 때는 조심하라먀~!"
1381,13,"~C06怪しいネコは
自分の言いたいことばかり話している…~C00","~C06수상한 고양이는
자기가 하고 싶은 말만 늘어놓고 있다…~C00"
1487,14,"@MYNAME様、まずは奴らを捕まえて
話を聞いてきて欲しいですニャ。","@MYNAME님, 우선 그들을 붙잡아
이야기를 들어봐 줬으면 한다냥."
1571,15,"~C05広場を歩きまわって~C00いる奴ですニャ。
どいつも一筋縄じゃいかニャい奴らですニャ…
ニャので、~C05３回ほど話~C00を聞いてみて欲しいですニャ。","~C05광장을 돌아다니고~C00 있는 녀석들이다냥.
어느 놈이나 만만치 않은 녀석들이다냥…
그러니 ~C053번 정도 이야기~C00를 들어봐 줬으면 한다냥."
1738,16,んミャ？何でも屋…？,음먀? 해결사…?
1779,17,"そんなことより、オイラに話かけるということは
≪遠方のアイテム≫に興味があるのかミャ？","그것보다 나한테 말을 걸었다는 건
≪먼 곳의 아이템≫에 관심이 있는 거냐먀?"
1886,18,"≪遠方のアイテム≫は≪外の世界≫で
通貨を支払うと、使えるようになるらしいミャ！","≪먼 곳의 아이템≫은 ≪외부 세계≫에서
화폐를 지불하면 쓸 수 있게 된다더라먀!"
1987,19,ぜひ一度試して欲しいですミャ！,꼭 한 번 시험해 봤으면 한다먀!
2051,20,"~C06怪しいネコは
宣伝しかする気がないようだ…~C00","~C06수상한 고양이는
광고할 생각밖에 없어 보인다…~C00"
2149,21,"@MYNAME様、まずは奴らを捕まえて
話を聞いてきて欲しいですニャ。","@MYNAME님, 우선 그들을 붙잡아
이야기를 들어봐 줬으면 한다냥."
2233,22,"~C05広場を歩きまわって~C00いる奴ですニャ。
どいつも一筋縄じゃいかニャい奴らですニャ…
ニャので、~C05３回ほど話~C00を聞いてみて欲しいですニャ。","~C05광장을 돌아다니고~C00 있는 녀석들이다냥.
어느 놈이나 만만치 않은 녀석들이다냥…
그러니 ~C053번 정도 이야기~C00를 들어봐 줬으면 한다냥."
2400,23,んミャァ…,으먀아…
2431,24,"勝ち組、勝ち組…
すてきなようふく…","승자 그룹, 승자 그룹…
멋진 양복…"
2501,25,"~C06怪しいネコは呪文めいた言葉を
ブツブツと言い続けている…~C00","~C06수상한 고양이는 주문 같은 말을
중얼중얼 계속하고 있다…~C00"
2626,26,@MYNAME様、いかがでしたかニャ？,"@MYNAME님, 어땠냥?"
2691,27,"ニャんと！？
まったく話にニャらない！？","뭐라고냥!?
전혀 말이 안 통한다냥!?"
2752,28,"まったく、アイツら
どこの回し者ニャんだか…","정말, 그놈들
대체 누구의 앞잡이인지냥…"
2817,29,"どうやら、チルカとキースが言ってた
広場のネコってのは、アイツらのことじゃ
ニャかったみたいだニャ…","아무래도 칠카와 키스가 말했던
광장의 고양이란 건 그놈들이
아니었던 모양이다냥…"
2945,30,しかし、そうニャると他に一体誰が…,하지만 그렇다면 대체 다른 누가…
3000,31,見つけたわよ～！,찾았다~!
3044,32,んニャ！？,엇냥!?
3082,33,"ハ～イ！
@MYNAMEさん、元気？","하이~!
@MYNAME씨, 잘 지냈어?"
3173,34,"アンタは確か、
ライトボウガンのティアラ…","당신은 분명
라이트 보우건의 티아라…"
3236,35,"あら、よく知ってるじゃないの。
いい心がけのネコちゃんね！","어머, 잘 알고 있네.
기특한 고양이구나!"
3315,36,"あなたたち、何でも屋を開業したんでしょ？
せっかくだから、アタシもお仕事を
依頼しようと思ってるの。","너희들, 해결사 사업을 시작했다며?
모처럼이니까 나도 일을
의뢰해 볼까 하는데."
3456,37,"だから、それは違うんニャ！
誰かの陰謀ですニャ！","그러니까 그게 아니라냥!
누군가의 음모라냥!"
