Offset,Hash,Original,Translation
61,0,"ウス、@MYNAME！
今日も絶好の狩り日和だな！","어이, @MYNAME!
오늘도 사냥하기 딱 좋은 날씨네!"
125,1,"どうだ？
良かったら僕と狩りに行かないか？","어때?
괜찮으면 나랑 사냥하러 가지 않을래?"
201,2,"さすがは魂の友！
そう言ってくれると思ったよ！","역시 영혼의 친구!
그렇게 말해줄 거라고 생각했어!"
268,3,"ようし、なら今日は
ガンランスの砲撃の凄まじさを
たっぷりとお見せするからな！","좋아, 그럼 오늘은
건랜스 포격의 무시무시함을
실컷 보여줄 테니까!"
367,4,さっそく、狩りの準備を…あれ？,"당장, 사냥 준비를…어라?"
418,5,"しまった、うっかりしてた！
マイハウスに大タル爆弾を忘れてしまった！","이런, 깜빡했다!
마이 하우스에 대형 통 폭탄을 두고 와버렸어!"
520,6,"いや、もちろん爆弾など使わなくても
僕のガンランスは無敵だ。","아니, 물론 폭탄 같은 거 쓰지 않아도
내 건랜스는 무적이야."
601,7,"しかし、大タル爆弾を仕掛ければ
さらに絶大な威力を発揮できる！","하지만, 대형 통 폭탄을 설치하면
더욱 절대적인 위력을 발휘할 수 있어!"
684,8,"@MYNAME、
すまないが大タル爆弾を３個ほど
譲ってくれないか！？","@MYNAME,
미안하지만 대형 통 폭탄을 ３개 정도
나눠주지 않겠어!?"
768,9,"君と一緒に狩りがしたいんだ！
集まったら、ここまで持ってきてくれ！
よろしく頼む！","너랑 같이 사냥하고 싶거든!
다 모이면, 여기까지 가져다줘!
잘 부탁해!"
883,10,"@MYNAME、
すまないが大タル爆弾を３個ほど
譲ってくれないか！？","@MYNAME,
미안하지만 대형 통 폭탄을 ３개 정도
나눠주지 않겠어!?"
967,11,"君と一緒に狩りがしたいんだ！
集まったら、猟団部屋に持ってきてくれ！
よろしく頼む！","너랑 같이 사냥하고 싶거든!
다 모이면, 수렵단실로 가져다줘!
잘 부탁해!"
1073,12,"おお、@MYNAME！
いつも世話になってすまないな！","오오, @MYNAME!
항상 신세 지고 있어서 미안하네!"
1141,13,"この大タル爆弾は、
単独でもモンスターに
大きなダメージを与えられるからね。","이 대형 통 폭탄은,
혼자서도 몬스터에게
큰 대미지를 줄 수 있거든."
1238,14,"威力も高いし、
見た目も派手で爽快だぞ！","위력도 높고,
겉모습도 화려하고 상쾌해!"
1299,15,"さあ、これで準備万端だ。
いつでも狩りに誘ってくれ！","자, 이걸로 준비 만전이다.
언제든지 사냥에 초대해줘!"
1372,16,"浪漫あふれるガンランスの竜撃砲を
存分に味わってくれよ！","낭만 넘치는 건랜스의 용격포를
마음껏 맛봐줘!"
