Offset,Hash,Original,Translation
68,0,"ハ～イ、@MYNAME！
元気してる？","하~이, @MYNAME!
잘 지내?"
120,1,"ここがアンタの猟団部屋ってわけね。
なかなか感じのイイところじゃないの。","여기가 네 수렵단실이란 말이지.
제법 느낌 좋은 곳이잖아."
226,2,"え？
どうしてアタシが
アンタの猟団部屋にいるのかって？","어?
왜 내가
네 수렵단실에 있냐고?"
303,3,"それがねぇ、実はアンタに
相談に乗ってもらいたいことがあるのよ。","그게 말이야, 실은 너한테
상담하고 싶은 게 있어."
388,4,"もちろん、解決すれば
謝礼はたんまりと弾むわ。","물론, 해결되면
사례는 두둑하게 쳐줄게."
455,5,"どう？
このレジェンドラスタのティアラ様からの
直々の依頼よ？","어때?
이 레전드 라스터 티아라 님의
직접적인 의뢰라고?"
538,6,"もしその気があるなら、
あとで祈樹の泉に来てちょうだい。","혹시 그럴 마음이 있다면,
나중에 기수의 샘으로 와줘."
615,7,"詳しい内容はそこで説明するわ。
いいわね？","자세한 내용은 거기서 설명할게.
알겠지?"
698,8,"もしその気があるなら、
あとで祈樹の泉に来てちょうだい。
詳しい内容はそこで説明するわ。","혹시 그럴 마음이 있다면,
나중에 기수의 샘으로 와줘.
자세한 내용은 거기서 설명할게."
816,9,"あら、@MYNAME。
ちゃんと来てくれたのね。","어머, @MYNAME.
제대로 와줬구나."
891,10,"実は、相談っていうのはね、
とある人にお礼がしたいんだけど、
どうしていいかわからないのよ。","실은, 상담이라는 게 말이야,
어떤 사람한테 답례를 하고 싶은데,
어떻게 해야 할지 모르겠어."
1004,11,"その人は竜人族の男性なんだけど、
前にとてもお世話になってね…","그 사람은 용인족 남성인데,
전에 정말 신세를 져서…"
1087,12,"お礼に大金を持っていったら、
カネが欲しくてやったんじゃないって、
ものすごい剣幕で怒られちゃって…","답례로 큰돈을 가져갔더니,
돈이 탐나서 한 게 아니라며,
엄청난 기세로 화를 내서…"
1208,13,"でも、お金以外で
お礼なんてしたことないから、
困ってるのよ。","그런데, 돈 말고
답례를 해본 적이 없어서,
곤란한 거야."
1291,14,@MYNAME、アンタはどう思う？,"@MYNAME, 넌 어떻게 생각해?"
1353,15,"そんなくだらない理由で
@MYNAMEさんを呼び出すなんて…","그런 시시한 이유로
@MYNAME 씨를 불러내다니…"
1461,16,"ユウェル姉さん！？
どうしてここに…！","유웰 언니!?
어째서 여기에…!"
1520,17,"あなたの様子がおかしいから、
後をつけてきたのです。","당신 모습이 이상해서,
뒤를 밟아 왔습니다."
1593,18,"まったく、あなたという人は
事あるごとにお金、お金と…","정말이지, 당신이라는 사람은
일이 있을 때마다 돈, 돈 하고…"
1675,19,"世の中には、お金で解決できないことが
たくさんあるのよ？","세상에는, 돈으로 해결할 수 없는 일이
많이 있는 거라고?"
1813,20,"だから、こうやって
@MYNAMEに相談してるんじゃない。
いいから、姉さんは黙ってて。","그러니까, 이렇게
@MYNAME한테 상담하고 있잖아.
됐으니까, 언니는 가만히 있어."
1915,21,"そうはいきません。
あなたが本当にその男性に感謝しているなら、
きちんと相手の気持ちをお考えなさい。","그렇게는 안 됩니다.
당신이 정말로 그 남성에게 감사하고 있다면,
제대로 상대의 마음을 생각하세요."
2043,22,"@MYNAMEさんも、
そう思われるでしょう？","@MYNAME 씨도,
그렇게 생각하시죠?"
2116,23,"うーん、でもなぁ…。
竜人族の男の人って、
何をすれば喜ぶのかしら？","으음, 그치만…
용인족 남자들은,
뭘 해주면 좋아할까?"
2212,24,"そうだ、@MYNAME。
アンタちょっと、竜人族の人に
何が好きか聞いてみてよ。","그래, @MYNAME.
너 잠깐, 용인족 사람한테
뭘 좋아하는지 물어봐 줘."
2313,25,またそうやって、すぐ人を…,"또 그렇게, 바로 남을…"
2360,26,"これぐらいいいじゃない。
ね、@MYNAME、お願い！","이 정도는 괜찮잖아.
응, @MYNAME, 부탁이야!"
2428,27,"そうねえ、狩人祭・狩猟大会の
受付のお姉さんなんてどうかしら？","그러네, 헌터축제·수렵대회
접수처 언니는 어떨까?"
2511,28,"あの人なら大人っぽいし、
いろいろ教えてくれそうよね。","그 사람이라면 어른스럽고,
여러 가지 알려줄 것 같아."
2586,29,"お願い！メゼポルタ広場にいる
狩人祭・狩猟大会受付のお姉さんに
竜人族のことを聞いてきて！","부탁이야! 메제포르타 광장에 있는
헌터축제·수렵대회 접수처 언니한테
용인족에 대해 물어보고 와줘!"
2709,30,"お願い！メゼポルタ広場にいる
狩人祭・狩猟大会受付のお姉さんに
竜人族のことを聞いてきて！","부탁이야! 메제포르타 광장에 있는
헌터축제·수렵대회 접수처 언니한테
용인족에 대해 물어보고 와줘!"
2821,31,"あら、狩人さん。
私に何かご用かしら？","어머, 헌터님.
저한테 무슨 볼일이신가요?"
2893,32,"竜人族の男性が何をすれば喜ぶか？
それって、もしかして恋愛相談？","용인족 남성이 뭘 하면 좋아하냐고요?
그거, 혹시 연애 상담인가요?"
2978,33,"だったら、素敵な装飾品なんて
いかがかしら？","그렇다면, 멋진 장식품 같은 건
어떨까요?"
3043,34,"パリアプリアの吐きだす石は、
宝石のような輝きがあるそうよ？","파리아푸리아가 토해내는 돌은,
보석 같은 빛을 낸다고 하더라고요?"
