Offset,Hash,Original,Translation
82,0,"うぐっ…う、うぅ…@MYNAME様！
よく…来てくれたニャ…うぐっ。","으윽…우, 으으…@MYNAME님!
잘…와줬다냥…으윽."
164,1,"~C06あたり一面に
異様な臭いがたちこめている。~C00","~C06주위 일대에
기이한 냄새가 자욱하다.~C00"
249,2,"~C06モンスターが毒素でも
まき散らしたのだろうか…？~C00","~C06몬스터가 독소라도
뿌린 것일까…?~C00"
339,3,"ああ、@MYNAMEさん！
た、大変なことになって
しまいましたわ！","아아, @MYNAME씨!
크, 큰일이
나버렸어요!"
421,4,"ぐ…@MYNAMEさん…！
ここは…き、危険だニャ！","윽…@MYNAME씨…!
여긴…위, 위험하다냥!"
487,5,に、逃げて…くださいニャぁぁ！,"도, 도망쳐…주세요냐아아!"
538,6,"あ、あああ…どうして！
どうしてこんなことに…！","아, 아아아…어째서!
어째서 이런 일이…!"
614,7,そこまでよっ！,거기까지야!
663,8,"ティ、ティアラ！？
あなた、なぜここに…！","티, 티아라!?
당신, 왜 여기에…!"
726,9,"話はあとよ！
姉さん、まずはこの消臭玉で
辺りの臭いを消して！","이야기는 나중에!
언니, 우선 이 소취옥으로
주위 냄새를 없애!"
816,10,"それから@MYNAME、
アンタはそこのネコちゃんたちに
解毒薬を飲ませて！","그리고 @MYNAME,
너는 저기 고양이들한테
해독약을 먹여!"
967,11,"~C06消臭玉で辺りの臭いを消し、
アイルーたちに解毒薬を飲ませた。~C00","~C06소취옥으로 주위 냄새를 없애고,
아이루들에게 해독약을 먹였다.~C00"
1069,12,ふぅぅ…ひどい目に遭ったニャ。,후우…험한 꼴을 당했다냥.
1120,13,"まあ、だいたいの見当はつくけど
念のために言わせてもらうわ。","뭐, 대충 짐작은 가지만
혹시 몰라서 말해두겠어."
1201,14,"ユウェル姉さん。
犯人は…","유웰 언니.
범인은…"
1248,15,あなたね？,너지?
1279,16,"わ、私はただ…
がんばっているネコさんたちに
差し入れをしようと…","나, 나는 그저…
열심히 하는 고양이들한테
간식을 주려고…"
1366,17,"その差し入れを食べたら、
オイラたちはあやうく
死ぬところだったニャ！","그 간식을 먹었더니,
우리는 하마터면
죽을 뻔했다냥!"
1457,18,"最初から変な臭いだったですニャ！
まるで腐り水でしたニャ！","처음부터 이상한 냄새였다냥!
마치 썩은 물 같았다냥!"
1536,19,"はぁ～…ったく。
このユウェル姉さんの味覚はね、
ありえないほど絶望的なのよ。","하아~…정말.
이 유웰 언니의 미각은 말이지,
말도 안 될 정도로 절망적이라고."
1635,20,"アンタたちも覚えときなさい。
ユウェル姉さんの料理は、
烈種級の破壊力があるんだから。","너희도 기억해둬.
유웰 언니의 요리는,
열종급 파괴력을 가지고 있으니까."
1742,21,うぅ…身にしみたぜニャ。,으으…뼈저리게 느꼈다냥.
1787,22,"皆さん、このたびは
大変ご迷惑をおかけしました。","여러분, 이번에는
대단히 폐를 끼쳤습니다."
1856,23,"お詫びといってはなんですが、
皆さんが製作中の穿龍棍の素材集め、
私も全力でお手伝いしますわ！","사과라고 하긴 뭣하지만,
여러분이 제작 중인 천룡곤 소재 모으기,
저도 전력으로 도와드릴게요!"
1978,24,"そうそう、余計なことしないで
姉さんは最初から狩りだけしとけば
良かったのよ。","그래그래, 쓸데없는 짓 하지 말고
언니는 처음부터 사냥만 했으면
됐던 거야."
2077,25,"@MYNAME、次の獲物はズバリ、
メラギナスよ！","@MYNAME, 다음 사냥감은 바로,
메라기나스야!"
2141,26,"おお、ここにきて
いよいよメラギナスの
本体の素材が必要なのですニャ！","오오, 이제 와서
드디어 메라기나스
본체 소재가 필요한 거다냥!"
2232,27,"狙うは黒穿竜の棘。
メラギナスから入手できる素材よ。","노리는 건 흑천룡의 가시.
메라기나스에게서 입수할 수 있는 소재야."
2305,28,"@MYNAME、あなたは
メラギナスを１頭お願い。","@MYNAME, 너는
메라기나스를 한 마리 부탁해."
2382,29,"あとはアタシたち
レジェンドラスタが何とかするわ！","나머지는 우리
레전드 라스터가 어떻게든 할게!"
2460,30,"私も精一杯がんばって、
先ほどの汚名を返上しますわ！","저도 힘닿는 데까지 노력해서,
아까의 오명을 씻겠어요!"
2533,31,"@MYNAMEさん、~C05メラギナス~C00は
１頭でも手強いぜニャ。","@MYNAME씨, ~C05메라기나스~C00는
한 마리라도 만만치 않다냥."
2611,32,"一筋縄ではいかニャい相手だが、
がんばって討伐してくれニャ！","쉽게는 안 되는 상대지만,
힘내서 토벌해달라냥!"
2719,33,"@MYNAMEさん、
~C05メラギナス~C00は
１頭でも手強いぜニャ。","@MYNAME씨,
~C05메라기나스~C00는
한 마리라도 만만치 않다냥."
2799,34,"一筋縄ではいかニャい相手だが、
がんばって討伐してくれニャ！","쉽게는 안 되는 상대지만,
힘내서 토벌해달라냥!"
2924,35,"@MYNAME様、メラギナスの討伐、
ご苦労様でしたニャ！","@MYNAME님, 메라기나스 토벌,
수고하셨다냥!"
2996,36,"素材のことについて、
エドワードが来ておりますニャ。","소재에 관해서,
에드워드가 와 있다냥."
3069,37,"やあ、@MYNAME。
随分とがんばっているようだね。","야, @MYNAME.
꽤 열심히 하고 있는 것 같네."
3137,38,"他のレジェンドラスタたちの
協力もあって、穿龍棍に必要な素材が
次々とギルドに届いているよ。","다른 레전드 라스터들의
협력도 있어서, 천룡곤에 필요한 소재가
속속 길드에 도착하고 있어."
3250,39,"ただね、ここにきて
少し困ったことになってしまった。","다만 말이지, 이제 와서
조금 곤란한 일이 생겨버렸어."
3323,40,"困ったこと…？
ニャんですかニャ？","곤란한 일…?
뭔가요냥?"
3378,41,"メラギナスの穿龍棍に必要な
最後の素材のことさ。","메라기나스의 천룡곤에 필요한
마지막 소재에 관한 거야."
3447,42,"残念ながら、こればかりは
僕たちレジェンドラスタにも
集められないものなんだ。","안타깝게도, 이것만큼은
우리 레전드 라스터로도
모을 수 없는 것이거든."
3546,43,"ニャんと！？
天下のレジェンドラスタにも
無理ニャのかニャ！？","뭐라고!?
천하의 레전드 라스터로도
무리인 거냥!?"
3629,44,"い、一体ニャんなのです！？
その最後の素材とは…！","대, 대체 뭔가요냥!?
그 마지막 소재라는 게…!"
3700,45,それは、武器の魂…,"그것은, 무기의 혼…"
3739,46,穿龍棍魂・天だ…！,천룡곤혼·천이다...!
