Offset,Hash,Original,Translation
88,0,"やあ、@MYNAMEか。
相変わらずキミは元気そうだね…","야, @MYNAME인가.
여전히 너는 건강해 보이네…"
171,1,"…え？
僕に元気がないって？","…어?
나한테 기운이 없다고?"
220,2,"キミは本当に、
僕の事をよく見てくれてるよ。","너는 정말,
나를 잘 봐주는구나."
285,3,"そうなんだ。
こんな僕にも悩み事があってね…","맞아.
이런 나한테도 고민거리가 있어서…"
350,4,"今日ここにきたのは、キミに悩みを
聞いてほしかったからかもしれないな。","오늘 여기 온 건, 너한테 고민을
들어줬으면 해서였을지도 모르겠네."
441,5,"もし良ければ、相談に乗ってくれないか？
ただ、他のハンターには聞かれたくない話で…","괜찮으면 상담 좀 들어주지 않겠나?
다만, 다른 헌터에게는 들키고 싶지 않은 얘기라서…"
544,6,"手間を取らせて申し訳ないんだけど、
あとで祈樹の泉に来てもらってもいいかな？","번거롭게 해서 미안하지만,
나중에 기수의 샘으로 와 줄 수 있을까?"
654,7,"詳しい話はそこで話したいんだ！
よろしく頼むよ、@MYNAME。","자세한 얘기는 거기서 하고 싶어!
잘 부탁한다, @MYNAME."
752,8,"もし時間があれば、
あとで祈樹の泉に来てほしいんだ。
キミに相談できたらいいなと思ってる。","혹시 시간이 있다면,
나중에 기수의 샘으로 와 줬으면 해.
너에게 상담할 수 있으면 좋겠다고 생각하고 있어."
872,9,"やあ、@MYNAME！
来てくれたんだね！","야, @MYNAME!
와 줬구나!"
928,10,"実は、相談っていうのは…
聞いても引かないでくれよ？","실은, 상담이라는 게…
듣고 나서 질리진 말아줘?"
1014,11,なぜか最近…狩りに熱くなれないんだ。,왠지 요즘… 사냥에 열정이 안 생겨.
1071,12,"びっくりするだろ？
レジェンドラスタのクセに、
まったく恥ずかしい話だよ。","놀랍지?
레전드 라스터 주제에,
정말 부끄러운 얘기야."
1166,13,"そもそも、こんなことを考え出したのは、
広場での狩りの募集が原因なんだ。","애초에, 이런 생각을 하게 된 건,
광장에서의 사냥 모집이 원인이야."
1259,14,"キミも知ってるだろ？
最近の狩りの募集といえば、やれ麻痺剣だの、
大銃仙だの、効率を重視したものばかりだ。","너도 알잖아?
요즘 사냥 모집이라고 하면 마비검이니,
대총선이니, 효율만 중시하는 것들뿐이야."
1386,15,"もちろん、ハンターなら誰だって
多くの強化素材を必要としてる。","물론, 헌터라면 누구나
많은 강화 소재가 필요하지."
1469,16,"時と場合によっては、
効率を重視するのは悪いことじゃないさ。","때와 상황에 따라서는,
효율을 중시하는 게 나쁜 건 아니야."
