Offset,Hash,Original,Translation
74,0,"あっ、@MYNAMEさん！
なんてちょうどいいところに…！","앗, @MYNAME님!
마침 딱 좋은 때에…!"
146,1,"実は、ちょっと悩んでる事があって…
狩りに行くとですね、
よく獲物を見失ってしまうんです…","실은, 좀 고민되는 일이 있어서요…
사냥을 가면 말이죠,
자주 사냥감을 놓쳐버려요…"
257,2,"千里眼の薬はちゃんと持って行くんですが、
それでも足りないんですよ。","천리안의 약은 제대로 챙겨가는데도,
그래도 부족하더라고요."
346,3,"そこで、装備するだけで
千里眼の薬と同じ効果がある、
ヒプノックの防具を作ろうって！","그래서, 장비만 해도
천리안의 약과 같은 효과가 있는
히프노크 방어구를 만들려고요!"
451,4,"でも、一式揃えるには
まだまだ素材が足りないんですよ。","그런데, 한 세트를 갖추기엔
아직 소재가 많이 부족해요."
526,5,"@MYNAMEさん、もしよろしければ
素材集めに協力してもらえませんか！？
お礼はちゃんとしますから！","@MYNAME님, 혹시 괜찮으시다면
소재 모으는 걸 도와주실 수 있나요!?
답례는 확실히 할게요!"
655,6,"わぁ、ありがとうございます！
では、ヒプノックを狩ってきて下さい！","와, 감사합니다!
그럼, 히프노크를 사냥해 와 주세요!"
743,7,"狩猟が終わったら、
また猟団部屋に戻ってきて下さい。
よろしくお願いします！","사냥이 끝나면,
다시 수렵단실로 돌아와 주세요.
잘 부탁드립니다!"
851,8,"ヒプノックを狩ってきてもらえますか？
防具用の素材がまだ足りないんです。","히프노크를 사냥해 와 주실 수 있나요?
방어구용 소재가 아직 부족해요."
945,9,"狩猟が終わったら、
また猟団部屋に戻ってきて下さいね。
よろしくお願いします！","사냥이 끝나면,
다시 수렵단실로 돌아와 주세요.
잘 부탁드립니다!"
1044,10,"わーい、わーい！
ようやく素材が集まりました！","와~아, 와~아!
드디어 소재가 다 모였어요!"
1111,11,"おじいちゃんが言っていました。
敵を知り、己を知れば百戦殆うからずって！","할아버지가 말씀하셨어요.
적을 알고 나를 알면 백전불태라고요!"
1204,12,これでもう獲物は逃がしませんよ！,이걸로 이제 사냥감은 놓치지 않을 거예요!
1257,13,"@MYNAMEさん、
今日はありがとうございました！","@MYNAME님,
오늘은 감사했습니다!"
1323,14,"お礼に、@MYNAMEさんの
狩りにお付き合いさせてくださいっ！","감사의 뜻으로, @MYNAME님의
사냥에 함께하게 해주세요!"
1401,15,"獲物はお任せしますので、
いつでも声をかけてくださいねー！","사냥감은 맡겨드릴 테니,
언제든지 불러주세요~!"
