Offset,Hash,Original,Translation
61,0,"@MYNAME様、
大変ニャことになりましたニャ！","@MYNAME님,
큰일 났다냥!"
125,1,"穿龍棍だけを使って、
アノルパティスを狩れだニャんて…","천룡곤만을 사용해서,
아놀파티스를 사냥하라니냥…"
200,2,"確かに、@MYNAMEにとっては
穿龍棍はまだ慣れない武器種だろうよ。","확실히, @MYNAME에게는
천룡곤은 아직 익숙지 않은 무기종이겠지."
284,3,"だがな、お前さんはこれまでにも
何度も難しいクエストを
達成してきたじゃねえか。","하지만 말이다, 너는 지금까지도
몇 번이나 어려운 퀘스트를
달성해오지 않았느냐."
385,4,"ちょっくら時間が
かかるかも知れねえが、お前さんなら
今回も必ずやり遂げられるさ！","조금 시간이
걸릴지도 모르지만, 너라면
이번에도 반드시 해낼 수 있을 거다!"
488,5,ああ、僕もそう思うよ。,"그래, 나도 그렇게 생각해."
531,6,なりません…！,안 됩니다…!
586,7,歌姫さま…！？,가희님…!?
621,8,"あなたたちは、
忘れてしまったのですか！？","당신들은,
잊어버리신 겁니까!?"
719,9,"トキシ様が、
暴鋸竜を狩りに向かって、
どういう結末を迎えたのかを…！","토키시님이,
폭거룡을 사냥하러 나섰다가,
어떤 결말을 맞이했는지를…!"
810,10,"もちろん忘れちゃいないさ。
けど、@MYNAMEならやれる。","물론 잊지 않았어.
하지만, @MYNAME라면 해낼 수 있어."
884,11,"今までだって
そうだったじゃないですか。
俺は、このハンターを信じますがね。","지금까지도
그랬지 않습니까.
나는, 이 헌터를 믿습니다만."
1008,12,"けれど、トキシ様は…
あの方は…","하지만, 토키시님은…
그분은…"
1061,13,ボクも、@MYNAMEを信じるよ！,"나도, @MYNAME를 믿어!"
1116,14,フラウ、お前…,"플라우, 너…"
1151,15,"歌姫さま、ボクたちはね、
この人に何度も助けられたんだ。","가희님, 저희들은 말이죠,
이 사람에게 몇 번이나 도움을 받았어요."
1228,16,"@MYNAMEだけじゃない。
この人の周りに集まる絆が、
多くの人たちを助けてきたんだ！","@MYNAME뿐만이 아니에요.
이 사람 주위에 모인 인연들이,
수많은 사람들을 도와왔어요!"
