Offset,Hash,Original,Translation
88,0,"@MYNAME様！
さっきからレジェンドラスタの
ユウェルとティアラがお待ちかねですニャ。","@MYNAME님!
아까부터 레전드 라스터인
유웰과 티아라가 기다리고 있다냥."
199,1,ハ～イ、元気？,"하~이, 잘 지냈어?"
234,2,"@MYNAME様、
いつもお世話になっております。","@MYNAME님,
늘 신세 지고 있습니다."
298,3,"お二人がここに来られたのは、
やっぱりあのオンニャのことですかニャ？","두 분이 여기에 오신 건,
역시 그 온냥 일 때문인가요냥?"
387,4,"まあね。
みんなで寄ってたかって、
あの子の正体を明かそうとしてるでしょ？","뭐, 그렇지.
다들 우르르 몰려들어서
그 애의 정체를 밝히려고 하잖아?"
482,5,"でもね、誰だって言いたくないことの
ひとつやふたつぐらいあると思うの。","하지만 말이야, 누구든 말하고 싶지 않은 게
하나둘쯤은 있다고 생각해."
580,6,"それはそうかもしれないけれど、
彼女は今や、レジェンドラスタという
責任のある地位にいるのよ？","그건 그럴지도 모르지만,
그녀는 이제 레전드 라스터라는
책임 있는 자리에 있잖아?"
695,7,"公の身分になった以上、
個人の問題では済まされないわ。","공적인 신분이 된 이상,
개인적인 문제로 끝날 수는 없어."
770,8,はあ…責任のある地位、ねえ。,"하아… 책임 있는 자리라, 참."
819,9,"ろくでもない料理を作って、
毎度みんなを困らせてる人がよく言うわ。","형편없는 요리를 만들어서
매번 다들 곤란하게 만드는 사람이 잘도 말하네."
906,10,う…,윽…
931,11,"まあまあ、２人がケンカしたところで
問題は解決しないですニャ。","자자, 두 분이 싸운다고 해서
문제가 해결되진 않는다냥."
1014,12,"とにかく、アタシは反対。
言いたくないなら放っておけばいいのよ。","아무튼, 난 반대야.
말하고 싶지 않으면 그냥 내버려두면 되는 거야."
1099,13,"そうは言いましてもニャァ…
我々も、やっぱり気になるですニャ。","그렇게 말씀하셔도냐아…
저희도 역시 신경 쓰인다냥."
1182,14,"エドワードは調査するとか言ってたが、
そっちの方はどうなってるニャ？","에드워드는 조사한다고 했었는데,
그쪽은 어떻게 되고 있냥?"
1271,15,"それが、レイラの過去に関しては
まったく判然としないようで…","그게, 레일라의 과거에 관해서는
전혀 밝혀지지 않은 모양이라…"
1352,16,"調査にはもうしばらく
時間がかかると…","조사에는 조금 더
시간이 걸린다고…"
1411,17,"おかげで、ギルドの仕事が
滞って仕方がないのよ。","그 덕분에, 길드 일이
밀려서 어쩔 도리가 없어."
1480,18,"そうだ！",맞다!
1517,19,"@MYNAME、アンタちょっと
手伝ってくれない？","@MYNAME, 너 좀
도와주지 않을래?"
1581,20,"で、でたニャぁ～っ！
必殺の、アタシの代わりに
依頼を受けてくれ攻撃ニャ！","나, 나왔다냐~!
필살의, 날 대신해서
의뢰를 받아달라 공격이다냥!"
1676,21,"なによ、人聞きが悪いわね。
言っとくけど、アタシは正体明かしには
反対の立場なんだからね！","뭐야, 남들 듣기 안 좋게 말하네.
말해두겠는데, 난 정체를 밝히는 것에는
반대 입장이니까!"
1787,22,"とりあえず、@MYNAME。
フォロクルルを１頭、捕獲して欲しいのよ。","일단, @MYNAME.
포로쿠루루를 １마리, 포획해줬으면 해."
1871,23,花畑に生息する華鳳鳥ですニャ。,꽃밭에 서식하는 화봉조다냥.
1922,24,"そう。
ギルドが生態調査をやるらしくてね、
生きたフォロクルルが必要なんですって。","맞아.
길드가 생태 조사를 한다나 봐서,
살아있는 포로쿠루루가 필요하다더라고."
2025,25,"討伐依頼なら喜んで受けるんだけど、
捕獲って面倒で…","토벌 의뢰라면 기꺼이 받겠지만,
포획은 좀 번거로워서…"
2098,26,"要するに、適当な理由をつけて
@MYNAME様に仕事を押し付けたいだけニャ。","요컨대, 적당한 이유를 붙여서
@MYNAME님에게 일을 떠넘기고 싶은 것뿐이다냥."
2188,27,"だ、だから違うってば！
とにかく、@MYNAME！
~C05フォロクルルの捕獲~C00、よろしくね！","그, 그러니까 아니라니까!
아무튼, @MYNAME!
~C05포로쿠루루 포획~C00, 잘 부탁해!"
2307,28,"依頼は、~C05フォロクルルの捕獲~C00。
凄腕でもＧ級でも構わないわ。","의뢰는, ~C05포로쿠루루 포획~C00.
고수든 Ｇ급이든 상관없어."
2401,29,"いつもご無理ばかり申し上げますが、
何卒よろしくお願いいたします。","늘 무리한 부탁만 드리고 있습니다만,
부디 잘 부탁드립니다."
2524,30,"@MYNAME様、
お疲れ様でしたニャ！","@MYNAME님,
수고하셨다냥!"
2585,31,"ありがとう、@MYNAME。
おかげで助かったわ。","고마워, @MYNAME.
덕분에 살았어."
2649,32,"本当に、いつもご迷惑をおかけして
申し訳ございません。","정말로, 늘 폐를 끼쳐드려서
죄송합니다."
2724,33,"で、結局レイラってオンニャの話は
どうなったニャ？","그래서, 결국 레일라라는 온냥 이야기는
어떻게 됐냥?"
2802,34,"エドワードたちの調査で、
レイラにも姉がいるらしいということは
判明したんです。","에드워드 일행의 조사로,
레일라에게도 언니가 있는 것 같다는 게
밝혀졌습니다."
2903,35,ところが…,그런데…
2941,36,"テメエらだな！？
人のことをコソコソ嗅ぎまわってるのは！","네놈들이었구나!?
남의 일을 몰래 캐고 다니는 게!"
3018,37,お、お前は…！？,"너, 너는…!?"
3069,38,レイラ…！,레일라…!
3168,39,"何がレジェンドラスタだ！
コソドロみたいなマネしやがって、
恥ずかしくないのか！？","레전드 라스터는 무슨!
좀도둑 같은 짓을 하고,
부끄럽지도 않아!?"
3271,40,"ち、違うのよ！
これには事情があって…","아, 아니야!
이건 사정이 있어서…"
3330,41,"そんなものは知ったことか！
今度アタシの周りで妙なマネしてみろ！
穿龍棍を脳天にブチ込んでやる！","그딴 거 알 게 뭐야!
다음에 또 내 주위에서 이상한 짓 해봐라!
천룡곤을 정수리에 처박아줄 테니까!"
3447,42,"ま、待ってレイラ！
あなたは、歌姫さまの妹なの！？","자, 잠깐만 레일라!
너, 가희님의 여동생이야!?"
3545,43,"私たちは、それが知りたいだけなの！
あなたにもお姉さんがいるんでしょう？","우리는 그게 알고 싶을 뿐이야!
너도 언니가 있잖아?"
3638,44,"もしあなたが、
本当に歌姫さまの妹なら…","만약 네가,
정말로 가희님의 여동생이라면…"
3726,45,ア、アタシの姉さんは…,"내, 내 언니는…"
3769,46,"アタシの姉さんなら、
とっくの昔に死んだよ！","내 언니라면,
이미 오래전에 죽었어!"
3834,47,え…！？,어…!?
3863,48,ニャ、ニャンと！？,"냐, 냐니?!"
