Offset,Hash,Original,Translation
74,0,"あら、@MYNAME。
あの時は世話になったわね。","어머, @MYNAME.
그때는 신세 졌었지."
138,1,"ありがとう。
これでもちゃんと感謝してるのよ？","고마워.
이래 봬도 제대로 감사하고 있다고?"
205,2,"アタシ、あれからね、
ちょくちょく調合屋のおじいさんに
差し入れしてるのよ。","나, 그 뒤로,
종종 조합상점 할아버지한테
먹을 걸 가져다주고 있어."
302,3,"といっても、狩りのついでに
手に入った素材程度だけどね。","라고 해도, 사냥하는 김에
손에 넣은 소재 정도지만."
379,4,"そしたら、調合屋さんが
フルベビ漬けが欲しいっていうのよ。","그랬더니, 조합상점 아저씨가
푸르베비 절임이 갖고 싶다는 거야."
458,5,"でもほら、アレって
作るのがなかなか面倒でしょ？","근데 있잖아, 그거
만드는 게 꽤 귀찮잖아?"
540,6,"だから@MYNAME、
アタシに代わって調合屋さんに
フルベビ漬けを届けてあげてくれない？","그러니까 @MYNAME,
나 대신 조합상점 아저씨한테
푸르베비 절임 좀 갖다줄래?"
644,7,"フルベビ漬けはね、
マカ漬けの壺にフルフルベビーを入れて、
５分ほど待つと出来上がりよ。","푸르베비 절임은 말이야,
마카절임 항아리에 푸르푸르 베이비를 넣고,
5분 정도 기다리면 완성이야."
753,8,"悪くない話でしょ？
アタシはここで待ってるわ。
じゃあ、よろしくね。","나쁘지 않은 얘기지?
나는 여기서 기다릴게.
그럼, 잘 부탁해."
854,9,"フルベビ漬けはね、
マカ漬けの壺にフルフルベビーを入れて、
５分ほど待つと出来上がりよ。","푸르베비 절임은 말이야,
마카절임 항아리에 푸르푸르 베이비를 넣고,
5분 정도 기다리면 완성이야."
963,10,"悪くない話でしょ？
アタシは猟団部屋で待ってるわ。
じゃあ、よろしくね。","나쁘지 않은 얘기지?
나는 수렵단실에서 기다릴게.
그럼, 잘 부탁해."
1083,11,"うん、いいじゃない。
これなら喜んでもらえそうね。","응, 좋네.
이거면 좋아해 줄 것 같아."
1154,12,"それじゃあさっそく、
メゼポルタ広場にいる調合屋に
届けてもらえるかしら。","그럼 바로,
메제포르타 광장에 있는 조합상점에
갖다주지 않을래?"
1248,13,"それが終わったら、
またアンタの狩りに付き合ってあげるわ。
じゃあ、よろしくね。","그게 끝나면,
또 네 사냥에 같이 가줄게.
그럼, 잘 부탁해."
1362,14,"そのフルベビ漬けを、
メゼポルタ広場にいる調合屋に
届けてもらえるかしら。","그 푸르베비 절임을,
메제포르타 광장에 있는 조합상점에
갖다주지 않을래?"
1456,15,"それが終わったら、
またアンタの狩りに付き合ってあげるわ。
じゃあ、よろしくね。","그게 끝나면,
또 네 사냥에 같이 가줄게.
그럼, 잘 부탁해."
1559,16,ん？ワシに何か用か？,음? 나한테 무슨 볼일이냐?
1626,17,"おお、なんとフルベビ漬けを
差し入れてくれるというのか！
それは助かる。","오오, 이런, 푸르베비 절임을
갖다준다는 겐가!
거참 고맙구나."
1719,18,"最近はマカ漬けの壺を活用する
ハンターも少なくなってきてのう。
なかなか手に入りにくい素材なんじゃ。","요즘은 마카절임 항아리를 활용하는
헌터도 줄어들고 있어서 말이다.
좀처럼 구하기 어려운 소재란다."
1853,19,"…ほう、このフルベビ漬けは
ティアラの心遣いとな？","…호오, 이 푸르베비 절임은
티아라의 배려였다는 겐가?"
1924,20,"あの娘は、表向きはツンケンしておるが、
心根は優しい子なんじゃ。","그 아이는, 겉으로는 쌀쌀맞게 굴지만,
속은 다정한 아이란다."
2009,21,"調合屋のじいが喜んでおったと、
お前さんからよろしく伝えておくれ。","조합상점 영감이 기뻐하더라고,
네가 잘 좀 전해다오."
2096,22,"ティアラは猟団部屋にいるはずだ。
戻って伝えよう。","티아라는 수렵단실에 있을 거다.
돌아가서 전하자"
2180,23,"調合屋さんには行ってくれたの？
それじゃあ、あなたの猟団部屋で
話を聞かせてもらうわ。","조합상점에는 가줬어?
그럼, 네 수렵단실에서
이야기를 들려줄게."
2287,24,"あら、@MYNAME。
調合屋さんにフルベビ漬けは
差し入れてくれた？","어머, @MYNAME.
조합상점 아저씨한테 푸르베비 절임
갖다줬어?"
2384,25,"そう、喜んでくれたのね。
ありがとう。","그래, 기뻐해 줬구나.
고마워."
2443,26,"え？アタシによろしくって？
心根の優しい子って…","어? 나한테 안부 전해달라고?
속이 다정한 아이라니…"
2512,27,"も、もう！
そんなコト言って欲しくて
やってるんじゃないんだから！","참, 정말!
그런 말 듣고 싶어서
하는 거 아니거든!"
2599,28,"アタシはアタシよ。
ちょっとした気まぐれ。","나는 나야.
그냥 좀 변덕부린 거야."
2662,29,"それより、アンタの狩りに
付き合ってあげる約束だったわよね。","그것보다, 네 사냥에
같이 가주기로 약속했었지."
2743,30,"１回だけなら、獲物は何でもいいわ。
準備ができたらいつでも声をかけてね。","딱 한 번이면, 사냥감은 아무거나 좋아.
준비되면 언제든 말 걸어."
