Offset,Hash,Original,Translation
61,45479588,"どうだい、@MYNAMEさん。
フラウはニャんて言ってたかニャ？","어떠냐, @MYNAME씨.
플라우는 뭐라고 했다냥?"
152,1491276678,"ニャに？　儀式を絶対やらせるニャ？
そうか…フラウがそんニャことを…","뭐냥? 의식을 무조건 치르게 한다냥?
그런가… 플라우가 그런 말을…"
248,2870613299,"ちょ、ちょっと待つニャ！
トキシがやろうとしていた儀式と
同じとはどういうことニャ！？","자, 잠깐 기다리라냥!
토키시가 하려고 했던 의식과
같다는 게 무슨 소리냥!?"
355,1757909845,"アイツは歌姫さまの力を奪い、
ココロまで盗んだ大悪党のはずニャ！","그놈은 가희님의 힘을 빼앗고,
마음까지 훔친 대악당일 텐데냥!"
440,3827968274,それが、ニャんで龍の怒りを鎮める儀式を…,그런데 어째서 용의 분노를 가라앉히는 의식을…
508,1618737954,"お前、まだわからニャいのか？",넌 아직도 모르는 거냐냥?
558,1407932044,………,
585,2003192291,"こっちの頭でっかちの坊やは、
もう気づいてるみたいだぜニャ。","이쪽 머리만 큰 애송이는,
벌써 눈치챈 것 같다냥."
665,1069270108,バッシ、お前はわかったのかニャ！？,"바시, 넌 알아챈 거냥!?"
727,2031122035,"かつて、我々がいた祈りの森でも
同じ儀式が行われましたニャ。","예전에 저희가 있던 기도의 숲에서도
같은 의식이 행해졌습니다냥."
808,2748965708,"あれは、つまり…
トキシの指示により行われていた…","그건, 즉…
토키시의 지시로 행해지고 있었다…"
886,3310919327,そういうことですニャ？,그런 거였습니다냥?
929,3391062189,フ…そういうことさニャ。,흐…그런 거다냥.
974,1251742623,ニャ、ニャんだって！？,"뭐, 뭐라는 거냥!?"
1017,2636128898,"どういうことニャ！？
あの時、儀式に必要な素材を集めろと
指示していたのは、バッシのはずニャ！","무슨 소리냥!?
그때, 의식에 필요한 소재를 모으라고
지시한 건 바시였을 텐데냥!"
1139,3025053709,"いいえ、ワタシは歌姫さまからのご提案を
みんなに伝えただけですニャ。","아니요, 저는 가희님의 제안을
모두에게 전달했을 뿐입니다냥."
1235,415793445,"ニャ…？
じゃあ、歌姫さまは…","냥…?
그럼, 가희님은…"
1286,1802633520,"そう、つまりニャ、
裏でトキシが、歌姫さまに儀式のことを
教えていたんだぜニャ。","그래, 즉 말이다냥,
뒤에서 토키시가 가희님께 의식에 대해
알려주고 있었다는 거다냥."
1387,1269272758,"そ、そんニャ…！
じゃあ、オイラたちがやろうとしていることは…","그, 그럴 수가…!
그럼, 우리가 하려고 했던 일은…"
1470,2658188349,フラウたちが心配するのも無理はニャい。,플라우들이 걱정하는 것도 무리는 아니다냥.
1536,2169436244,"ニャにせトキシの儀式を行った祈りの森は、
その後で滅びてしまったんだからニャァ。","뭐니뭐니해도 토키시가 의식을 치른 기도의 숲은,
그 후에 멸망해버렸으니까 말이다냥~."
1678,590826677,"けど、@MYNAMEさん。
オレたちは誓って、このメゼポルタに
災厄を呼ぼうとしてるワケじゃニャいニャ。","하지만, @MYNAME씨.
우리는 맹세코 이 메제포르타에
재앙을 부르려는 게 아니다냥."
1796,2105167151,"オレたちはただ、歌姫さまに
かつての輝きを取り戻して欲しいだけニャ。","우리는 그저, 가희님이
예전의 빛을 되찾길 바랄 뿐이다냥."
1885,2465524895,"アンタにとっての真実はアンタが決めニャ。
信じろニャんざ、１番言いたくない台詞だニャ。","당신에게 있어서의 진실은 당신이 정하라냥.
믿으라는 건, 제일 하고 싶지 않은 말이다냥."
2005,2368574593,"けど、それでもあえて言ってやるぜニャ。
@MYNAMEさん、オレたちを信じてくれニャ！","하지만, 그래도 굳이 말해주겠다냥.
@MYNAME씨, 우리를 믿어달라냥!"
2105,749555875,ワタシからもお願い申し上げますニャ！,저도 부탁드리겠습니다냥!
2162,3596210678,"~C06ネコたちは真剣な目をしている。
ウソはついていないようだが…~C00","~C06아이루들은 진지한 눈빛을 하고 있다.
거짓말을 하는 것 같지는 않지만…~C00"
2264,3225885474,…信じてくださるのですかニャ？,…믿어주시는 겁니까냥?
2328,692469016,"ありがてえニャ。
なら、早速儀式に必要な２つ目の素材探しだニャ。","고맙다냥.
그럼, 곧바로 의식에 필요한 두 번째 소재 찾기다냥."
2420,3685018333,"フラウ様は、トキシの使っていた
武器に関係があると言っていたのですニャ？","플라우 님은, 토키시가 사용하던
무기와 관련이 있다고 말씀하셨습니까냥?"
2520,254291265,"ニャあに、モチはモチ屋だニャ。
~C05武器屋のオヤジ~C00にでも聞けば、
ニャにかわかるかもしれニャいぜニャ。","뭘, 그런 건 전문가한테 맡기는 거다냥.
~C05무기점 아저씨~C00한테라도 물어보면,
뭔가 알 수 있을지도 모른다냥."
2633,3372436214,U,
2658,2654077764,"~C05武器屋のオヤジ~C00にでも聞けば、
ニャにかわかるかもしれニャいぜニャ。","~C05무기점 아저씨~C00한테라도 물어보면,
뭔가 알 수 있을지도 모른다냥."
2754,1903590430,"おう、あんたか。
どうした、なにか用か？","오, 자네인가.
왜 그러나, 무슨 볼일인가?"
2828,1553641480,ん？　トキシの使っていた武器？,응? 토키시가 쓰던 무기?
2892,1996334575,"オレもウワサに聞いただけで、
詳しいことはわからねぇが…","나도 소문으로 들었을 뿐이라,
자세한 건 모르겠다만…"
2969,744471200,"確か、双剣に似た形の武器で、
黒く輝く龍の宝玉を素材に使ってたとか…","분명, 쌍검과 비슷한 형태의 무기로,
검게 빛나는 용의 보옥을 소재로 썼다던가…"
3058,4133853455,"なにせ、この地方じゃあ
滅多にお目にかかれねえ珍しい武器だ。","아무튼, 이 지방에서는
좀처럼 보기 힘든 희귀한 무기다."
3139,1805821449,"ウワサじゃあ、その武器を受け継いだ弟子が
どこかにいるとかいないとか…","소문으로는, 그 무기를 물려받은 제자가
어딘가에 있다던가 없다던가…"
3230,3314603670,"すまねえ。
オレが知っているのはそれくらいだ。","미안하네.
내가 아는 건 그 정도다."
3297,1173557335,~C06…トッツイのところへ戻ってみよう~C00,~C06…톳츠이가 있는 곳으로 돌아가보자~C00
3344,1710690026,・,
3369,1173557335,~C06…トッツイのところへ戻ってみよう~C00,~C06…톳츠이가 있는 곳으로 돌아가보자~C00
3432,3344480118,"おお、@MYNAME様。
武器屋のオヤジからは
ニャにか聞けましたかニャ？","오오, @MYNAME님.
무기점 아저씨한테서
뭔가 들으셨습니까냥?"
3533,651029874,"ニャんと、黒く輝く龍の宝玉とニャ！？
それは一体…","뭐라고, 검게 빛나는 용의 보옥이라니냥!?
그건 대체…"
3604,1407932044,………,
3638,3675440772,わかった、極龍の黒曜玉ですニャ！,"알았다, 극룡의 흑요옥입니다냥!"
3698,3355431113,"ああ、オレも思い出したぜニャ。
確かにトキシは、極龍の武器を使ってた。
それも凄腕だけが扱える上等なヤツだニャ。","아아, 나도 생각났다냥.
확실히 토키시는, 극룡의 무기를 쓰고 있었다.
그것도 실력자만이 다룰 수 있는 고급품이었다냥."
3831,1255330695,"しかし、黒曜玉とはまた
手に入りにくい希少な素材ですニャぁ。","하지만, 흑요옥이라니 또
손에 넣기 힘든 희소한 소재입니다냥~."
3912,3345395454,"けど、やるしかニャいぜニャ！","하지만, 할 수밖에 없다냥!"
3969,4109429554,"@MYNAMEさん、すまねえが~C05極龍を３体、
討伐~C00してきて欲しいぜニャ。","@MYNAME씨, 미안하지만~C05극룡을 3마리,
토벌~C00하고 와줬으면 한다냥."
4060,3401795088,後はオレたちがニャんとかするニャ！,나머지는 우리가 어떻게든 하겠다냥!
4115,2899831056,"一流のハンターは鮫と同類だニャ。
立ち止まれば死んでしまうニャ。","일류 헌터는 상어와 같은 부류다냥.
멈춰 서면 죽어버린다냥."
4200,3837767197,行動あるのみ、だぜニャ！,행동만이 답이다냥!
4231,112844655,c,
4256,385681030,"~C05極龍を３体、討伐~C00してきて欲しいぜニャ。
後はオレたちがニャんとかするニャ！","~C05극룡을 3마리, 토벌~C00하고 와줬으면 한다냥.
나머지는 우리가 어떻게든 하겠다냥!"
