Offset,Hash,Original,Translation
61,0,"こんにちは、@MYNAMEさん！
レジェンドラスタのユウェルです。","안녕하세요, @MYNAME님!
레전드 라스터의 유웰이에요."
141,1,"また勝手に来てしまってごめんなさい。
あの、その…","또 제멋대로 찾아와서 미안해요.
저, 그게…"
225,2,"お察しの通り、@MYNAMEさんに
相談に乗って頂きたいことがあるんです。","짐작하시는 대로, @MYNAME님께
상담하고 싶은 일이 있어요."
313,3,"お忙しいところ恐縮ですが、
できれば祈樹の泉まで
来ていただけませんでしょうか…？","바쁘신 중에 죄송하지만,
가능하다면 기수의 샘까지
와 주실 수 있을까요…?"
429,4,"本当ですか！？
ありがとうございます！","정말이세요!?
감사합니다!"
488,5,"では、祈樹の泉でお待ちください。
私もすぐにお伺いしますから！","그럼, 기수의 샘에서 기다려 주세요.
저도 곧 찾아뵐게요!"
584,6,"では、祈樹の泉でお待ちください。
私もすぐにお伺いします！","그럼, 기수의 샘에서 기다려 주세요.
저도 곧 찾아뵐게요!"
665,7,"う、うぅぅ…
姉さん…は、早く薬を…","으, 으으윽…
언니… 빨, 빨리 약을…"
722,8,"ティアラ！
しっかりして、ティアラ！","티아라!
정신 차려, 티아라!"
779,9,う…うぅ～ん…,으… 으으응…
821,10,"@MYNAMEさん！
この通りティアラが倒れてしまって…","@MYNAME님!
보시다시피 티아라가 쓰러져 버려서…"
904,11,"ほ、他に何の原因があるのよ！
姉さん、一体アタシに何を食べさせたの！？","그, 그것 말고 다른 원인이 어딨어!
언니, 대체 나한테 뭘 먹인 거야!?"
1002,12,"ご、ごめんなさい！
私もよく知らない食材で…","미, 미안해!
나도 잘 모르는 식재료라서…"
1067,13,"そんなものをよく妹に出したわね…
う、うぅぅええぇぇ…","그런 걸 용케 동생한테 내놓았네…
으, 으으엑…"
1142,14,"あぁ、ティアラ！
どうしよう、どうしたら…！","아아, 티아라!
어떡하지, 어떻게 하면…!"
1214,15,"お願いです、@MYNAMEさん！
食材屋さんに行って、一体なにが悪かったのか
聞いてきてもらえませんでしょうか！？","부탁이에요, @MYNAME님!
식료품점에 가서 대체 뭐가 문제였는지
물어봐 주실 수 있을까요!?"
1342,16,"私はティアラの看病がありますので…
すみません、どうかお願いします！","저는 티아라를 간병해야 해서…
죄송하지만 부디 부탁드려요!"
1464,17,"お願いです、@MYNAMEさん！
食材屋さんに行って、一体なにが悪かったのか
聞いてきてもらえませんでしょうか！？","부탁이에요, @MYNAME님!
식료품점에 가서 대체 뭐가 문제였는지
물어봐 주실 수 있을까요!?"
1592,18,"私はティアラの看病がありますので…
すみません、どうかお願いします！","저는 티아라를 간병해야 해서…
죄송하지만 부디 부탁드려요!"
1683,19,"いらっしゃい！
どうしたんだい、そんなに慌てて？","어서 오게!
무슨 일인가, 그렇게 허둥대며?"
1765,20,"ユウェルに何を卸したか？
えーっと、確か…あぁ、思い出した！","유웰한테 뭘 팔았냐고?
음, 확실히… 아아, 생각났다!"
1846,21,"ポルタツムリを大量に卸したよ！
いわゆるカタツムリの一種だね。","포르타 달팽이를 대량으로 팔았지!
말하자면 달팽이의 일종이야."
1942,22,"はぁ？
それを食べて、妹のティアラが倒れた？
あぁ～、それはアク抜きに失敗したね。","허어?
그걸 먹고 동생인 티아라가 쓰러졌다고?
아아~, 그건 독 빼기에 실패한 거로군."
2045,23,"ポルタツムリはちゃんと調理すれば
とっても美味しいんだけど、
アク抜きに失敗すると毒が残るんだ。","포르타 달팽이는 제대로 조리하면
엄청 맛있는데,
독 빼기에 실패하면 독이 남거든."
2162,24,"時々それで、
医者に担ぎ込まれる人もいてね。
ほんと、ユウェルは相変わらずだねぇ…","가끔 그것 때문에
의사한테 실려 가는 사람도 있다니까.
정말이지, 유웰은 여전하구먼…"
2265,25,"解毒するには東方の解毒薬を飲むしかないね。
ユウェルにそう伝えてくれるかい？","해독하려면 동방의 해독약을 마시는 수밖에 없어.
유웰에게 그렇게 전해 주겠나?"
2395,26,"あ、話を聞いてきていただけたんですね！
では祈樹の泉に戻りましょう！","아, 얘기를 듣고 와 주셨군요!
그럼 기수의 샘으로 돌아가죠!"
