Offset,Hash,Original,Translation
61,0,"ハ～イ、@MYNAME！
また来てあげたわよ。
そろそろアタシの顔が見たかったでしょ？","하~이, @MYNAME!
또 와줬어.
슬슬 내 얼굴 보고 싶었지?"
174,1,"え？そうでもない？
あはは…アンタ、冗談は二流ね。","어? 그 정도는 아니라고?
아하하…너, 농담은 영 별로네."
245,2,"ところで、あれからもアタシ、
調合屋さんに時々差し入れしてるのよ。","그런데, 그 후로도 나,
조합상점 아저씨한테 가끔 뭘 갖다주고 있어."
332,3,"でね、最近はどうも
サボテンの花が入荷しづらいんですって。","근데 있잖아, 요즘 왠지
선인장꽃이 입고되기 어렵다는 거야."
411,4,"届けてあげたいんだけど、
アタシもいろいろ仕事があってね…","갖다주고 싶은데,
나도 이런저런 일이 있어서…"
490,5,"悪いけどアンタ、調合屋さんに３つほど
差し入れてあげてくれない？","미안하지만 너, 조합상점 아저씨한테 세 개 정도
좀 갖다줄래?"
588,6,"そう、ありがと。
サボテンの花は砂漠で採集できるわ。","그래, 고마워.
선인장꽃은 사막에서 채집할 수 있어."
661,7,"あとは、ニャカ漬けの壺に
トウガラシを入れてもいいそうよ。","그리고, 먀옹절임 항아리에
고추를 넣어도 된다더라."
740,8,"集まったら、またここで話しかけて。
じゃあ、よろしくね。","모이면, 다시 여기서 말 걸어.
그럼, 잘 부탁해."
829,9,"砂漠で採取できる
サボテンの花を３つ集めて欲しいの。","사막에서 채집할 수 있는
선인장꽃을 세 개 모아줬으면 해."
902,10,"あとは、ニャカ漬けの壺に
トウガラシを入れてもいいそうよ。","그리고, 먀옹절임 항아리에
고추를 넣어도 된다더라."
981,11,"集まったら、またここで話しかけて。
じゃあ、よろしくね。","모이면, 다시 여기서 말 걸어.
그럼, 잘 부탁해."
1085,12,"思ったより早かったわね。
…うん、これなら満足してもらえそうね。","생각보다 빨랐네.
…응, 이거면 만족해 줄 것 같아."
1170,13,"それじゃ、さっそくだけど
これをメゼポルタ広場にいる
調合屋まで届けてもらえるかしら。","그럼, 바로 미안한데
이걸 메제포르타 광장에 있는
조합상점까지 갖다주지 않을래?"
1276,14,"これが終わったら、
またアンタの狩りに付き合ってあげるわ。
よろしくね。","이게 끝나면,
또 네 사냥에 같이 가줄게.
잘 부탁해."
1382,15,"サボテンの花を
メゼポルタ広場にいる調合屋まで
届けてもらえるかしら。","선인장꽃을
메제포르타 광장에 있는 조합상점까지
갖다주지 않을래?"
1472,16,"これが終わったら、
またアンタの狩りに付き合ってあげるわ。
よろしくね。","이게 끝나면,
또 네 사냥에 같이 가줄게.
잘 부탁해."
1567,17,ん？ワシに何か用か？,음? 나한테 무슨 볼일이냐?
1608,18,"おお、サボテンの花か。
ワシがこれを求めておることを
よく知っておったの。","오오, 선인장꽃이구나.
내가 이걸 원하고 있는 걸
잘도 알고 있었구나."
1703,19,"なんと、ティアラが…？
そうかそうか、いつもすまんなぁ。","뭐라, 티아라가…?
그렇구나 그렇구나, 늘 미안하구나."
1780,20,"このサボテンの花はな、
雷光虫と錬金調合することで
千里眼の薬になるのじゃ。","이 선인장꽃은 말이다,
뇌광충과 연금조합하면
천리안의 약이 된단다."
1877,21,"ハンターにとって、慣れない狩り場では
千里眼の薬は命綱じゃからのう。","헌터에게 있어, 낯선 사냥터에서는
천리안의 약이 생명줄이니라."
1966,22,"ほれ、できた。
お礼に、お前さんにもひとつやろう。","자, 다 됐다.
답례로, 너한테도 하나 주마."
2045,23,"ティアラにもよろしく伝えてくれ。
調合屋のじいが喜んでおったとな。","티아라한테도 안부 전해다오.
조합상점 영감이 기뻐하더라고 말이다."
2132,24,"ティアラは猟団部屋にいるはずだ。
戻って伝えよう。","티아라는 수렵단실에 있을 거다.
돌아가서 전하자"
2216,25,"今ちょっと忙しいから、
猟団部屋にいるときに
声をかけてもらえるかしら。","지금 좀 바쁘니까,
수렵단실에 있을 때
말 걸어주지 않을래?"
2309,26,"おじいさんに
サボテンの花を届けてくれたのね。
喜んでくれてた？","할아버지한테
선인장꽃을 갖다줬구나.
좋아해 주시던?"
2407,27,"そう、良かった。
アンタにもお礼しなくちゃね。","그래, 다행이다.
너한테도 답례해야겠네."
2474,28,"約束通り、アンタの狩りに
１回だけ付き合ってあげるわ。","약속대로, 네 사냥에
딱 한 번 같이 가줄게."
2549,29,"獲物は何でもいいわよ？
準備ができたらいつでも声をかけてね。","사냥감은 아무거나 좋아.
준비되면 언제든 말 걸어."
