Offset,Hash,Original,Translation
61,0,"これはこれは、狩人殿。
ご機嫌うるわしゅうございますナ！","이거 참, 나리.
기분이 좋아 보이시는구려!"
138,1,"ちょいと近くまで来た折、
狩人殿の猟団部屋に立ち寄らせて
いただいたでゴザルよ。","잠시 근처에 온 김에,
나리의 수렵단실에 들러
보았소이다."
239,2,"なかなか良い部屋でゴザル。
あそこの家具はこう配置して、
ここにこれを置いて…","제법 좋은 방이구려.
저쪽 가구는 이렇게 배치하고,
여기에 이걸 놓으면…"
351,3,"ああ、失礼いたした。
実は拙者、このところ部屋の模様替えに
凝っておりましてナ。","아, 실례했소.
실은 소인, 요즘 방 꾸미기에
푹 빠져 있어서 말이오."
452,4,"どうでゴザろう？
良かったら狩人殿にも
ひとつ話を聞いて頂きたいのだが…","어떻겠소?
괜찮다면 나리께도
한 가지 이야기를 들어주셨으면 하는데…"
558,5,"おお、かたじけない。
では詳しい話は祈樹の泉でいたそう。","오오, 고맙소이다.
그럼 자세한 이야기는 기수의 샘에서 하도록 하지."
635,6,"狩人殿は先に行って待っててくだされ。
拙者も追っつけ、参るでゴザル。","나리는 먼저 가서 기다려 주시게.
소인도 곧 뒤따라 가겠소이다."
744,7,"詳しい話は祈樹の泉でいたそう。
狩人殿は先に行って待っててくだされ。
拙者も追っつけ、参るでゴザル。","자세한 이야기는 기수의 샘에서 하도록 하지.
나리는 먼저 가서 기다려 주시게.
소인도 곧 뒤따라 가겠소이다."
874,8,"おお、狩人殿。
ご足労いただきかたじけない。","오오, 나리.
와주셔서 고맙소이다."
952,9,"話というのは他でもない、
さっきも申した拙者の部屋の
模様替えのことでゴザル。","다름이 아니라,
아까도 말했던 소인의 방
꾸미기에 관한 이야기요."
1051,10,"狩人殿もご存知だとは思われるが、
拙者はこのメゼポルタに来る以前は、
東方の国で太刀の修行をして参った。","나리도 아시겠지만,
소인은 이 메제포르타에 오기 전에는
동방의 나라에서 태도 수행을 하고 왔소."
1176,11,"東方の国には、
この地方にはない様々な文化があり、
拙者はいたく感激したのでゴザル。","동방의 나라에는
이 지방에는 없는 다양한 문화가 있어,
소인은 크게 감동했었소."
1281,12,"その文化を、拙者の部屋にも
再現したいと思ってるのでゴザルが、
なかなか素材も集まりにくく…","그 문화를 소인의 방에도
재현하고 싶다고 생각하고 있소만,
좀처럼 소재도 모으기가 어려워서…"
1394,13,"いろいろな猟団部屋を訪ねて、
拙者なりに研究させていただいていた、
というわけでゴザル。","여러 수렵단실을 찾아다니며
소인 나름대로 연구해 보고 있었던
참이었소이다."
1503,14,"いかがカナ？
拙者とともに、東方の文化に
触れてみたいとは思いませぬカナ？","어떻겠소?
소인과 함께 동방의 문화를
느껴보고 싶지는 않으시오?"
1611,15,"さすがは狩人殿。
そう言ってくれると思っていたでゴザル。","역시 나리.
그리 말해줄 거라 생각했소이다."
1688,16,"では早速、東方文化の再現に
必要な家具を調達したいのでゴザルが…","그럼 어서, 동방 문화 재현에
필요한 가구를 조달하고 싶소만…"
1773,17,"やはりまずは、
瞑想に必要な敷物でゴザろうナ。","역시 먼저는
명상에 필요한 깔개일 것이오."
1840,18,"東方には『ザゼン』という文化があって、
瞑想によって己の内面と対話し、
気を高める修行でゴザル。","동방에는 『좌선』이라는 문화가 있어,
명상을 통해 자신의 내면과 대화하며
기를 높이는 수행이오."
1957,19,"太刀道には欠かせぬ修行でゴザルが、
残念ながらメゼポルタ地方には、
畳や板の間というものがない。","태도의 길에는 빼놓을 수 없는 수행이오만,
안타깝게도 메제포르타 지방에는
다다미나 마룻바닥이라는 것이 없구려."
2074,20,"そこで、なにか良い敷物で
代用しようと思うのでゴザルが…","그래서 뭔가 좋은 깔개로
대신하려고 생각 중이오만…"
2151,21,"@MYNAME殿、
良い案はゴザりませぬかナ？","@MYNAME 나리,
좋은 안은 없으시오?"
2224,22,"うーむ、やはり狩人殿にも
わかりませぬか。","으음, 역시 나리도
모르시는구려."
2287,23,"わかり申した。
ここはひとつ、モチはモチ屋。
総合ショップの店主に話をお聞きいたそう。","알겠소.
여기는 역시 전문가에게 물어봐야겠지.
종합 상점 주인에게 이야기를 들어보도록 하지."
2394,24,"ただ、拙者はすでに
何度も総合ショップに足を運んでおるゆえ、
顔を合わせ辛いのでゴザル。","다만, 소인은 이미
몇 번이나 종합 상점에 발걸음을 했던지라,
얼굴을 마주하기가 민망하오."
2503,25,"狩人殿、あいすまぬが、
総合ショップの店主に話を聞いてきては
くださらぬカ？","나리, 미안하오만,
종합 상점 주인에게 이야기를 듣고
와 주시지 않겠소?"
2600,26,"もちろん、お礼はいたすでゴザル。
拙者はここで待っておるゆえ、
よろしくお願いするでゴザル。","물론, 사례는 하겠소이다.
소인은 여기서 기다리고 있을 테니,
잘 부탁하오."
2733,27,"狩人殿、あいすまぬが、
総合ショップの店主に話を聞いてきては
くださらぬカ？","나리, 미안하오만,
종합 상점 주인에게 이야기를 듣고
와 주시지 않겠소?"
2830,28,"話が終わったら、
祈樹の泉まで来てくだサレ。
よろしくお願いするでゴザル。","이야기가 끝나면
기수의 샘까지 와 주시게.
잘 부탁하오."
2925,29,"いらっしゃいませー！
今日も明るい、総合ショップですー。","어서 오세요~!
오늘도 활기찬 종합 상점이에요~."
3014,30,"えっと、瞑想に使う敷物ですかー？
それって、ひょっとして
キースさんの依頼ですかー？","음, 명상에 쓰는 깔개 말인가요~?
그거 혹시
키스 씨의 의뢰인가요~?"
3132,31,"やっぱりー。
あの人、最近ウチによく来るんですけど…","역시나~.
그분, 요즘 저희 가게에 자주 오시는데…"
3205,32,"そのたびに、よくわからない
特注品ばかりを注文されて、
ちょっと困ってたんですよー。","올 때마다 뭔지 잘 모를
특별 주문만 하셔서
좀 곤란했었어요~."
3310,33,"とは言っても、とってもいいお客さんなんですよー。
それにしても、敷物ですかぁ…","그래도 정말 좋은 손님이시긴 해요~.
그나저나, 깔개라…"
3409,34,"たぶんキースさんの言ってるのは、
タタミオモテっていう素材だと思うんですよー。","아마 키스 씨가 말하는 건
타타미 오모테라는 소재일 거예요~."
3508,35,"でも、残念ながら
メゼポルタにタタミはなくって…","근데 아쉽게도
메제포르타에는 다다미가 없어서…"
3577,36,そうだ！これならどうでしょうかー？,그렇지! 이거라면 어떨까요~?
