Offset,Hash,Original,Translation
61,0,"おう、@MYNAME！
また会ったな。","오, @MYNAME！
또 만났군."
112,1,"すまん、「また」困っていてな。
少しいいか？","미안하다, 「또」 곤란한 일이 있어서 말이야.
잠깐 괜찮나？"
189,2,"ああ。色々と狩りの準備をしているところなんだが、
作業に着手したは良いが、生憎、
「素材玉」を切らしてしまっていてな。","그래. 이것저것 사냥 준비를 하고 있는 참인데,
작업에 착수한 건 좋았지만, 공교롭게도,
「소재구슬」이 떨어져버려서 말이야."
326,3,"買いに行けば済む話ではあるんだが…
これがまた、キリも悪けりゃ、目を離せるものでも
なくてな。買いに行こうにも腰が上がらん。","사러 가면 끝날 이야기이긴 한데…
이게 또, 끊기도 애매하고, 눈을 뗄 수 있는 것도
아니라서 말이야. 사러 가려 해도 몸이 안 움직여."
469,4,"…いや、腰が上がらんというのは、比喩表現だぞ！
別に、腰を痛めたり、起き上がれない訳ではない！","…아니, 몸이 안 움직인다는 건, 비유적인 표현이다！
딱히, 허리를 다치거나, 일어나지 못하는 건 아니다！"
583,5,…まあ、それは良い。,"…뭐, 그건 됐고."
624,6,"そういうわけで、
良ければ使いっ走りを頼まれてはくれないか。","그런 이유로,
괜찮다면 심부름을 좀 부탁해도 될까."
717,7,おお、ありがたい！,"오오, 고맙다！"
756,8,"小言を言いつつも、なんだかんだと
頼みを聞いてくれるお前さんには、
いつも感謝しているぞ。","잔소리를 하면서도, 이러쿵저러쿵
부탁을 들어주는 너한테는,
항상 감사하고 있다."
865,9,"すまないが、頼む。
「素材玉」を10個、持ってきてくれ。","미안하지만, 부탁한다.
「소재구슬」을 10개, 가져다다오."
965,10,"すまないが、「素材玉」を10個、
猟団部屋まで持ってきてくれないか。
目が離せないんだ。頼む！","미안하지만, 「소재구슬」을 10개,
수렵단실까지 가져다주지 않겠나.
눈을 뗄 수가 없어서 말이야. 부탁한다！"
1091,11,"「素材玉」を持ってきてくれたのか！
毎度毎度、本当に助かっている。","「소재구슬」을 가져다줬나！
매번 매번, 정말 도움이 되고 있다."
1177,12,"ンハハ！　よし。
これでこいつが作れるぞ。
そして、これはこっちに…","음하하！　좋았어.
이걸로 이걸 만들 수 있겠군.
그리고, 이건 이쪽에…"
1264,13,"…ああ、すまんすまん。
お前さんの事を忘れてた訳ではないが、
つい熱中してしまった。","…아아, 미안 미안.
너를 잊고 있던 건 아니지만,
그만 몰두해버렸군."
1367,14,"お前さんにはまた、狩りの手助けをさせてほしい。
俺にできる礼はそれぐらいだからな。","너에게는 다시, 사냥을 돕게 해줬으면 한다.
내가 할 수 있는 답례는 그 정도니까 말이야."
1469,15,"獲物は何でも構わん。
猟団部屋にいるから、
準備ができたら声をかけてくれ。","사냥감은 뭐든 상관없다.
수렵단실에 있을 테니,
준비가 되면말을 걸어다오."
1563,16,さて、張り切って行くとするか！,"자, 힘내서 가볼까！"
