Offset,Hash,Original,Translation
0,245,"ＤＭ
",
0,245,"（物憂げに遠くを見つめている…）
",(수심에 잠긴 듯 먼 곳을 바라보고 있다……)
0,245,"（物憂げに遠くを見つめている…）
",(수심에 잠긴 듯 먼 곳을 바라보고 있다……)
0,245,End of Line,
1,246,"ＤＭ
",
1,246,"……。
",
1,246,ハァ…困ったニャあ…。,하아…곤란하다냥….
1,246,また来てくださいニャ。,또 와주세요냥.
1,246,"またいつでも来てくださいニャ！
",또 언제든 와주세요냥!
1,246,"何か用ですかニャ？
",무슨 볼일이신가요냥?
1,246,"…何か用かニャ。
",…무슨 볼일이냥.
1,246,"歌姫さまの歌を取り戻すためには、
いったいどうすれば…","가희님의 노래를 되찾으려면,
대체 어떻게 해야…"
1,246,"…あ、{u0}様。
   
今日はどうしましたかニャ？","…아, {u0}님.
   
오늘은 무슨 일이신가요냥?"
1,246,"いらっしゃいですニャ。   
今日はどんなご用ですかニャ？","어서 오세요냥.   
오늘은 어떤 용무이신가요냥?"
1,246,"{u0}様。よく来て
くださいましたニャ。
   
今日はどういたしますかニャ？","{u0}님. 잘 와주셨어요냥.
   
오늘은 어떻게 하시겠어요냥?"
1,246,"うーむ、お気持ちは嬉しいですがニャ…。
今回ばかりは、難しいかもしれないニャ。
   
せめて『秘伝書』を扱えるぐらいのハンター
になって欲しいニャ。","으음, 마음은 기쁘지만요냥….
이번만큼은, 어려울지도 모른다냥.
   
적어도 『비전서』를 다룰 수 있을 정도의
헌터가 되어줬으면 한다냥."
1,246,"大丈夫、{u0}様ならきっと到達できるに決まってるニャ！
オイラも信じてるニャ！","괜찮아요, {u0}님이라면 분명 도달할 수 있을 거다냥!
저도 믿고 있다냥!"
1,246,"うーむ、お気持ちは嬉しいですがニャ…。
今回ばかりは、難しいかもしれないニャ。
   
ここから先は、まさに伝説への
挑戦でございますニャ。","으음, 마음은 기쁘지만요냥….
이번만큼은, 어려울지도 모른다냥.
   
이제부터는, 그야말로 전설을 향한
도전이랍니다냥."
1,246,"Ｇ級ハンターでニャいと難しいでしょうニャぁ…
   
大丈夫、{u0}様ならきっとＧ級になれるに決まってるニャ！","Ｇ급 헌터가 아니면
어렵겠지요냥… 괜찮아요,
{u0}님이라면 분명 Ｇ급이 될 수 있을 거다냥!"
1,246,"Ｇ級ハンターになってから、
もう一度オイラたちに話しかけて欲しいニャ！","Ｇ급 헌터가 되고 나서,
다시 한번 우리에게 말을 걸어줬으면 좋겠다냥!"
1,246,"歌の力を得るためには、天籟の祈珠が必要ニャ。
   
天籟の祈珠を１つ使って、歌姫さまの
歌を聴くかニャ？","노래의 힘을 얻으려면 천뢰의 기주가 필요하다냥.
   
천뢰의 기주를 １개 사용해서 가희님의
노래를 듣겠냥?"
1,246,"残念ニャがら、天籟の祈珠を
持ってニャいと、歌の効果を得る
ことはできないニャ。","아쉽지만 천뢰의 기주를
가지고 있지 않으면 노래의 효과를 얻을
수 없다냥."
1,246,"天籟の祈珠を手に入れたら、
またきてほしいニャ。","천뢰의 기주를 손에 넣으면
다시 와줬으면 좋겠다냥."
1,246,"ああ…心が洗われるようニャ…。
",아아… 마음이 씻겨나가는 것 같다냥….
1,246,"歌姫さまに渡したいものがあったら、
オイラが預かるニャ。","가희님께 전하고 싶은 것이 있다면
내가 맡아두겠다냥."
1,246,"確かに受け取ったニャ。   
これならきっと歌姫さまも喜んで
くれると思うニャ！","확실히 받았다냥.   
이거라면 분명 가희님도 기뻐하실
거라고 생각한다냥!"
1,246,"歌姫さまの歌を聞くのですかニャ？
   
~C05狩人応援コース有効期間中は、親密度に
関係なく、全ての加護が得られます。~C00","가희님의 노래를 들으시겠어요냥?
   
~C05사냥꾼 응원코스 유효기간 중에는 친밀도와
관계없이 모든 가호를 얻을 수 있습니다.~C00"
1,246,"そうですか…それは残念ですニャ。
   
またぜひ、聞きに来て欲しい
ですニャ。","그러신가요… 그거 아쉽네요냥.
   
다음에 꼭 들으러 와주셨으면
좋겠어요냥."
1,246,"{u0}様。
歌姫さまの歌を聴くのかニャ？
ここ~C05≪特別猟団部屋≫~C00では、ニャんと！
通常では天籟の祈珠を１つ使わないと
歌の効果を得ることができニャいのに","{u0}님.
가희님의 노래를 들으시겠어요냥?
여기 ~C05≪특별 수렵단 방≫~C00에서는, 냥, 세상에!
보통은 천뢰의 기주를 １개 사용하지 않으면
노래의 효과를 얻을 수 없는데도"
1,246,"特別に！オイラが用意させていただいたニャ。
しかも歌を聴くとき、ここにいるお仲間の
猟団員様にも歌の効果が働くのニャ！
では早速、歌を聴くかニャ？","특별히! 제가 준비해드렸다냥.
게다가 노래를 들을 때, 여기 있는 동료
수렵단원님께도 노래의 효과가 적용된다냥!
그럼 바로, 노래를 들으시겠어요냥?"
1,246,"ちょ、ちょっと待つニャ！
そんな一度に何人も同時に話しかけて
来られても、対応できないですニャ！
落ち着いて１人ずつ話しかけてくださいニャ。","자, 잠깐 기다려달라냥!
그렇게 한꺼번에 여러 명이 동시에 말을
걸어오시면 대응할 수 없어요냥!
진정하고 한 분씩 말을 걸어주세요냥."
1,246,"それから。
歌姫さまが歌って得る、歌の効果は
ここでは~C05≪聴いた人全員にかかる≫~C00の
ですニャ！ニャので、どなたか１人が音頭を
取っていただくことでも良いですニャ。","그리고.
가희님이 노래해서 얻는 노래의 효과는
여기서는 ~C05≪들은 사람 전원에게 적용≫~C00
되어요냥! 그러니까 누군가 한 분이 대표로
신청해주셔도 괜찮아요냥."
1,246,"{u0}様。そのご様子ですと、
~C05≪特別猟団部屋≫~C00で歌姫さまの歌を聴いている
ようですニャ。","{u0}님. 그 모습을 보아하니
~C05≪특별 수렵단 방≫~C00에서 가희님의 노래를 듣고
계신 것 같아요냥."
