Offset,Hash,Original,Translation
61,0,ふふ…ふふふ……,후후… 후후후……
98,1,うん…いい感じ…ウフフ,응… 좋은 느낌… 우후후
154,2,"！？きゃあ、@MYNAMEさん！
もう、びっくりさせないで下さいよぉ！","!? 꺄악, @MYNAME님!
정말, 놀라게 하지 마세요~!"
251,3,"えっ？独り言が気持ち悪かった？
やだ、アイルーフェイクを想像してたら
思わず…恥ずかしい！","네? 혼잣말이 기분 나빴어요?
아잉, 아이루 페이크를 상상하다가
나도 모르게… 부끄러워요!"
362,4,"あ。アイルーフェイクっていうのは
防具のことで、アイルーの顔を
模したマスクなんです。","아. 아이루 페이크라는 건
방어구를 말하는 거고, 아이루의 얼굴을
본뜬 마스크예요."
467,5,"ちょっと不気味な感じが、
可愛くて女の子に人気なんですよ！","조금 으스스한 느낌이
귀여워서 여자아이들에게 인기예요!"
546,6,"…それでさっきは、マスクを被った
自分を想像してたんです。
なかなかアリでした。","…그래서 아까는, 마스크를 쓴
제 모습을 상상하고 있었어요.
꽤 괜찮았어요."
660,7,"どうしても作りたいんですけど、
強化素材のマタタビが手元になくて…","꼭 만들고 싶은데,
강화 소재인 마타타비가 없어서…"
747,8,"@MYNAMEさん、
私のアイルーフェイクのために、
マタタビを譲ってもらえませんか！？","@MYNAME님,
제 아이루 페이크를 위해
마타타비를 양보해주실 수 있나요!?"
849,9,"ちなみにマタタビは採集でも手に入るし、
調合屋さんでも売ってますよ！","참고로 마타타비는 채집으로도 구할 수 있고,
조합상점에서도 팔아요!"
939,10,"マタタビが手に入ったら、
また猟団部屋まで持ってきて下さい。
よろしくお願いします！","마타타비가 손에 들어오면,
다시 수렵단실까지 가져다주세요.
잘 부탁드립니다!"
1055,11,"アイルーフェイクを作りたいんです！
私にマタタビを譲ってもらえませんか！？","아이루 페이크를 만들고 싶어요!
저에게 마타타비를 양보해주실 수 있나요!?"
1150,12,"ちなみにマタタビは採集でも手に入るし、
調合屋さんでも売ってますよ！","참고로 마타타비는 채집으로도 구할 수 있고,
조합상점에서도 팔아요!"
1239,13,"マタタビが手に入ったら、
また猟団部屋まで持ってきて下さい。
よろしくお願いします！","마타타비가 손에 들어오면,
다시 수렵단실까지 가져다주세요.
잘 부탁드립니다!"
1370,14,"わーい、やったー！
これでアイルーフェイクを作れます！","와~아, 됐다~!
이걸로 아이루 페이크를 만들 수 있어요!"
1445,15,"おじいちゃん曰く、兵は詭道なり！
時には獲物を惑わすことも、ハンターとしての
大事な心得なんですって！","할아버지 말씀에, 병(兵)은 궤도(詭道)라!
때로는 사냥감을 현혹하는 것도, 헌터로서의
중요한 마음가짐이래요!"
1568,16,"アイルーフェイクがあればカンペキッ！
しっかり獲物を惑わせて、
もっとすごいハンターになりますよっ！","아이루 페이크가 있으면 완벽!
확실히 사냥감을 현혹시켜서,
더 대단한 헌터가 될 거예요!"
1702,17,"@MYNAMEさん、
今日はありがとうございました！","@MYNAME님,
오늘은 감사했습니다!"
1768,18,"お礼に、@MYNAMEさんの
狩りにお付き合いさせてくださいっ！","감사의 뜻으로, @MYNAME님의
사냥에 함께하게 해주세요!"
1846,19,"獲物はお任せしますので、
いつでも声をかけてくださいねー！","사냥감은 맡겨드릴 테니,
언제든지 불러주세요~!"
