Offset,Hash,Original,Translation
68,0,"@MYNAME様、
お待ちしておりましたニャ。
先ほどから、ギネルが待っておりますニャ。","@MYNAME님,
기다리고 있었다냥.
아까부터, 기넬이 기다리고 있다냥."
184,1,"よお、@MYNAME。
相変わらず活躍は聞いてるぜ。","이야, @MYNAME.
여전히 활약은 듣고 있어."
250,2,"今回は、お前さんに折りいって頼みがある。
例の大型探査船の事故のことだ。","이번엔, 자네에게 특별히 부탁이 있어.
그 대형 탐사선 사고 건이야."
350,3,まだ事故の原因はわからないのかニャ？,아직 사고 원인은 모르는 거냥?
407,4,"ああ。
乗組員の証言やら技術者の検証やらはあるが、
なかなか思うようには進んでねえな。","그래.
승무원의 증언이나 기술자의 검증은 있지만,
좀처럼 생각대로 진행되질 않는군."
514,5,それに、問題はレイラとユウェルだ。,"게다가, 문제는 레일라와 유웰이야."
569,6,あの２人が、なにかやらかしたのかニャ？,"그 두 사람이, 뭔가 저지른 거냥?"
628,7,"あれ以来、ティアラの仇を討つと
ずっと探査船の定期航路に張り付いてるんだ。
おかげで、ギルドの仕事が進まねえ。","그 후로, 티아라의 원수를 갚겠다며
계속 탐사선 정기 항로에 붙어있어.
덕분에, 길드 일이 진행되질 않아."
759,8,"そこでだ、@MYNAMEに
２人の仕事を手伝ってやって欲しいんだ。","그래서 말인데, @MYNAME에게
두 사람의 일을 도와줬으면 해."
839,9,"また尻拭いかニャ。
ほんとにレジェンドラスタどもは、
@MYNAME様を頼りすぎニャ！","또 뒤치다꺼리인 거냥.
정말로 레전드 라스터 녀석들은,
@MYNAME님한테 너무 의지한다냥!"
939,10,"まあ、そう言うなって。
それだけ@MYNAMEの信頼が
厚いってことさ。","뭐, 그렇게 말하지 마.
그만큼 @MYNAME에 대한 신뢰가
두텁다는 거니까."
1025,11,"レイラの担当分については、
前にバルラガルの狩猟をしてくれた分で
なんとかカタがつきそうなんだ。","레일라 담당분에 대해서는,
전에 바루라갈 사냥을 해준 분량으로
어떻게든 해결될 것 같아."
1142,12,"あとはユウェルの担当だが、
こっちは灰晶蠍の尾が必要だ。","나머지는 유웰 담당인데,
이쪽은 회정갈의 꼬리가 필요해."
1219,13,"灰晶蠍というと、
アクラ・ジェビアですニャ。
これもまたＧ級ですかニャ？","회정갈이라면,
아크라·제비아다냥.
이것도 또 Ｇ급인 거냥?"
1312,14,"なんだ、わかってるじゃねえか。
そう、~C05討伐~C00して欲しいのは
~C05Ｇ級のアクラ・ジェビア~C00だ。","뭐야, 알고 있잖아.
그래, ~C05토벌~C00해줬으면 하는 건
~C05Ｇ급 아크라·제비아~C00야."
1433,15,"すまねえが@MYNAME、
頼まれてやってくれるか？","미안하지만 @MYNAME,
부탁 좀 들어줄래?"
1512,16,"さすがは@MYNAMEだ。
そう言ってくれると思ったぜ。","역시 @MYNAME이야.
그렇게 말해줄 거라 생각했어."
1582,17,"@MYNAME様、
Ｇ級のアクラ・ジェビアといえば
なかなか手強い相手ですニャ。","@MYNAME님,
Ｇ급 아크라·제비아라면
꽤나 만만찮은 상대다냥."
1676,18,くれぐれもお気を付けてくださいニャ！,부디 조심하세요냥!
1740,19,無事のお帰りをお待ちしておりますニャ！,무사히 돌아오시길 기다리고 있겠다냥!
1812,20,"ギネルの依頼は、
~C05Ｇ級アクラ・ジェビアの討伐~C00ですニャ。
がんばってきてくださいニャ！","기넬의 의뢰는,
~C05Ｇ급 아크라·제비아 토벌~C00이다냥.
힘내고 오세요냥!"
1962,21,"@MYNAME様！
た、大変なことになりましたニャ！","@MYNAME님!
크, 큰일 났다냥!"
2056,22,"ユウェルとレイラの乗った探査船が、
墜落したそうですニャ！","유웰과 레일라가 탄 탐사선이,
추락했다고 한다냥!"
2149,23,"ああ、@MYNAME様！
レイラさんが…レイラさんが！","아아, @MYNAME님!
레일라 씨가... 레일라 씨가!"
2217,24,"ア、アタシなら大丈夫さ…
こんなのはケガのウチに入らないよ。","나, 나라면 괜찮아...
이런 건 부상 축에도 못 껴."
2305,25,うぐっ…！,으윽...!
2336,26,"動いてはいけませんニャ！
キズがまた開いてしまいますニャ！","움직이면 안 된다냥!
상처가 또 벌어져 버린다냥!"
