Offset,Hash,Original,Translation
61,0,"あ、@MYNAME！
ちょうどいいところに来てくれた！","아, @MYNAME!
마침 딱 좋은 때 와줬어!"
129,1,"あんたを待ってたんだよ。
ちょっと困ったことがあってさ…","당신을 기다리고 있었어.
좀 곤란한 일이 있어서…"
206,2,"ババコンガだよ、ババコンガ！
アタシは、あのモンスターが
大嫌いなんだ！","바바콩가야, 바바콩가!
나는, 저 몬스터가
너무 싫어!"
312,3,"近づくと、ほら…
あの強烈な臭いにやられるだろ？","가까이 가면, 그, …
그 지독한 냄새에 당하잖아?"
381,4,"アレを食らうと、アイテムを
使う気力もなくなっちまうんだよね。","그걸 맞으면, 아이템
쓸 기력도 없어져버려."
464,5,"でも、ギルドの仕事で
ちょくちょくババコンガ狩猟の
依頼が来るんだよ。","그래도, 길드 일로
자꾸만 바바콩가 사냥
의뢰가 들어와."
555,6,"甘い匂いは大好きだけど、
あの臭いだけは許せないっ！","달콤한 냄새는 정말 좋아하는데,
그 냄새만큼은 용서 못 해!"
628,7,"@MYNAME、ほんと悪いんだけど、
アタシに代わってババコンガを
狩猟してきてくれないかな？","@MYNAME, 정말 미안한데,
나 대신 바바콩가를
사냥해다 줄 수 있을까?"
749,8,ありがとう、恩に着る！,"고마워, 신세 졌어!"
792,9,"じゃあ、アタシは猟団部屋にいるから。
お礼は必ずするからね！","그럼, 나는 수렵단실에 있을게.
답례는 꼭 할 테니까!"
886,10,"アタシに代わって、
ババコンガを狩猟してきて欲しいんだ。","나 대신,
바바콩가를 사냥해 왔으면 좋겠어."
963,11,"お礼は必ずするからさ。
狩猟が終わったら、猟団部屋まで
報告にきてほしい。頼んだよ！","답례는 꼭 할 테니까.
사냥이 끝나면, 수렵단실까지
보고하러 와줘. 부탁할게!"
1069,12,"ありがとう、@MYNAME！
ババコンガを狩猟してくれたんだね。","고마워, @MYNAME!
바바콩가를 사냥해 준 거네."
1160,13,"ほんと助かったよ。
アイツのあの臭いを嗅いだだけで、
気が遠くなっちまうんだ。","정말 도움이 됐어.
그 녀석의 그 냄새를 맡기만 해도,
정신이 아득해져버려."
1259,14,"それに、あの妙な動き。
あの太った腹がプルプルしてるだけで
怒りがこみ上げてきてさ…","게다가, 그 이상한 움직임.
그 뚱뚱한 배가 출렁출렁하는 것만 봐도
화가 치밀어 올라서…"
1364,15,"アイツの狩りに行くぐらいなら、
ひとりで古龍を討伐する方を選ぶね。","그 녀석 사냥을 가느니,
차라리 혼자서 고룡을 토벌하는 쪽을 선택하겠어."
1451,16,"とにかく、ありがとう。
お礼に、あんたの狩りに１回だけ
つきあうよ。","아무튼, 고마워.
답례로, 당신 사냥에 １회만
같이 가줄게."
1540,17,"獲物はなんだっていいよ。
ここにいるから、準備ができたら
声をかけてよね。","사냥감은 뭐든 상관없어.
여기 있을 테니, 준비되면
말 걸어줘."
