Offset,Hash,Original,Translation
61,0,"@MYNAME様、
ようこそおいで下さいましたニャ。","@MYNAME님,
잘 오셨다냥."
127,1,"レジェンドラスタのフローラが
大事な話があるとかで来ておりますニャ。","레전드 라스터인 플로라가
중요한 이야기가 있다면서 와 있습니다냥."
223,2,"@MYNAMEさん！
た、助けてくださいっ！","@MYNAME씨!
도, 도와주세요!"
281,3,"ニャ、ニャンですかいきなり。
落ち着いて話さなければ、
ニャにがニャンだかわからニャいですニャ！","냐, 냥이라니 갑자기 왜 그러시나요.
차분히 말씀하지 않으면,
뭐가 뭔지 모르겠습니다냥!"
405,4,"ご、ごめんなさい。
実は…アタシのパートニャーが、
病気になってしまったんです！","죄, 죄송해요.
실은…제 파트냐가,
병에 걸려버렸어요!"
513,5,パートニャーが病気…？,파트냐가 병에…?
556,6,"そりゃあ、ネコと一緒に暮していれば
病気になることぐらいありますニャ。
いったい、ニャンの病気ですかニャ？","그야, 아이루와 함께 살다 보면
병에 걸릴 수도 있습니다냥.
대체, 무슨 병인가요냥?"
683,7,それがわからないから困ってるんです！,그걸 몰라서 곤란한 거예요!
740,8,"最初は、少し元気や食欲がないから、
狩りの疲れかなって思ってたんですけど…","처음에는, 조금 기운이나 식욕이 없어서,
사냥 피로인가 했는데요…"
835,9,"そのうち体温が下がってきて…
寒い寒いと震えて、眠気を訴え…
とうとう昨夜、倒れてしまったんです！","그러다 체온이 내려가더니…
춥다 춥다며 떨고, 졸음을 호소하다가…
결국 어젯밤, 쓰러지고 말았어요!"
954,10,"そ、それは一大事ですニャ！
すぐに医者に見せた方がいいですニャ！","그, 그건 큰일입니다냥!
당장 의사에게 보이는 게 좋겠습니다냥!"
1039,11,"もちろんすぐに見せました！
でも、原因はわからないって…","물론 바로 보였어요!
그런데, 원인은 모르겠다고…"
1116,12,"今は少し落ち着いて眠ってるんですけど、
もうアタシ、心配で心配で…","지금은 조금 안정되어 자고 있는데,
저, 걱정돼서 걱정돼서…"
1203,13,"ヒエヒエドリンクを飲みすぎたとか、
クーラーミートを食べすぎた…
としても、そんな症状は出ませんニャぁ。","시원시원 드링크를 너무 많이 마셨다거나,
쿨러 미트를 너무 많이 먹었다고 해도…
그런 증상은 나오지 않습니다냥."
1328,14,"それ以外に、ニャにか変なモノでも
食わせたんじゃニャいのかニャ？","그 밖에, 뭔가 이상한 걸
먹인 거 아닌가요냥?"
1413,15,"それはないと思います。
アタシがあげる食べ物以外は食べちゃダメって
厳しく言ってますし…","그건 아닐 거예요.
제가 주는 음식 말고는 먹지 말라고
엄하게 일러뒀고…"
1522,16,"ユウェルさんがケーキを焼いたから
一緒に食べましょうって誘われた時も、
やんわりお断りしましたから…","유웰 씨가 케이크를 구웠다고
같이 먹자고 권했을 때도,
넌지시 거절했으니까요…"
1643,17,"それは大正解ニャ。
あのオンニャの怪しい料理を食べると
命にかかわるニャ！","그건 정답이다냥.
그 온냥의 수상한 요리를 먹으면
목숨이 위험하다냥!"
1738,18,"しかし、食べ物でニャいとすると、
モンスターとの攻防で、何らかの
毒などに侵されたのかもしれませんニャ。","하지만, 음식이 아니라고 하면,
몬스터와의 공방 중, 어떠한
독 같은 것에 당한 걸지도 모릅니다냥."
1863,19,"ええ、お医者さんにも
その可能性は高いって言われました。","네, 의사 선생님도
그 가능성이 높다고 하셨어요."
1940,20,"だけど、原因となるモンスターを
特定できない限り、対処できないって…","하지만, 원인이 되는 몬스터를
특정하지 못하는 한, 대처할 수 없다고…"
