Offset,Hash,Original,Translation
61,0,"やあ、これはこれは狩人殿！
丁度良い時に参られた！","이야, 이것 참 나리!
마침 좋은 때에 오셨구려!"
132,1,"実は折り入って、狩人殿に
聞いて欲しい話があるのでゴザルが…","실은 긴히, 나리께
들려드리고 싶은 이야기가 있소만…"
213,2,"よければ拙者に少し、
時間をもらえませヌカ？","괜찮다면 소인에게 잠시
시간을 내주지 않겠소?"
291,3,"感謝いたす、狩人殿！
では早速…","감사하오, 나리!
그럼 바로…"
344,4,"実は先日、新しい太刀を作りましてナ。
その斬れ味を試すために、試し斬り用の
ドドブランゴの牙が欲しいのでゴザル。","실은 얼마 전, 새로운 태도를 만들었소.
그 절삭력을 시험하기 위해, 시험베기용
도도브랑고의 송곳니가 필요하오."
477,5,"試し斬りをするには、ドドブランゴの牙が
良いことは知っているでゴザろう？","시험베기를 하는 데는 도도브랑고의 송곳니가
좋다는 것은 알고 있지 않소?"
583,6,"そこで狩人殿！
拙者のために、ドドブランゴを
狩ってきてはくださらぬカ？","그래서 나리!
소인을 위해, 도도브랑고를
사냥해다 주지 않겠소?"
674,7,"礼はかならずいたす！
狩人殿を見込んでの頼みでゴザルよ！
いかがカ…！？","답례는 반드시 하겠소!
나리을 믿고 드리는 부탁이오!
어떠시오…!?"
780,8,"さすがは狩人殿！
その心意気にはいつも感服するでゴザル。","역시 나리!
그 기개에는 언제나 감복하오."
857,9,"狩猟が終わりましたら、
猟団部屋まで報告に来てくだサレ。","수렵이 끝나면,
수렵단실로 보고하러 와 주시오."
933,10,"立派なドドブランゴを、
よろしく頼むでゴザルよ！","훌륭한 도도브랑고를,
잘 부탁하오!"
1015,11,"狩人殿！拙者のために、
ドドブランゴを狩ってはきてくれヌカ？","나리! 소인을 위해,
도도브랑고를 사냥해다 주지 않겠소?"
1096,12,"狩猟が終わりましたら、
猟団部屋まで報告に来てくだサレ。","수렵이 끝나면,
수렵단실로 보고하러 와 주시오."
1174,13,"狩人殿、かたじけない！
これで試し斬りができるでゴザル！！","나리, 고맙소!
이걸로 시험베기를 할 수 있게 되었소!!"
1253,14,"拙者が太刀の修行をしていた東方の国では、
『イアイ』と呼ばれる極意がありましてナ。","소인이 태도 수행을 했던 동방의 나라에는,
『이아이』라 불리는 극의가 있소이다."
1356,15,"これは刀を鞘から抜く動作と、
獲物を斬りつける動作を同時に行う
極意のことでゴザルが…","이는 칼을 칼집에서 뽑는 동작과,
사냥감을 베는 동작을 동시에 행하는
극의를 말하는 것인데…"
1462,16,"拙者自身も、試し斬りを行う際には
そのイアイを参考にしているのでゴザルよ。","소인 자신도, 시험베기를 할 때는
그 이아이를 참고하고 있소."
1556,17,"刀を納めた状態で獲物に近づき、
音も無く抜刀からの電光石火！
狩人殿も、機会があればぜひお試しあれ！","칼을 넣은 상태로 사냥감에 다가가,
소리도 없이 발도와 동시에 전광석화!
나리도, 기회가 있다면 꼭 시험해 보시오!"
1688,18,して、今回も本当に世話になったでゴザル！,"그건 그렇고, 이번에도 정말 신세를 졌소!"
1749,19,"男に二言はない！
礼として一度、狩人殿の狩りに
おつきあいするでゴザル。","사내에게 두말은 없소!
답례로 한번, 나리의 사냥에
동행하겠소."
1840,20,"獲物はなんでもゴザレ！
どんな獲物でも、必ずや狩人殿の
役に立って見せるでゴザルよ！","사냥감은 무엇이든 상관없소!
어떤 사냥감이든, 반드시 나리께
도움이 되어 보이겠소!"
