Offset,Hash,Original,Translation
74,0,"やあ、@MYNAME。
元気そうで何よりだね。","이야, @MYNAME.
건강해 보여서 다행이군."
134,1,"ああ、そうだ。
今日も君に、狩りについての
レクチャーをしてあげようと思ってね。","아, 그래.
오늘도 자네에게 사냥에 대한
강의를 해줄까 하고 말이야."
248,2,"今日のお題は、
生命の粉塵についてだ。","오늘의 주제는
생명의 분진에 대해서다."
307,3,"君は狩りの時、どうやって
自分の体力を回復させている？","자네는 사냥할 때 어떻게
자신의 체력을 회복시키고 있나?"
382,4,"回復薬グレートか、
あるいは秘薬あたりが一般的だと思う。","회복약 그레이트나
비약 정도가 일반적이라고 생각하네."
459,5,"１人で狩りに行くときは
それでもいいだろう。","혼자 사냥하러 갈 때는
그것으로도 충분할 걸세."
524,6,"だけどね、多人数でチームを組んで
狩りをする時には、生命の粉塵を
使うことをオススメしたい。","하지만 말이지, 여러 명이서 팀을 짜서
사냥할 때는 생명의 분진을
사용하는 것을 추천하고 싶네."
650,7,"これは自分だけじゃなく、
仲間の体力も回復することができるんだ。","이건 자신뿐만 아니라
동료의 체력도 회복시킬 수 있다네."
735,8,"仲間が道具を使えない状態の時、
あるいはモンスターからの連続攻撃に
晒されている時など…","동료가 도구를 쓸 수 없는 상태일 때,
혹은 몬스터의 연속 공격에
노출되어 있을 때 등…"
844,9,"一瞬の時間差が生死を分ける場合もある。
そんな時、生命の粉塵が非常に役立つんだ。","한순간의 시간차가 생사를 가르는 경우도 있지.
그럴 때 생명의 분진이 아주 유용하다네."
945,10,"ただし、残念ながら生命の粉塵は
あまり数を持っていけない。
そこで…","다만 안타깝게도 생명의 분진은
많은 수를 가져갈 수 없다네.
그래서 말인데…"
1034,11,"これは実際にやってみた方が早いな。
君、生命の粉は持ってるかい？","이건 실제로 해보는 편이 빠르겠군.
자네, 생명의 가루는 가지고 있나?"
1119,12,"持っていたら１つ、
ここまで持ってきてくれ。
生命の粉塵を実際に作ってみよう。","가지고 있다면 하나,
여기까지 가져와 주게.
생명의 분진을 실제로 만들어 보세."
1229,13,"生命の粉を１つ、猟団部屋まで
持ってきてくれ。
生命の粉塵を実際に作ってみよう。","생명의 가루를 하나, 수렵단실까지
가져와 주게.
생명의 분진을 실제로 만들어 보세."
1356,14,"ありがとう。
この生命の粉と、竜の爪を調合すると…","고맙네.
이 생명의 가루와 용의 발톱을 조합하면…"
1427,15,"ほらできた。
生命の粉塵の完成だ。
これは君にあげよう。","자, 완성됐네.
생명의 분진 완성이야.
이건 자네에게 주지."
1525,16,"このように、あまり数を
持っていけない道具は、その場で
調合することで調達するんだ。","이렇게 많은 수를
가져갈 수 없는 도구는 그 자리에서
조합해서 조달하는 것이라네."
1630,17,"素材さえ確保していれば、
いくらでも調合できるからね。
これもハンターの知恵さ。","소재만 확보하고 있으면
얼마든지 조합할 수 있으니까.
이것도 헌터의 지혜라네."
1731,18,"いにしえの秘薬など、
他の貴重な道具についても、
こうやって数を確保するといいだろう。","태고의 비약 등
다른 귀중한 도구에 대해서도
이렇게 수량을 확보하면 좋을 걸세."
1838,19,"今日のレクチャーはこれで終わりだ。
最後まで聞いてくれたお礼に、
君の狩りに１回つきあってあげよう。","오늘 강의는 이걸로 끝일세.
끝까지 들어준 답례로
자네의 사냥에 한 번 함께해 주지."
1959,20,"獲物は何でもいいよ。
ここにいるから、いつでも声をかけてくれ。","사냥감은 뭐든 상관없네.
여기 있을 테니 언제든 말을 걸어주게."
