Offset,Hash,Original,Translation
61,0,おう、元気でやっとるか？,"오, 잘 지내고 있나?"
106,1,"今日はお前さんと酒でも飲もうと思って
ここへやってきたんだが…","오늘은 자네와 술이나 한잔하려고
여기 왔는데 말이야…"
189,2,"あいにく、ツマミを忘れてしまってな。
買おうと思っても、持ち合わせがない。","공교롭게도 안주를 깜빡했지 뭔가.
사려고 해도 수중에 돈이 없어서 말이야."
284,3,"そこでだ、お前さん、
何かツマミを持ってきてくれないか？","그래서 말인데, 자네
안주거리 좀 가져다주지 않겠나?"
361,4,"そうだなぁ…今日の酒なら、
フルベビ漬けあたりがピッタリだ！","그러게…오늘 마실 술이라면
푸르베비 절임이 딱이지!"
442,5,"アレをツマミに一杯やろう！
ウマい酒を飲ませてやるぞ！？","그걸 안주 삼아 한잔하자!
맛있는 술을 대접해주마!?"
519,6,"俺様はここで待ってるからな。
よろしく頼む！","이 몸은 여기서 기다리고 있으마.
잘 부탁하네!"
597,7,"どうした、フルベビ漬けはまだか？
俺様は猟団部屋で待ってるからな。
よろしく頼む！","왜 그러나, 푸르베비 절임은 아직인가?
이 몸은 수렵단실에서 기다리고 있으마.
잘 부탁하네!"
702,8,"おお、持ってきてくれたか。
これこれ、これが酒に最高に合うんだ！","오오, 가져다줬군.
그래 이거야, 이게 술이랑 최고로 잘 어울리지!"
787,9,"ぶはーっ、ウマいっ！
ほれ、お前さんも一杯やれ！","푸하~, 맛있군!
자, 자네도 한잔하게!"
856,10,"なに？
狩りの前に酒は飲まないだと？
お前さんは真面目だなぁ。","뭐?
사냥 전엔 술은 안 마신다고?
자네는 참 성실하구먼."
939,11,"ようし！
そういうことなら、お前さんの狩りに
俺様が付き合ってやろう！","좋아!
그렇다면, 자네의 사냥에
이 몸이 함께해주지!"
1030,12,"なあに、心配はいらん。
こんなものは酔ったうちに入らんわい！
ガハハハハ！","뭘, 걱정할 것 없다.
이 정도는 취한 축에도 안 든다!
가하하하하!"
1125,13,"準備ができたら声をかけてくれ。
俺様の剛腕ハンマーを見せてやるぞ！","준비가 되면 불러다오.
이 몸의 괴력 해머를 보여주마!"
