Offset,Hash,Original,Translation
61,0,"これは@MYNAME様。
ようこそおいで下さいましたニャ。","이런, @MYNAME님.
잘 오셨다냥."
133,1,"例の穿龍棍の使い手の件で、
またフラウが来ておりますニャ。","그 천룡곤 사용자 건으로,
또 플라우가 와 있다냥."
212,2,"@MYNAMEさん、こんにちは！
実は相談というか提案があって、
また来ちゃいました！","@MYNAME씨, 안녕하세요!
실은 상담이라고 할까 제안이 있어서,
또 와버렸어요!"
312,3,"前回、穿龍棍を作った時に
メラギナスをたったひとりで狩った
ハンターの話になったでしょ？","지난번, 천룡곤을 만들었을 때
메라기나스를 단 혼자서 사냥한
헌터 이야기가 나왔었잖아요?"
421,4,"もしアレがトキシじゃないのなら、
一体誰なんだろうって、ちょっとした
ウワサになってるんだよね。","혹시 그게 토키시가 아니라면,
대체 누구일까 하고, 조금
소문이 나고 있거든요."
545,5,"うーん、しかしニャぁ…
相手は烈種のメラギナスだぜニャ？","으음, 하지만 냐…
상대는 열종 메라기나스다냥?"
622,6,"Ｇ級ハンターが数人がかりでも
苦戦するような獲物を、たったひとりで
狩ることができるものかニャ？","Ｇ급 헌터가 여럿이서도
고전할 만한 사냥감을, 단 혼자서
사냥할 수 있는 걸까냥?"
739,7,"では、モービンはやはり
トキシが生きているのではニャいかと？","그럼, 모빈은 역시
토키시가 살아있는 게 아니냔 거냥?"
820,8,うーん、どうだろうニャぁ…,"으음, 어떨까냐…"
867,9,"仮にトキシが生きていたとしても、
穿龍棍１本だけじゃあニャぁ…","설령 토키시가 살아있다 해도,
천룡곤 하나만으로는 냐…"
950,10,ああもう、煮え切らないニャ！,"아이 참, 우유부단하다냥!"
999,11,"そんなに言うニャら、
実際にトキシの穿龍棍を
作ってみればいいニャ！","그렇게 말할 거면,
실제로 토키시의 천룡곤을
만들어보면 되겠다냥!"
1088,12,そうだ、それだよっ！,"맞아, 그거야!"
1136,13,うニャ…？,으냐…?
1167,14,"ほら、前にボクが穿龍棍のことを
双剣だと間違えてて、
鳴神を作ったことがあったでしょ？","봐봐, 전에 내가 천룡곤을
쌍검이라고 착각해서,
나루카미를 만든 적이 있었잖아?"
1274,15,"あの時は勘違いだったけど、
今回はちゃんと武器種も、
素材も判明してるじゃない！","그때는 착각이었지만,
이번엔 제대로 무기 종류도,
소재도 밝혀졌잖아!"
1375,16,"つまり、トキシと同じ
メラギナスの素材を使った穿龍棍を
我々で作って…","즉, 토키시와 같은
메라기나스 소재를 쓴 천룡곤을
우리가 만들어서…"
1466,17,"その威力や性能を
検証しようということですかニャ？","그 위력이나 성능을
검증해보자는 거냥?"
1537,18,"ふむ、ニャるほどニャ。
確かに、トキシについては
いまだに謎な部分も多いニャ。","흠, 그렇다냐.
확실히, 토키시에 대해서는
아직도 수수께끼인 부분이 많다냥."
1636,19,"その謎に迫るのは、
意義のあることかもしれないぜニャ。","그 수수께끼에 다가가는 건,
의미 있는 일일지도 모른다냥."
1711,20,"ようし、そうと決まれば
早速メラギナスの穿龍棍を
作ってみようよ！","좋아, 그렇게 정해졌으니
바로 메라기나스의 천룡곤을
만들어보자!"
1798,21,"@MYNAMEさん、
まずは武具工房に行って
作り方を聞いてきて！","@MYNAME씨,
우선 장비공방에 가서
만드는 법을 물어보고 와!"
1878,22,"って、また@MYNAME様を
何でも屋扱いするのかニャ！","라니, 또 @MYNAME님을
뭐든지 시켜먹으려는 거냥!"
1948,23,"え～、だって、
ボクはギルドの仕事で忙しいし～…","에~, 왜냐면,
나는 길드 일로 바쁘고~…"
2017,24,"あ、そういえばギルドマスターに
呼ばれてるんだった！","아, 그러고 보니 길드마스터가
부르고 있었지!"
2097,25,"というわけで@MYNAMEさん、
みんな、あとはヨロシクね！","그런 거니까 @MYNAME씨,
다들, 나머지는 잘 부탁해!"
2198,26,か、帰りやがったニャ！,"가, 가버렸다냥!"
2254,27,"相変わらず、
人使いの荒いオンニャだぜニャ。","여전히,
사람 부려먹기 심한 냥이다냥."
2319,28,"仕方ニャいですニャ。
こうなったら、我々だけで
作るしかニャいですニャ。","어쩔 수 없다냥.
이렇게 된 이상, 우리끼리라도
만드는 수밖에 없다냥."
2419,29,"@MYNAME様、本当にいつも
申し訳ございませんが、~C05武具工房~C00へ行って
~C05親方~C00に話を聞いて欲しいですニャ。","@MYNAME님, 정말 항상
죄송하지만, ~C05장비공방~C00에 가서
~C05장인~C00에게 이야기를 들어봐 주세요다냥."
2573,30,"@MYNAME様、本当にいつも
申し訳ございませんが、~C05武具工房~C00へ行って
~C05親方~C00に話を聞いて欲しいですニャ。","@MYNAME님, 정말 항상
죄송하지만, ~C05장비공방~C00에 가서
~C05장인~C00에게 이야기를 들어봐 주세요다냥."
2709,31,"よお、あんたか。
今日は何の用だ？","어이, 자네인가.
오늘은 무슨 일이지?"
2777,32,"メラギナスの穿龍棍？
また面倒なモノを作るんだなぁ。","메라기나스의 천룡곤?
또 성가신 걸 만드는구먼."
2850,33,"まず必要な素材は、
炎王龍の灼翼だ。","우선 필요한 소재는,
염왕룡의 작익이다."
2907,34,"こいつはテオ・テスカトルの中でも、
覇種を狩った時にだけ手に入る。","이놈은 테오·테스카토르 중에서도,
패종을 사냥했을 때만 얻을 수 있지."
