Offset,Hash,Original,Translation
61,0,"はぁ…。
あ…こんにちは、@MYNAMEさん。","하아….
아… 안녕하세요, @MYNAME님."
134,1,"元気がない？
やっぱり分かります…？","기운이 없어 보이나요?
역시 티가 나나요…?"
191,2,"実は…この前料理の勉強をしていたら
ティアラにこんな事を言われて…","실은… 저번에 요리 공부를 하고 있었더니
티아라가 이런 말을 하더라고요…"
278,3,"人に料理を食べさせるなら、
まず解毒薬を用意しろ！
ですって…","남한테 요리를 먹이려면
먼저 해독약부터 준비해!
라던데요…"
361,4,"私の味覚は、
そんなに人と違うのでしょうか…？","제 입맛은
그렇게나 남들과 다른 걸까요…?"
428,5,"調合屋さんには
解毒薬を発注してあるんですが、
とても取りに行く気にもなれず…","조합 가게에
해독약을 주문해 놨는데,
도무지 가지러 갈 마음이 안 나서…"
527,6,"こんなことをお願いするのは
筋違いかもしれないのですが…","이런 부탁을 드리는 게
사리에 맞지 않을지도 모르지만…"
604,7,"私に代わって、
調合屋さんから解毒薬を取ってきては
いただけませんでしょうか？","저 대신,
조합 가게에서 해독약을 받아다
주실 수 없을까요?"
716,8,"うっ、うっ…
@MYNAMEさんは本当にお優しい！","흑, 흑…
@MYNAME님은 정말 다정하시네요!"
780,9,どうぞよろしくお願いします！,부디 잘 부탁드립니다!
842,10,"私に代わって、
調合屋さんから解毒薬を取ってきては
いただけませんでしょうか？","저 대신,
조합 가게에서 해독약을 받아다
주실 수 없을까요?"
941,11,どうぞよろしくお願いします！,부디 잘 부탁드립니다!
1005,12,"なんじゃ、お前さんか。
今日は何の入用じゃ？","뭐야, 자네였나.
오늘은 무슨 볼일인가?"
1083,13,"ユウェルの解毒薬？
ああ、それなら話は聞いておる。","유웰의 해독약?
아아, 그거라면 얘기는 들었네."
1154,14,"あの娘も、いい加減に
料理は諦めれば良いのにのぅ…","그 아가씨도, 적당히
요리는 포기하면 좋으련만…"
1225,15,"それに毎度、なんだかんだ言いながら
つきあっておるティアラは
心の優しい娘じゃわい。","게다가 매번 이러쿵저러쿵 하면서도
어울려 주는 티아라는
마음씨 착한 아가씨일세."
1330,16,"ほれ、これは解毒薬ではなく、
もっとよく効く漢方薬じゃ。
これをユウェルに持って行ってやれ。","옜다, 이건 해독약이 아니라
더 잘 듣는 한방약일세.
이걸 유웰에게 가져다주게."
1443,17,"まあ、ユウェルにしても
諦めんその根性は見上げたものじゃ。","뭐, 유웰도 그렇고
포기하지 않는 그 근성은 훌륭하지."
1522,18,"失敗は成功の父、
敗北は勝利の母とも言うでな。","실패는 성공의 아버지,
패배는 승리의 어머니라고도 하니까."
1589,19,"もっとも、料理の腕が上手くなる前に
ティアラが身体を壊さなければ
良いがのう…ふぉっふぉっふぉ。","다만, 요리 솜씨가 늘기 전에
티아라가 몸부터 상하지 않으면
좋겠구먼… 호호호."
1719,20,"私に代わって、
調合屋さんから解毒薬を取ってきては
いただけませんでしょうか？","저 대신,
조합 가게에서 해독약을 받아다
주실 수 없을까요?"
1818,21,"猟団部屋でお待ちしておりますので、
どうぞよろしくお願いします！","수렵단실에서 기다리고 있을 테니,
부디 잘 부탁드립니다!"
1904,22,お待ちしてました、@MYNAMEさん。,"기다리고 있었어요, @MYNAME님."
1982,23,"え？
解毒薬より良く効く漢方薬を…？","네?
해독약보다 더 잘 듣는 한방약을…?"
2052,24,"そうですか、
調合屋さんがそんなお話を…","그런가요,
조합 가게에서 그런 말씀을…"
2113,25,"わかりました！
私、もっともっと料理の腕を磨いて、
いつか必ずティアラを喜ばせてみせます！","알겠어요!
저, 더욱더 요리 솜씨를 갈고닦아서,
언젠가 반드시 티아라를 기쁘게 해 보이겠어요!"
2224,26,"ええ、決して諦めませんわ！
今までだってこの心意気で、
レジェンドラスタになれたんですもの！","네, 절대 포기하지 않을 거예요!
지금까지도 이 마음가짐으로
레전드 라스터가 될 수 있었는걸요!"
2337,27,"@MYNAMEさん、今日もお忙しい中、
ありがとうございました。","@MYNAME님, 오늘도 바쁘신 중에
감사했습니다."
2415,28,"お礼に、@MYNAMEさんの
狩りのお手伝いをさせてください！","답례로, @MYNAME님의
사냥을 돕게 해 주세요!"
2491,29,"どんなクエストでも、失敗なんて考えずに
前向きに挑戦いたしますわ！","어떤 퀘스트라도, 실패 같은 건 생각하지 않고
적극적으로 도전하겠어요!"
2578,30,"準備ができたら、
いつでもお声掛けください！
どうもありがとうございました！","준비가 되면
언제든 불러 주세요!
정말 감사했습니다!"
