Offset,Hash,Original,Translation
61,0,"やあ、@MYNAME。
押しかけてしまってすまないね。","이봐, @MYNAME.
불쑥 찾아와서 미안하네."
129,1,"今日は、君に聞いて欲しい話が
あって来たんだ。","오늘은 자네에게 들려주고 싶은 이야기가
있어서 왔어."
196,2,"実は、またチルカの奴が
ポルタケーキを焼けというから、
少し意地悪をしたくなってね。","실은 또 칠카 녀석이
포르타 케이크를 구우라고 해서
좀 심술을 부리고 싶어졌지."
301,3,"ケーキの代わりに、激辛のポルタ焼きを
食べさせてやったんだよ。","케이크 대신 극매운 포르타 구이를
먹여줬거든."
397,4,"すると、ペロリとたいらげて、
『このポルタ焼き最高です～！』
なんて言い出すんだよ。","그랬더니 순식간에 다 먹어치우고는
『이 포르타 구이 최고예요~!』
하고 말하지 뭔가."
502,5,"大量のレッドオイルを使った、
正真正銘の超激辛ポルタ焼きだぞ！？","대량의 레드 오일을 사용한
진짜배기 초극매운 포르타 구이였다고!?"
587,6,"まったく、彼女ときたら
味覚まで勘違いしているらしい。","정말이지, 그녀란 애는
미각까지 착각하고 있는 모양이야."
662,7,"おかげで僕は、危うく蒲焼き職人に
転職させられるところだったよ。","덕분에 나는 하마터면 장어구이 장인으로
전직할 뻔했다니까."
760,8,"そこでだ、今度は隠し味に
苦味を加えてやろうと思ってね。","그래서 말인데, 이번엔 숨은 맛으로
쓴맛을 더해볼까 하거든."
837,9,"にが虫を３匹ほど調達して、
ここまで持ってきてくれないか？","한약 벌레를 ３마리 정도조달해서
여기까지 가져와 주지 않겠나?"
916,10,"これで、今度こそ
チルカの目を覚まさせてやる！","이걸로 이번에야말로
칠카를 정신 차리게 만들어 주지!"
996,11,"にが虫を３匹ほど調達して、
猟団部屋まで持ってきてくれないか？","한약 벌레를 ３마리 정도조달해서
수렵단실까지 가져와 주지 않겠나?"
1079,12,"これで、今度こそ
チルカの目を覚まさせてやる！","이걸로 이번에야말로
칠카를 정신 차리게 만들어 주지!"
1174,13,"やあ、@MYNAME。
わざわざありがとう。","이봐, @MYNAME.
일부러 와줘서 고마워."
1232,14,"せっかく調達してくれたにが虫だが、
どうやら役に立ちそうにないよ。","모처럼 조달해 준 한약 벌레지만
아무래도 쓸모가 없을 것 같아."
1332,15,"なぜかって？
実は最近、ユウェルが
料理の勉強をしてるらしいんだが…","왜냐고?
실은 요즘 유웰이
요리 공부를 하고 있는 모양인데…"
1421,16,"なぜか彼女が虫料理ばかり作るせいで、
それを食べたティアラやチルカが
次々とお腹をくだしたそうだ。","어쩐지 그녀가 벌레 요리만 만드는 바람에
그걸 먹은 티아라와 칠카가
연달아 배탈이 났다더군."
1540,17,"チルカが僕の素人料理を喜ぶのは、
そういうワケだったんだな。","칠카가 내 아마추어 요리를 좋아했던 건
그런 이유였던 거군."
1621,18,"まあ、そんなゲテモノ料理と
比べられていたというのも癪だが…","뭐, 그런 괴상한 요리와
비교당했다는 것도 화가 나지만…"
1715,19,"そういうわけで、
チルカに意地悪するのはやめだ。
なんだかバカバカしくなってきてね。","그런 이유로
칠카에게 심술부리는 건 그만두겠어.
왠지 부질없어지는군."
1820,20,"そうだ、僕と一狩り行かないか？
このやるせなさを解消するには
狩りしかないだろう？","그래, 나와 함께 사냥하러 가지 않을래?
이 답답함을 해소하려면
사냥밖에 없잖아?"
1923,21,"獲物は君に任せるよ。
僕はここにいるから、準備ができたら
いつでも声をかけてくれ。","사냥감은 자네에게 맡길게.
나는 여기 있을 테니 준비되면
언제든 말을 걸어줘."
