Offset,Hash,Original,Translation
61,0,"@MYNAME様、ごきげんよう。
この間はお世話になりました。","@MYNAME님, 안녕하세요.
지난번엔 신세를 졌습니다."
137,1,あの、少し気にかかることがありまして…,"저, 조금 마음에 걸리는 일이 있어서…"
196,2,"よろしければ、ギネルさんを
祈樹の泉に呼んできてはいただけませんか？","괜찮으시다면, 기넬 님을
기수의 샘으로 불러와 주시겠어요?"
285,3,そこでお話したいことがあるのです。,거기서 이야기하고 싶은 것이 있어서요.
340,4,"お手数をおかけしますが、
よろしくお願いします。","번거롭게 해드려 죄송하지만
잘 부탁드립니다."
429,5,"ギネルさんを祈樹の泉に
呼んできてはいただけませんか？","기넬 님을 기수의 샘으로
불러와 주시겠어요?"
504,6,"お手数をおかけしますが、
よろしくお願いします。","번거롭게 해드려 죄송하지만
잘 부탁드립니다."
575,7,"よう、@MYNAME！
俺様と契約する気になったのか！？ガハハ！","어이, @MYNAME!
드디어 나와 계약할 마음이 생긴 거냐!? 가하하!"
653,8,なに、リアが呼んでいるだと？,"뭐, 리아가 부른다고?"
702,9,"リアを無視するとろくなことにはならんからな。
すぐに行こう。","리아를 무시하면 좋을 게 없으니까 말이지.
바로 가자."
783,10,"俺様はお前さんの後を追っかけていくから、
先に行っててくれ。","나는 네 뒤를 쫓아갈 테니
먼저 가 있어라."
877,11,"ギネルさんにお声掛けいただいたら、
@MYNAME様も
祈樹の泉まで来てくださいね。","기넬 님께 말을 전하셨다면
@MYNAME님도
기수의 샘까지 와 주세요."
996,12,"@MYNAME様！
ギネルさんはいらっしゃいましたか？","@MYNAME님!
기넬 님은 오셨나요?"
1071,13,おう、待たせたな！,"오, 기다리게 했군!"
1151,14,"ギネルさん。
いらしてくださったのですね。","기넬 님.
와 주셨군요."
1214,15,"わざわざ俺様を呼び出すとは、
一体どんな用があるというのだ？","일부러 나를 불러내다니,
대체 무슨 볼일이 있는 거냐?"
1295,16,"はい。
ギネルさんが人から預かっているという
お花のことが気になりまして。","네.
기넬 님이 다른 분께 맡아두고 계시다는
꽃이 마음에 걸려서요."
1390,17,"@MYNAME様、覚えてらっしゃいますか？
ギネルさんのお花の病因は、
水のやりすぎと分かりましたよね。","@MYNAME님, 기억하고 계신가요?
기넬 님의 꽃이 병든 원인은
물을 너무 많이 준 탓이라고 밝혀졌었죠."
1508,18,"ガハハ！
まさか、この俺様に問題があったとはな！","가하하!
설마 이 몸에게 문제가 있었을 줄이야!"
1577,19,"それでギネルさんは、
植え替えをすることになりましたが、
お花は元気になったでしょうか？","그래서 기넬 님은
분갈이를 하게 되셨는데,
꽃은 좀 나아졌을까요?"
1686,20,うむ。それが妙なのだ。,음. 그게 좀 이상하단 말이지.
1729,21,"しっかりと植え替えをし、
水も適量をやっているはずなのだが、
いまいち葉がしゃきっとせん。","제대로 분갈이도 하고
물도 적당히 주고 있을 텐데
어째 잎이 영 생기가 없단 말이야."
1840,22,"そうですか…。
恐らく環境の変化がこたえたのでしょう。","그런가요….
아마 환경 변화가 부담이 됐을 거예요."
1915,23,"植え替えはお花にとって、
とても体力を使うことなのです。","분갈이는 꽃에게 있어
무척 체력을 소모하는 일이거든요."
1992,24,ふむ。なにか打つ手はないのか？,흠. 뭔가 손쓸 방법은 없는 건가?
2043,25,"大丈夫です。
私もあれからお花のことを勉強しまして、
いいお薬を知っていますよ。","괜찮습니다.
저도 그 뒤로 꽃에 대해 공부해서,
좋은 약을 알고 있어요."
2144,26,"本当か！
それはどうやって作るのだ！？","정말이냐!
그건 대체 어떻게 만드는 것이냐!?"
2203,27,まずは必要な素材を、手分けして集めましょうか。,우선 필요한 소재를 나눠서 모아 볼까요.
2283,28,"@MYNAME様は、
フルフルの狩猟をお願いします。","@MYNAME님은
푸르푸르 사냥을 부탁드릴게요."
2349,29,"狩猟が終わりましたら、
またここで集合しましょう。
他の素材は、こちらで集めておきますね。","사냥이 끝나면
다시 이곳에서 모이도록 하죠.
다른 소재는 저희 쪽에서 모아 둘게요."
2458,30,よろしく頼んだぞ、@MYNAME！,"잘 부탁한다, @MYNAME!"
2519,31,"@MYNAME様は、
フルフルの狩猟をお願いします。","@MYNAME님은
푸르푸르 사냥을 부탁드릴게요."
2585,32,"狩猟が終わりましたら、
また祈樹の泉で集合しましょう。","사냥이 끝나면
다시 기수의 샘에서 모이도록 하죠."
2661,33,@MYNAME様、フルフルの狩猟お疲れさまでした。,"@MYNAME님, 푸르푸르 사냥 수고하셨어요."
2725,34,"ギネルさん、あとは集めた素材を
調合屋さんに持っていくだけですよ。","기넬 님, 이제 모은 소재를
조합상점에 가져가기만 하면 돼요."
2812,35,"よし、善は急げだ。
さっそく調合屋に行くとするか！","좋아, 쇠뿔도 단김에 빼랬다.
당장 조합상점에 가 볼까!"
2890,36,世話になったな、@MYNAME！,"신세 많이 졌다, @MYNAME!"
2977,37,"あっ、待ってください！
@MYNAME様になにかお礼を…","아, 잠시만요!
@MYNAME님께 뭔가 사례를…"
3054,38,"ああ、行ってしまいました。
ギネルさんはいつも人の話を聞かないんですから。","아, 가버리셨네요.
기넬 님는 항상 남 말을 안 들으신다니까요."
3183,39,"このままでは申し訳ないので、
ギネルさんの代わりに私がお礼をしましょう。","이대로는 죄송하니,
기넬 님 대신 제가 사례를 하겠습니다."
3276,40,"@MYNAME様の狩りに、
一度お付き合いさせていただきます。","@MYNAME님의 사냥에
한 번 함께하도록 해주세요."
3352,41,"いえ、遠慮なさらないでください。
@MYNAME様との狩りは、
私にとっても有意義な時間なんです。","아뇨, 사양하지 말아 주세요.
@MYNAME님과의 사냥은
저에게도 뜻깊은 시간이니까요."
3464,42,"@MYNAME様のため、
精いっぱい大剣を振るいますので、
いつでもお声をかけてください！","@MYNAME님을 위해
힘껏 대검을 휘두를 테니,
언제든지 불러주세요!"
