Offset,Hash,Original,Translation
61,0,"@MYNAME様、
ようこそおいで下さいましたニャ。","@MYNAME님,
잘 오셨다냥."
127,1,"先日は大変お世話になりましたニャ。
おかげさまで、バッシもモービンも
すっかり良くなりましたニャ。","지난번엔 대단히 신세 많이 졌습니다냥.
덕분에 바시도 모빈도
완전히 좋아졌습니다냥."
246,2,"本当に、@MYNAME様への
感謝の言葉は言い尽くせませんニャ。","정말로, @MYNAME님께
드리는 감사의 말은 다 할 수가 없습니다냥."
324,3,"我々にとっては、@MYNAME様は
もはやレジェンドラスタ以上の
存在ですニャ。","저희에게 있어 @MYNAME님은
이제 레전드 라스터 이상의
존재입니다냥."
425,4,"なにを言ってるニャ。
@MYNAMEさんは伝説を超えた
ハンターだぜニャ。","무슨 소리를 하는 거냥.
@MYNAME 씨는 전설을 뛰어넘은
헌터다냥."
513,5,"もはや、伝説の中の伝説と言っても
過言ではないぜニャ。","이제는 전설 속의 전설이라고 해도
과언이 아니다냥."
588,6,"確かに。
いっそギルドマスターにお願いして、
新たな称号を検討してもらいたいですニャ。","확실히 그러네요.
차라리 길드마스터께 부탁드려서
새로운 칭호를 검토해 주셨으면 좋겠습니다냥."
695,7,"あ、そういえばギルドマスターから
@MYNAME様に伝言があったニャ。","아, 그러고 보니 길드마스터께서
@MYNAME님께 전언을 남기셨다냥."
779,8,"手が空いたら、
会いに来て欲しいとのことですニャ。","시간이 나면
만나러 와줬으면 하신다고 합니다냥."
850,9,新しい仕事の依頼ですかニャ？,새로운 일 의뢰인가냥?
899,10,たぶんそうだと思うニャ。,아마 그럴 거라고 생각한다냥.
944,11,"というわけで@MYNAME様、
~C05ギルドマスター~C00に話を聞いてみて
くださいニャ。","그런 이유로 @MYNAME님,
~C05길드마스터~C00에게 이야기를 들어
봐주세요냥."
1057,12,"~C05ギルドマスター~C00から話があるそうですニャ。
会いに行ってくださいニャ。","~C05길드마스터~C00에게서 할 이야기가 있다고 합니다냥.
만나러 가주세요냥."
1156,13,"おお、お前か。
待っておったぞ。","오오, 너로구나.
기다리고 있었느니라."
1209,14,"先日のネココロリに関する報告は
このわしも聞き及んでおる。","지난번 냥코로리에 관한 보고는
이 몸도 익히 들어 알고 있느니라."
1288,15,"お前やレイラの活躍がなければ、
危うくメゼポルタに住むアイルーすべてに
感染する恐れもあったのじゃ。","너와 레일라의 활약이 없었다면,
하마터면 메제포르타에 사는 아이루 모두에게
감염될 우려도 있었느니라."
1409,16,"まことに大儀であった。
今回の一件で、レイラもようやく
皆に認められるじゃろう。","참으로 수고가 많았다.
이번 일로 레일라도 드디어
모두에게 인정받게 되겠지."
1510,17,"ただ、ギルドとしては今後のことも踏まえ、
妙な毒や病気が流行らんように、
防疫に力を入れようと思ってな。","다만, 길드로서는 앞날을 생각해서
괴상한 독이나 병이 유행하지 않도록
방역에 힘을 쏟으려 한다."
1635,18,"レイラがもたらした知識をもとに、
様々な治療薬を常備しておくことに
なったのじゃ。","레일라가 가져온 지식을 바탕으로
다양한 치료약을 상비해 두기로
하였느니라."
1738,19,"すでにレジェンドラスタたちには
治療薬に必要なモンスターたちの素材を
採取するよう命じておるのじゃが…","이미 레전드 라스터들에게는
치료약에 필요한 몬스터들의 소재를
채집하도록 명해두었다만…"
1861,20,"お前にも、その手伝いを
お願いしようと思っての。","너에게도 그 도움을
부탁하려 하느니라."
