Offset,Hash,Original,Translation
61,0,おっ、@MYNAMEじゃねェか。,"오, @MYNAME 아니냐."
107,1,丁度いいところに来てくれたな。,마침 잘 왔구나.
158,2,"実はまた、相談があってな。
なに、大した話じゃないんだが。
…相談に乗ってはくれないか？","실은 또, 상담할 게 있어서 말이지.
뭐, 대단한 얘기는 아니지만.
…상담 좀 들어주지 않겠나?"
278,3,おお。何度もすまないな。,오오. 여러 번 미안하군.
323,4,なに、本当に大した話じゃないんだ。,"뭐, 정말 대단한 얘기는 아니야."
378,5,"近々、旧友らを集めて酒宴を開く事になってな。
その買い出しの一部を任されているんだが…。","조만간, 옛 친구들을 모아 술자리를 열게 됐지.
그 장보기 일부를 맡게 됐는데…."
486,6,"それが、どうにも手が回らん。
嬉しい悲鳴だが、どこからも引っ張りだこでな。
空き時間の一つも作れんときた。","그게, 도무지 손이 모자라.
기쁜 비명이긴 하지만, 여기저기서 찾는 통에
빈 시간 하나도 낼 수가 없더군."
611,7,そこで、だ。,그래서 말이지.
657,8,"おう。察しが良いな、お前さん。
そう。買い出しと狩猟依頼の一部を
お前さんに請け負ってもらいたい。","오, 눈치가 빠르군, 너.
그래. 장보기와 사냥 의뢰의 일부를
너한테 맡아 줬으면 한다."
774,9,ンハハ！,은하하!
803,10,まずは「ホピ酒」を１０個持ってきてくれ。,우선 '호피 술'을 10개 가져와 줘.
877,11,"まあ、そう言うな。
礼は今度、きちんとする。","뭐, 그렇게 말하지 마.
답례는 다음에 확실히 하지."
941,12,"俺はここで作業をしておくから、
集まったら持ってきてくれ。
頼んだぞ！","나는 여기서 작업을 하고 있을 테니
다 모이면 가져와 줘.
부탁한다!"
1056,13,"まずはホピ酒を１０個持ってきてくれ。
頼んだぞ！","우선 호피 술을 10개 가져와 줘.
부탁한다!"
1126,14,"おう、@MYNAME！
早かったな。
やっぱりお前に頼んで良かったよ。","오, @MYNAME!
빠르네.
역시 너한테 부탁하길 잘했어."
1221,15,"あん？
そんなに酒を飲むのかって？",응? 그렇게 술을 마시냐고?
1275,16,"…ああ、これか。
俺の持ってる酒が、振る舞う用の酒だ。","…아, 이거 말이냐.
내가 갖고 있는 술이 대접용 술이다."
1349,17,"ホピ酒は料理に使ったりしてな。
今回の宴じゃ、グビグビ飲む訳じゃねェのさ。","호피 술은 요리에 쓰거나 하지.
이번 술자리에서 벌컥벌컥 마시는 게 아니야."
1456,18,"「なんでも出来るな」と思っただろう。
意外か？　ンハハ！","'뭐든 다 할 수 있구나'라고 생각했지.
의외냐? 은하하!"
1532,19,"――実はな、この磁斬鎚も、
出会った頃はてんで使えない武器だった。","――실은 말이지, 이 자참추도
처음 만났을 땐 전혀 쓸모없는 무기였다."
1618,20,"浪漫に溢れ魅力のある武器ではあったが、
汎用性・実用性で考えたら、まるで役立たずだ。","낭만이 넘치고 매력 있는 무기이긴 했지만,
범용성·실용성으로 따지면 전혀 쓸모가 없었지."
1722,21,"どちらかと言えば、
自分のスタイルや状況に合わせて
自由にカスタマイズが出来る点がウリの武器だった。","굳이 따지자면,
자신의 스타일이나 상황에 맞춰
자유롭게 커스터마이즈할 수 있는 점이 매력인 무기였지."
1841,22,"それはそれで魅力的だと思うだろう？
だがまあ、これが本当にダメダメでな。","그건 그거대로 매력적이라고 생각하겠지?
하지만 뭐, 이게 정말 답이 없어서 말이야."
1933,23,"海辺では潮風が、砂丘では砂埃が入って
ロクに変形もできなくなっちまう。","바닷가에서는 짠바람이, 사구에서는 모래먼지가 들어가서
제대로 변형도 못 하게 돼 버리지."
2023,24,"だから、そういった地域では
片方の形態だけに留め、変形機構をオミットする。","그래서, 그런 지역에서는
한쪽 형태만 남기고 변형 기구를 뺀다."
2117,25,"そうして代わりに耐久性を上げたり、
軽量化を図ろうとしていた。","그렇게 해서 대신 내구성을 올리거나
경량화를 꾀하려 했었지."
2199,26,"例えば、盾蟹が頻出する海辺の地域が、
自衛のために磁斬鎚を持ちたいとする。","예를 들어, 방패게가 자주 나오는 바닷가 지역에서
자위를 위해 자참추를 갖고 싶다고 치자."
2293,27,"そんな時は、打モードに固定して、斬モードを廃止。
その代わりに出力と耐久度を向上させ、
盾蟹との連戦に強く調整する……という感じだな。","그럴 때는, 타격 모드로 고정하고 참격 모드를 폐지.
그 대신 출력과 내구도를 향상시켜
방패게와의 연전에 강하도록 조정한다……는 식이지."
2446,28,"だが、俺たちはハンターだ。
色々な地域に赴くし、色々なモンスターを狩る。","하지만, 우리는 헌터다.
다양한 지역에 가고, 다양한 몬스터를 사냥하지."
2538,29,"ましてや俺は、旅人ハンターだったからな。
こんな重たい武器を、何本も持ち歩いて旅をする
訳にもいかん。万能な得物が１つあれば良い。","하물며 나는, 여행자 헌터였으니까.
이런 무거운 무기를 몇 자루씩 들고 다니며
여행할 수도 없지. 만능인 무기가 하나 있으면 되는 거다."
2687,30,"そこで、磁力制御の安定性を向上させ、
欲張りすぎるコンセプトの磁斬鎚を
欲張りな性能にまで引き上げた。","그래서, 자력 제어의 안정성을 향상시켜
너무 욕심 많은 콘셉트였던 자참추를
욕심낼 만한 성능으로까지 끌어올렸다."
2808,31,"その「新生磁斬鎚」の開発は有志で集まり
作り上げたものだが、それを牽引したのは
他でもない、この俺だ。","그 '신생 자참추'의 개발은 뜻이 맞는 이들이 모여
만들어낸 것이지만, 그걸 이끈 것은
다름 아닌, 바로 나다."
