Offset,Hash,Original,Translation
80,0,"やあ、@MYNAME様。
ギルドに来ている依頼を見てきましたニャ。","야, @MYNAME님.
길드에 들어온 의뢰를 보고 왔다냥."
160,1,"今の@PARTNERの腕に合った依頼を
よーく吟味してますので、
もう一度オイラに話しかけて欲しいニャ。","지금 @PARTNER의 실력에 맞는 의뢰를
꼼꼼히 검토하고 있으니,
다시 한번 내게 말을 걸어줬으면 한다냥."
277,2,"せめて~C05パートナーランクが３１以上~C00になってから、
もう一度ここに来て欲しいですニャ。","적어도 ~C05파트너 랭크가３１ 이상~C00이 되고 나서,
다시 한번 여기로 와줬으면 좋겠다냥."
422,3,"うーん、どれも高ランクの依頼ばかりで、
今の@PARTNERの腕では、
また逃げ出しかねないですニャ…","으음, 전부 고랭크 의뢰뿐이라서,
지금 @PARTNER의 실력으로는,
또 도망칠지도 모른다냥…"
537,4,"せめて~C05パートナーランクが３１以上~C00になってから、
もう一度ここに来て欲しいですニャ。","적어도 ~C05파트너 랭크가３１ 이상~C00이 되고 나서,
다시 한번 여기로 와줬으면 좋겠다냥."
671,5,ようし、決めましたニャ！,"좋아, 정했다냥!"
716,6,"色んニャ依頼がありましたが、
オイラはオディバトラスの討伐依頼が
ちょうど良いと思いますニャ。","여러 가지 의뢰가 있었지만,
내 생각엔 오디바토라스 토벌 의뢰가
딱 좋을 것 같다냥."
845,7,"ちょっと待てニャ！
アカムトルムで逃げ出したハンターに、
オディバトラスはちょいと厳しいぜニャ。","잠깐 기다리라냥!
아캄토름에서 도망친 헌터에게,
오디바토라스는 좀 엄격하다냥."
961,8,"しかも、撃退じゃなくて討伐だニャんて！
えげつな過ぎるぜニャ！","게다가, 격퇴가 아니라 토벌이라니냥!
너무 심하다냥!"
1058,9,"そんニャことニャい！
今回の依頼は@PARTNERの
反省と謝罪のための仕事ニャ！","그런 거 아니다냥!
이번 의뢰는 @PARTNER의
반성과 사죄를 위한 일이다냥!"
1153,10,"それぐらい厳しい現場で、
じっくり己の行為を見直すべきニャ！
２回ぐらい踏み潰されてみればいいニャ！","그 정도로 엄격한 현장에서,
차분히 자신의 행동을 되돌아봐야 한다냥!
２번 정도 짓밟혀보면 좋겠다냥!"
1274,11,"まあまあ、そう過激ニャことは
言わない方がいいですニャ。","자자, 그렇게 과격한 말은
하지 않는 게 좋겠어요냥."
1351,12,歌姫さまの品位まで疑われますニャ。,가희님의 품위까지 의심받게 돼요냥.
1406,13,"ニュ、ニュぅぅ…
じゃあ、どうすればいいニャ！？","뉴, 뉴으으…
그럼, 어떻게 하면 좋다냥!?"
1475,14,"ここはひとつ、最初ということで
イャンクックあたりで手を打ってはどうニャ？","여기는 하나, 처음이라는 걸로
얀쿡 정도로 타협하는 건 어떠냥?"
1570,15,"そんニャの生ぬる過ぎるニャ！
駆け出しの新米ぴよぴよハンターでも
１人で達成できるニャ！","그런 거 너무 물러터졌다냥!
초짜 신참 삐약삐약 헌터라도
혼자서 달성할 수 있다냥!"
1692,16,"だから、Ｇ級限定にすればいいニャ。
それニャら、そこそこ歯ごたえもあるぜニャ。","그러니까, Ｇ급 한정으로 하면 된다냥.
그러면, 어느 정도 씹는 맛도 있다냥."
1791,17,"むーん…モービンがそこまで言うニャら、
今回はイャンクックで許してやるニャ。","으음… 모빈이 그렇게까지 말한다면냥,
이번엔 얀쿡으로 봐주겠다냥."
1909,18,"ということで@MYNAME様、
~C05Ｇ級のイャンクックを狩猟~C00して欲しいニャ。","그런 이유로 @MYNAME님,
~C05Ｇ급 얀쿡을 사냥~C00해 주었으면 한다냥."
2003,19,"ただし、狩り場には必ず
~C05パートナーを連れていく~C00ことニャ！
そこだけは譲れニャいニャ！","단, 사냥터에는 반드시
~C05파트너를 데려갈~C00 것이다냥!
그것만은 양보할 수 없다냥!"
2142,20,"@MYNAME様、
~C05Ｇ級のイャンクックを狩猟~C00して欲しいニャ。","@MYNAME님,
~C05Ｇ급 얀쿡을 사냥~C00해 주었으면 한다냥."
2224,21,"ただし、狩り場には必ず
~C05パートナーを連れていく~C00ことニャ！
そこだけは譲れニャいニャ！","단, 사냥터에는 반드시
~C05파트너를 데려갈~C00 것이다냥!
그것만은 양보할 수 없다냥!"
2359,22,"@MYNAME様、どうやら@PARTNERは
逃げ出さなかったようですニャ。","@MYNAME님, 아무래도 @PARTNER는
도망치지 않은 것 같아요냥."
2441,23,"ニャあに、今や@PARTNERは
@MYNAME様のパートナーですニャ。","냥아니, 이제 @PARTNER는
@MYNAME님의 파트너예요냥."
2519,24,"以前とは見違えるほど
たくましくニャっているはずですニャ。","예전과는 몰라볼 정도로
늠름해졌을 거예요냥."
2598,25,"フン、たかがイャンクックを狩っただけニャ。
まだまだ信用できニャいニャ！","흥, 고작 얀쿡을 사냥한 것뿐이다냥.
아직 믿을 수 없다냥!"
2691,26,"次はもっと厳しい現場を用意するニャ。
泣いて謝らせてやるニャ！","다음엔 더 엄격한 현장을 준비하겠다냥.
울면서 사과하게 만들어주겠다냥!"
2774,27,"やれやれ、トッツイの執念深さにも
困ったもんだぜニャ…","이런이런, 톳츠이의 집요함에도
정말 곤란하다냥…"
