Offset,Hash,Original,Translation
61,0,"あ、@MYNAME！
ちょうどいいところに来てくれたな！","아, @MYNAME!
마침 딱 좋은 때 와 줬군!"
131,1,"すまない、「また」なんだ…
少し困ったことがあってな。","미안하네, 「또」야…
조금 곤란한 일이 있어서 말이지."
218,2,…実は、私の剣斧が故障してしまってな。,"…실은, 내 검부가 고장 나 버려서 말이지."
277,3,"ちょっとしたものなら自分で直せるから、
今回も自分で直したはいいんだが…","웬만한 건 직접 고칠 수 있어서,
이번에도 직접 고치긴 했는데…."
369,4,"…いや違う！修理はうまくいったんだ。本当だ！
ただ、修理が終わって
部品を組み立てていたら…","…아니 아니야! 수리는 잘 됐어. 정말이야!
다만, 수리가 끝나고
부품을 조립하고 있었더니…."
480,5,"別のところのネジが緩んでいたようで、
ビンを充填する部分を中身ごと
ぶちまけてしまった…","다른 곳의 나사가 풀려 있었던 모양인지,
병을 충전하는 부분을 내용물째로
쏟아 버렸어…."
600,6,"ビンは補充できるからいいんだが、
容れ物の方が完全にだめになってしまった。","병은 다시 채우면 되니 괜찮지만,
용기 쪽이 완전히 못 쓰게 되어 버렸다."
694,7,"新しいものに替える必要があるんだが、
それには「火炎袋」が必要なんだ。","새것으로 교체할 필요가 있는데,
그러려면 「화염주머니」가 필요해."
784,8,"でも、取りに行こうにも
私の剣斧はこのざまで使えない…","하지만, 가지러 가려 해도
내 검부는 이 꼴이라 쓸 수가 없어…."
858,9,…察しが良いな。,…눈치가 빠르군.
895,10,"この通りだ！
すまないが「火炎袋」を１つ、
持ってきてくれないか！","이렇게 부탁하네!
미안하지만 「화염주머니」를 １개,
가져다주지 않겠나!"
993,11,"ほ、本当か！？
いつもいつも恩に着る。
この礼は必ずするぞ！","저, 정말인가!?
매번 매번 신세만 지는군.
이 은혜는 반드시 갚겠다!"
1072,12,"ものさえあればすぐに直せるはずだ。
すまないが猟団部屋まで持ってきてほしい。","물건만 있으면 바로 고칠 수 있을 거야.
미안하지만 수렵단실까지 가져다줬으면 해."
1181,13,"すまないが、「火炎袋」を１つ、
猟団部屋まで持ってきてくれないか。
この通りだ！","미안하지만, 「화염주머니」를 １개,
수렵단실까지 가져다주지 않겠나.
이렇게 부탁하네!"
1295,14,"火炎袋を持ってきてくれたのか！
毎度毎度本当にすまない。","화염주머니를 가져다줬군!
매번 매번 정말 미안하네."
1371,15,"これで私も狩りに出られる。
剣斧も喜んでいるよ。","이걸로 나도 사냥에 나갈 수 있겠어.
검부도 기뻐하고 있어."
1439,16,今回も是非きみに礼をしたいと思う。,이번에도 꼭 자네에게 사례를 하고 싶네.
1494,17,"よかったら私にきみの狩りの
手助けをさせてくれ。","괜찮다면 내가 자네의 사냥을
돕게 해 줘."
1562,18,"獲物は何でも構わない。
猟団部屋にいるから、
準備ができたら声をかけてくれ。","사냥감은 뭐든 상관없어.
수렵단실에 있을 테니,
준비가 되면말을 걸어 줘."
1658,19,"ふふふ、復活した私の剣斧の力、
とくと見せてやるぞ！","후후후, 부활한 내 검부의 힘,
똑똑히 보여 주마!"
