Offset,Hash,Original,Translation
61,0,"おっ、@MYNAME！
いいところに来たな！","오, @MYNAME！
잘 왔군！"
131,1,"実は今、かなり困ってるんだ。
急用でな…助けてはくれないか。","실은 지금, 꽤 곤란한 상황이다.
급한 일이라서 말이야…도와주지 않겠나."
224,2,ありがたい！,고맙다！
257,3,実は…チハヤが逃げてしまってな。,실은…치하야가 도망쳐버려서 말이야.
323,4,"ああ、チハヤと言うのは、
俺のパートニャーだ。
かれこれ三代目になる。","아아, 치하야라는 건,
내 파트냐다.
어느덧 3대째지."
425,5,"そのチハヤと、喧嘩をしてしまってな。
理由は情けなくて話せんのだが…","그 치하야와, 싸움을 해버려서 말이야.
이유는 한심해서 말할 수가 없는데…"
526,6,"まったくだ。
自分の事ながら、呆れてものも言えんな。","정말이다.
내 일이면서도, 기가 막혀서 말도 안 나오는군."
598,7,…それで、なんだ…,"…그래서, 말인데…"
637,8,…チハヤと仲直りをしたくてな。,…치하야와 화해하고 싶어서 말이야.
688,9,"しかし、お前さんの知っての通り、俺は不器用だ。
…手先の器用さには、いささか自信はあるんだがな。","하지만, 너도 알다시피, 나는 서투르다.
…손재주에는, 다소 자신이 있긴 하지만 말이야."
817,10,"それでだな…月並みなのは重々承知だが、
マタタビを持って行って謝ろうかと考えている。","그래서 말인데…흔해 빠진 방법인 건 잘 알지만,
마타타비를 가져가서 사과할까 생각하고 있다."
921,11,"しかし、チハヤをほったらかして出かけようものなら
それこそ縁を切られるかもしれん。","하지만, 치하야를 내버려두고 나가려 했다간
그야말로 인연을 끊길지도 모른다."
1036,12,"悪いんだが、「マタタビ」を３つほど
猟団部屋まで持ってきてはくれないか。
俺はここから動けん…。","미안하지만, 「마타타비」를 ３개 정도
수렵단실까지 가져다주지 않겠나.
나는 여기서 움직일 수가 없어서…."
1151,13,すまんが、頼む。,"미안하지만, 부탁한다."
1214,14,"すまないが「マタタビ」を３つ、
猟団部屋まで持ってきてくれないか。
俺はここから動けん…。","미안하지만 「마타타비」를 ３개,
수렵단실까지 가져다주지 않겠나.
나는 여기서 움직일 수가 없어서…."
1323,15,チハヤ…俺が悪かった…。,치하야…내가 잘못했다….
1370,16,"おお、@MYNAME！
マタタビを持ってきてくれたのか？","오오, @MYNAME！
마타타비를 가져다줬나？"
1439,17,"本当に助かる！
ああ。ありがとう、@MYNAME！
早速、チハヤの元へ行かせてもらうぞ！","정말 도움이 된다！
그래. 고맙다, @MYNAME！
당장, 치하야한테 가보마！"
1616,18,"ありがとう、@MYNAME。
お前さんのおかげでチハヤと仲直りできた。","고맙다, @MYNAME.
네 덕분에 치하야와 화해할 수 있었다."
1699,19,"本当に助かった。
感謝の言葉も無い。","정말 도움이 됐다.
감사의 말도 안 나온다."
1768,20,本当にお前さんには世話をかけた。,정말 너에게는 신세를 졌다.
1821,21,"礼と言っちゃなんだが、
また狩りに同行するとしよう。","답례라고 하긴 뭣하지만,
또 사냥에 동행하도록 하지."
1893,22,…良かった。,…다행이다.
