Offset,Hash,Original,Translation
80,0,"やあ@MYNAME様。
ようこそおいで下さいましたニャ。","이야 @MYNAME님.
잘 오셨다냥."
149,1,"酒場のレジェンドラスタから、
~C05パートナー~C00は紹介してもらいましたかニャ？","주점의 레전드 라스터에게서,
~C05파트너~C00는 소개받았냥?"
248,2,"すでに紹介されているニャら、
マイハウスで待っているはずですニャ。","이미 소개받았다면,
마이 하우스에서 기다리고 있을 거다냥."
335,3,"ちゃんと~C05マイハウス~C00にいるかどうか、
顔を見てきて欲しいですニャ。","제대로 ~C05마이 하우스~C00에 있는지 어떤지,
얼굴을 보고 와 주었으면 한다냥."
454,4,"~C05パートナー~C00をすでに紹介されているニャら、
マイハウスで待っているはずですニャ。","~C05파트너~C00를 이미 소개받았다면,
마이 하우스에서 기다리고 있을 거다냥."
561,5,"ちゃんと~C05マイハウス~C00にいるかどうか、
顔を見てきて欲しいですニャ。","제대로 ~C05마이 하우스~C00에 있는지 어떤지,
얼굴을 보고 와 주었으면 한다냥."
658,6,"待ってたぞ！
さあ、一狩り行こうぜっ！","기다렸어!
자, 한바탕 사냥하러 가자!"
717,7,"人の顔をそうじろじろ見るもんじゃない。
なにか用か？","남의 얼굴을 그렇게 빤히 보는 거 아니야.
무슨 볼일이라도 있나?"
790,8,"あっ、はい！
なにかご用ですか？","앗, 네!
무슨 볼일이신가요?"
843,9,"どうしたんすか？
メシならがっつりしたもんが食いたいっす！","무슨 일이신가요?
밥이라면 든든한 걸로먹고 싶다구요!"
923,10,"やあ、@MYNAMEさん。
今日もいい一日にしましょう！","이야, @MYNAME씨.
오늘도 좋은 하루를 보냅시다!"
993,11,"あっ、@MYNAMEさん！
今日のご飯ならお肉で決定ですよお～！","앗, @MYNAME씨!
오늘 밥은 고기로 결정이에요~!"
1071,12,やあ、どうかしたのか？,"이야, 무슨 일 있어?"
1115,13,"あっ、@MYNAMEさん！
お帰りをお待ちしておりました！","앗, @MYNAME씨!
돌아오시길 기다리고 있었어요!"
1187,14,"やっと帰ってきましたー！
あんまり私をさびしくさせると、
つついちゃいますよ！","드디어 돌아오셨네요~!
너무 절 외롭게 하시면,
콕 찔러버릴 거예요!"
1285,15,"これは@MYNAME様。
ごきげんよう。","이런, @MYNAME님.
안녕하세요."
1339,16,"どこへ行っていたんですか！
さあ、早く狩りへ行きましょう！","어디 갔다 오신 거예요!
자, 어서 사냥하러 가요!"
1418,17,"御機嫌よう、@MYNAME殿。
私めに何かご用でもおありですかな？","안녕하십니까, @MYNAME님.
소인에게 무슨 볼일이라도 있으신지요?"
1498,18,"あ！@MYNAMEセンパイ！
今日は何のご用ですかっ？","아! @MYNAME선배님!
오늘은 무슨 일이세요?"
1566,19,"あ、@MYNAMEさん…
こんにちは。何かご用ですか？","아, @MYNAME씨…
안녕하세요. 무슨 볼일 있으세요?"
1649,20,え…？泉のネコだと！？,어…? 샘의 고양이라고!?
1693,21,なに、泉のネコが俺に…！？,"뭐, 샘의 고양이가 나한테…!?"
1741,22,"ええっ、泉のネコさんが僕に？
あわわわ…ど、どうしよう…","엣, 샘의 고양이 님이 저한테요?
아와와와… 어, 어떡하지…"
1818,23,げっ、泉のネコ！？,"윽, 샘의 고양이!?"
1858,24,え、泉のネコが僕に…？,"어, 샘의 고양이가 저한테…?"
1902,25,え、泉のネコさんが私に…！？,"어, 샘의 고양이 님이 저한테…!?"
1952,26,え…？泉のネコが私に…？,어…? 샘의 고양이가 저한테…?
1998,27,え？泉のネコが私に…？,어? 샘의 고양이가 저한테…?
2042,28,へ…？泉のネコさんが私に…？,헤…? 샘의 고양이 님이 저한테…?
2092,29,え…泉のネコがわたくしに…？,어… 샘의 고양이가 저에게…?
2142,30,え…い、泉のネコ！？,"어… 새, 샘의 고양이!?"
2184,31,むむ、泉のネコ殿が私めに…？,"음음, 샘의 고양이 님께서 소인에게…?"
2234,32,へっ？泉のネコちゃんがわたしに…？,헷? 샘의 고양이가 저한테…?
2290,33,え…泉のネコさんが私に…？,어… 샘의 고양이 님이 저한테…?
2340,34,"い、いや別に…
決してやましいことなど無いぞ！","아, 아니 딱히…
절대 떳떳하지 못한 일 같은 건 없어!"
2407,35,"い、いやなんでもない。
顔をじろじろ見るなと言っているだろう！","아, 아니 아무것도 아니야.
얼굴을 빤히 보지 말라고 했잖아!"
2490,36,"い、いえお構いなく！
慌ててなんかいませんよ！","아, 아뇨 신경 쓰지 마세요!
당황한 거 아니에요!"
2557,37,"ふ、ふーん…そうっすか。
まあ俺と泉のネコは、
縁もゆかりもないっすけどね。","흐, 흐음… 그런가요.
뭐 저랑 샘의 고양이는,
아무 상관도 없지만요."
2653,38,"そ、そうですか。
それより次の狩猟についての
打ち合わせをしませんか？","그, 그런가요.
그것보다 다음 사냥에 대해서
의논하지 않을래요?"
2743,39,"べべべ、別になんでもないですっ。
焦ってなんかいませんよ？
あははー…","벼, 벼, 별로 아무것도 아니에요.
당황한 거 아니에요?
아하하…"
2833,40,"そ、そうか。
ネコたちにはよろしく伝えてくれ。","그, 그런가.
고양이들에게 안부 전해줘."
2900,41,"そ、そうですか。
私もそのうち、ご挨拶に
行かなくちゃいけませんよね…","그, 그런가요.
저도 조만간, 인사드리러
가야겠네요…"
2990,42,"そ、そうですかあ～
ネコさんは、毛がもふもふな子が好みです！","그, 그런가요~
고양이 님은, 털이 복슬복슬한 애를 좋아해요!"
3071,43,"そ、そうですか。
どうぞ、よろしくお伝えください。","그, 그런가요.
부디, 안부 전해주세요."
3142,44,"な、何ですか！別に何もありませんよ！
変なこと訊かないでください！","무, 뭐예요! 딱히 아무것도 없어요!
이상한 거 묻지 마세요!"
3229,45,"ううむ…
いや、何もやましいことなどございませんぞ。","으으음…
아니, 아무 떳떳하지 못한 일 같은 건 없다네."
3302,46,"い、いえ、別に何も…
何か隠しごとをしてるなんて
絶対ないですよ、絶対！…あはは。","아, 아뇨, 딱히 아무것도…
뭔가 숨기는 게 있다니
절대 없어요, 절대! …아하하."
3404,47,"い、いえ、その…
何でもないんです、何でも…
うう…","아, 아뇨, 그게…
아무것도 아니에요, 아무것도…
으으…"
3476,48,"~C06@PARTNERは妙にそわそわしている。
何かあったのだろうか…？~C00","~C06@PARTNER는 묘하게 안절부절못하고 있다.
무슨 일이 있었던 걸까…?~C00"
