Offset,Hash,Original,Translation
61,0,"ごめんね、@MYNAME。
忙しいところにまた押しかけちゃって。
実はまた相談があるのよ。","미안해, @MYNAME.
바쁜데 또 불쑥 찾아와서.
실은 또 상담할 게 있어."
165,1,"調合屋のおじいさんがね、
身体の具合が良くないんですって。","조합상점 할아버지가 말이야,
몸 상태가 안 좋으시다."
244,2,"竜人族だから長生きと思ってたけど、
単に寿命が長いだけで、病気やケガは
普通にするのよね。","용인족이니까 오래 살 거라고 생각했는데,
그냥 수명이 길 뿐이고, 병이나 상처는
보통 사람처럼 생기더라고."
355,3,"それとも、あのおじいさん
ホントにそろそろ歳なのかしら？
よくわかんないけど。","아니면, 그 할아버지
정말 슬슬 나이가 드신 걸까?
잘 모르겠지만."
454,4,"でね、またアルビノエキスを
差し入れようと思ってるんだけど、
ちょっとギルドの仕事で手が離せないのよ。","근데 있잖아, 또 알비노엑기스를
갖다드리려고 하는데,
길드 일 때문에 좀 손을 뗄 수가 없어."
577,5,"悪いけどアンタ、アタシの代わりに
フルフルを狩ってきてくれない？","미안하지만 너, 나 대신
푸르푸르를 사냥해 와줄래?"
675,6,"ほんと！？
アンタ、前から思ってたけどイイ人ね。","정말!?
너, 전부터 생각했지만 좋은 사람이네."
744,7,"フルフルを狩ってきてくれたら、
またアンタの狩りにも付き合ってあげる。","푸르푸르를 사냥해 오면,
또 네 사냥에도 같이 가줄게."
836,8,"終わったら、またここで。
じゃあ、よろしくね。","끝나면, 다시 여기서.
그럼, 잘 부탁해."
915,9,"フルフルを狩ってきてくれたら、
またアンタの狩りにも付き合ってあげる。","푸르푸르를 사냥해 오면,
또 네 사냥에도 같이 가줄게."
1007,10,"終わったら、また猟団部屋で。
じゃあ、よろしくね。","끝나면, 다시 수렵단실에서.
그럼, 잘 부탁해."
1092,11,"ありがとう、
フルフルを狩ってくれたのね。","고마워,
푸르푸르를 사냥해 줬구나."
1155,12,"ついさっきアルビノエキスが届いて、
さっそく調合屋さんに持っていったの。","방금 막 알비노엑기스가 도착해서,
바로 조합상점 아저씨한테 가져갔어."
1248,13,"そしたら、ただの風邪だ、
年寄り扱いするなって逆に怒られたわ。","그랬더니, 그냥 감기라고,
노인네 취급하지 말라고 오히려 혼났어."
1344,14,"あれだけ怒鳴れるんだから、
まだまだ若くて元気ってことよね。","그렇게 큰소리칠 수 있다는 건,
아직 젊고 팔팔하다는 거겠지."
1425,15,"ほんと、竜人族って
見た目じゃぜんぜん歳がわかんないから
扱いに困るわよね、うふふ。","정말, 용인족은
겉모습으로는 나이를 전혀 알 수가 없어서
대하기 곤란하다니까, 우후후."
1530,16,"そうだ、アンタにも
お礼する約束だったわよね。","맞다, 너한테도
답례하기로 약속했었지."
1597,17,"いいわ、アンタの狩りに
１回だけ付き合ってあげるわよ。","좋아, 네 사냥에
딱 한 번만 같이 가줄게."
1672,18,"獲物は何だっていいから、
準備ができたら声をかけてちょうだい。","사냥감은 뭐든 상관없으니까,
준비되면 말 걸어줘."
