Offset,Hash,Original,Translation
73,0,"やあ、@MYNAME様。
ギルドに来ている依頼を見てきましたニャ。","야, @MYNAME님.
길드에 들어온 의뢰를 보고 왔다냥."
153,1,"今回も@PARTNERの腕に合った依頼を
よーく吟味している最中ですニャ。","이번에도 @PARTNER의 실력에 맞는 의뢰를
잘 검토하고 있는 중이에요냥."
240,2,"ニャぁに、すぐに終わりますニャ。
もう一度オイラに話しかけて欲しいニャ。","냥아니, 금방 끝나요냥.
다시 한 번 나한테 말 걸어줬으면 한다냥."
333,3,"せめて~C05パートナーランクが５１以上~C00になってから、
もう一度ここに来て欲しいですニャ。","적어도 ~C05파트너 랭크가５１ 이상~C00이 되고 나서,
다시 한 번 여기로 와줬으면 해요냥."
458,4,"うーん、どれも高ランクの依頼ばかりで、
今の@PARTNERの腕では、
また逃げ出しかねないですニャ…","으음, 전부 고랭크 의뢰뿐이라서,
지금 @PARTNER의 실력으로는,
또 도망칠지도 모른다냥…"
573,5,"せめて~C05パートナーランクが５１以上~C00になってから、
もう一度ここに来て欲しいですニャ。","적어도 ~C05파트너 랭크가５１ 이상~C00이 되고 나서,
다시 한 번 여기로 와줬으면 해요냥."
707,6,ようし、これにしますニャ！,"좋아, 이걸로 하겠다냥!"
754,7,"今回も@PARTNERを泣かせ…
もとい、立派なハンターに育てるための
依頼を用意しましたニャ。","이번에도 @PARTNER를 울려…
아니, 훌륭한 헌터로 키우기 위한
의뢰를 준비했어요냥."
870,8,"トッツイ、アナタは本当に
根性が曲がっておりますニャぁ…","톳츠이, 당신은 정말로
근성이 삐뚤어져 있네요냥…"
947,9,"ニャにを言ってるかわからニャいニャ。
それより、依頼の話ニャ。","냥슨 말인지 모르겠다냥.
그보다, 의뢰 얘기다냥."
1037,10,"今回は、シャンティエンか
ディスフィロアあたりを２人だけで…","이번엔, 샨티엔이나
디스필로아 정도를 둘이서만…"
1118,11,"だから、ニャんでそうニャるニャ！
極端すぎるぜニャ！","그러니까, 왜 그렇게 되는 거냥!
너무 극단적이다냥!"
1198,12,"だって…これは@PARTNERめを
反省させるための…","그치만… 이건 @PARTNER 녀석을
반성시키기 위한…"
1265,13,"お前こそ反省しろニャ！
熾凍龍の、命息吹かぬ煉獄に遣る熾火で
氷漬けにされてしまえニャ！","너야말로 반성해라냥!
치동룡의, 생명의 숨결도 없는 연옥에 보내는 사화로
얼음 속에 갇혀버려라냥!"
1374,14,そ、そんニャに怒らニャくても…,"그, 그렇게까지 화내지 않아도…"
1432,15,"@MYNAME様、
トッツイが大変失礼を申しましたニャ。","@MYNAME님,
톳츠이가 대단히 실례를 저질렀어요냥."
1501,16,"我々でも検討しました結果、
今回はポカラドンでいかがですかニャ？","저희끼리도 검토한 결과,
이번엔 포카라돈이 어떨까요냥?"
1586,17,"Ｇ級ハンターが４人揃えば
充分に狩猟可能ニャ獲物だが、
パートナーを連れていくニャら話は別ニャ。","Ｇ급 헌터가 ４명 모이면
충분히 사냥 가능한 사냥감이지만,
파트너를 데려간다면 얘기는 다르다냥."
1703,18,"罠を駆使した連携も難しいニャ。
真剣勝負の腕試しにはもってこいだぜニャ。","함정을 활용한 연계도 어렵다냥.
진검승부 실력 시험에는 안성맞춤이다냥."
1796,19,"というわけで@MYNAME様、
~C05ポカラドンの狩猟~C00をお願いしますニャ。","그런 이유로 @MYNAME님,
~C05포카라돈 사냥~C00을 부탁드려요냥."
1900,20,"今回も、必須条件は
~C05パートナーを狩り場に連れていく~C00ことですニャ。
よろしくお願いしますニャ。","이번에도, 필수 조건은
~C05파트너를 사냥터에 데려가는~C00 것이에요냥.
잘 부탁드려요냥."
2047,21,"@MYNAME様、
~C05ポカラドンの狩猟~C00をお願いしますニャ。","@MYNAME님,
~C05포카라돈 사냥~C00을 부탁드려요냥."
2124,22,"今回も、必須条件は
~C05パートナーを狩り場に連れていく~C00ことですニャ。
よろしくお願いしますニャ。","이번에도, 필수 조건은
~C05파트너를 사냥터에 데려가는~C00 것이에요냥.
잘 부탁드려요냥."
2260,23,"むむむ…ポカラドンまで
狩ってしまうとは驚いたニャ…","으으음… 포카라돈까지
사냥해버리다니 놀랐다냥…"
2333,24,"さすがは@MYNAME様ですニャ。
パートナーの育成も順調のようですニャ。","역시 @MYNAME님이네요냥.
파트너 육성도 순조로운 것 같아요냥."
2421,25,"ま、まだだニャ！
まだ認めるわけにはいかニャいニャ！","아, 아직이다냥!
아직 인정할 수는 없다냥!"
2494,26,"次は、覇種のテオ・テスカトルか
ドラギュロスあたりを用意して…
フヒ、フヒヒヒ…","다음은, 패종 테오·테스카토르나
드라규로스 정도를 준비해서…
흐히, 흐히히히…"
2602,27,"もう、この粘着バカは
放っておいていいぜニャ。","이제, 이 집착쟁이 바보는
내버려둬도 된다냥."
2669,28,"明日あたりにでも、大型探査船に乗せて
最果ての地に送り届けてやるニャ。","내일쯤에라도, 대형 탐사선에 태워서
머나먼 땅으로 보내주겠다냥."
2760,29,"じょ、冗談だニャ！
ちゃんと真面目に考えてるニャ！","노, 농담이다냥!
제대로 진지하게 생각하고 있다냥!"
2831,30,早速、次の依頼の吟味を始めるニャ！,"당장, 다음 의뢰 검토를 시작하겠다냥!"
