Offset,Hash,Original,Translation
61,0,"狩人さん、こんにちは！
実はまたちょっと相談があって…","사냥꾼님, 안녕!
실은 또 좀 상담할 게 있어서…"
136,1,"このところ忙しくて
マイガーデンをほったらかしにしてたら、
ボクのグークがヘソを曲げちゃって…","요즘 바빠서
마이 가든을 내버려뒀더니,
내 쿠크가 삐쳐버려서…"
251,2,"あんなに可愛がってたのにひどいよ！
うわ～ん！","그렇게 예뻐해 줬는데 너무해!
으앙~!"
331,3,"でね、早速グークの
機嫌を直してあげようと
思うんだけど…","그래서, 당장 쿠크의
기분을 풀어주려고
생각하는데…"
408,4,"グークのエサに使う用の、
こんがり肉をわけてくれないかな？","쿠크 먹이로 쓸,
노릇노릇 고기를 나눠주지 않을래?"
487,5,"ボクのグークは食いしん坊だから、
３つほどわけて欲しいんだ。","내 쿠크는 먹보라서,
３개 정도 나눠줬으면 좋겠어."
568,6,"お願い、狩人さん！
お礼はちゃんとするから！
ここまで持ってきて！","부탁이야, 사냥꾼님!
답례는 확실히 할 테니까!
여기까지 가져와줘!"
667,7,"グークのエサに使う用の、
こんがり肉を３つわけてくれないかな？","쿠크 먹이로 쓸,
노릇노릇 고기를 ３개 나눠주지 않을래?"
750,8,"お願い、狩人さん！
お礼はちゃんとするから！
猟団部屋まで持ってきて！","부탁이야, 사냥꾼님!
답례는 확실히 할 테니까!
수렵단실까지 가져와줘!"
868,9,"わーい、ありがとう！
狩人さん、大好き！","와아, 고마워!
사냥꾼님, 정말 좋아!"
929,10,"これでグークの
機嫌が直るといいんだけど…","이걸로 쿠크의
기분이 풀리면 좋겠는데…"
991,11,"グークはほったらかしてると
ボクみたいにヘソを曲げちゃうから、
狩人さんも気をつけてね！","쿠크는 내버려두면
나처럼 삐쳐버리니까,
사냥꾼님도 조심해!"
1113,12,"じゃあ、グークのところに行く前に
狩人さんにお礼しなくちゃ！","그럼, 쿠크한테 가기 전에
사냥꾼님한테 답례해야지!"
1194,13,"レジェンドラスタのボクが
狩人さんの狩りに１回おつきあいするね！","레전드 라스터인 내가
사냥꾼님의 사냥에 한 번 함께해줄게!"
1279,14,"獲物は狩人さんにお任せするよ。
ボクはここで待ってるから、
いつでも声をかけてね！","사냥감은 사냥꾼님한테 맡길게.
나는 여기서 기다리고 있을 테니까,
언제든 말 걸어줘!"
