Offset,Hash,Original,Translation
87,2968584313,"やあ、@MYNAME様。
…フラウがまた会いに来てるニャ。","이야, @MYNAME님.
…플라우가 또 만나러 왔다냥."
159,2721592294,@MYNAMEさん、どうもどうもー！,"@MYNAME씨, 안녕 안녕~!"
209,497843405,"あの後、強化した鳴神を
狩りで使ってみたんだけど、
やっぱり何か違うみたいなんだよねー。","그 후에, 강화한 나루카미를
사냥에서 써봤는데,
역시 뭔가 다른 것 같단 말이야~."
325,3295639518,なにかってニャんだニャ？,뭔가라니 뭐냥?
370,1718517740,"よく分からないけど、属性が違うような？
鳴神はね、使ってみるとビリビリ！
って感じがするんだけど…","잘은 모르겠지만, 속성이 다른 것 같아?
나루카미는 말이지, 써보면 찌릿찌릿!
한 느낌이 드는데…"
489,1936561368,"トキシの武器は、もっとこう、
ヒャワ～って感じだったような…","토키시의 무기는, 더 이렇게,
화악~ 하는 느낌이었던 것 같은데…"
570,2945177487,"ヒャワ～ってニャんだニャ！？
さっぱり分からニャいのニャ！","화악~이 뭐냥!?
전혀 모르겠다냥!"
649,2780749129,"フラウ様の話は抽象的で、
論理性に欠けますニャア。","플라우님의 이야기는 추상적이라,
논리성이 결여되어 있습니다냥."
720,859498633,"でも、違うものは違うんだもん。
やっぱり鳴神じゃなかったんだよ。
ああ、残念だなあ。","그치만, 다른 건 다른 거니까.
역시 나루카미가 아니었던 거야.
아아, 아쉽다."
838,852650802,"そう落ち込むニャ。
鳴神は立派なＧ級武器だぜニャ。","그렇게 낙심하지 마냥.
나루카미는 훌륭한 Ｇ급 무기다냥."
909,3622338386,"うん…そうだよね。
鳴神は、しっかりお部屋に飾っておくよ！","응… 그렇지.
나루카미는, 방에 소중히 장식해 둘게!"
988,1050672409,"んニャ！？
結局使わニャいのニャ！？","웅냥!?
결국 안 쓰는 거냥!?"
1045,4049680560,"だって、せっかく苦労して強化したのに
壊れたらもったいないでしょ？","그치만, 모처럼 고생해서 강화했는데
망가지면 아깝잖아?"
1132,918817674,"もったいないの考え方が
おかしいのニャ…","아깝다는 생각 자체가
이상하다냥…"
1200,3025856520,"やあ、
お話中、ちょっと失礼するよ。","이야,
이야기 중에 잠깐 실례할게."
1277,538302825,あ、エドワード！,"아, 에드워드!"
1328,4166923194,"フラウ、こんな所にいたのかい。
@MYNAMEを探していたんだが、
ちょうどいい、一緒に話を聞いてくれ。","플라우, 이런 곳에 있었나.
@MYNAME를 찾고 있었는데,
마침 잘됐군, 같이 이야기 좀 들어줘."
1445,3593775265,"実は最近、多くのギルドの調査員たちが、
潮島に行ったきり戻って来ないんだ。","실은 최근, 많은 길드 조사원들이,
조도에 간 채로 돌아오지 않고 있어."
1540,2602142381,"そいつは穏やかじゃねえニャ。
一体なにが起こっているんだニャ？","그거 심상치 않다냥.
대체 무슨 일이 벌어지고 있는 거냥?"
1623,1365628101,はっきりしたことはまだ分からない。,확실한 건 아직 알 수 없다.
1678,1173848517,"だが、調査員が姿を消すのは
主に洞窟内部の地底であることから、
ギルドではひとつの仮説をたてている。","하지만, 조사원이 자취를 감추는 곳이
주로 동굴 내부의 지저인 것으로 보아,
길드에서는 한 가지 가설을 세우고 있다."
1799,1088673921,"タイクンザムザが
何らかの影響で異常発生し、
調査員を襲っているのでは、とね。","타이쿤자무자가
어떤 영향으로 이상 발생하여,
조사원을 습격하고 있는 게 아니냐는 거지."
1898,691178038,それがほんとうニャら大変ですニャ。,그게 사실이라면 큰일입니다냥.
1953,3853560296,"いま以上に数を増やす前に討伐しなければ、
他のモンスターへも影響を与えかねませんニャ。","지금 이상으로 수가 늘기 전에 토벌하지 않으면,
다른 몬스터에게도 영향을 줄지 모릅니다냥."
2060,1705685402,"そう、だからギルドはいま、
優秀なハンターたちに声をかけて、
タイクンザムザの討伐を依頼しているのさ。","그래, 그래서 길드는 지금,
우수한 헌터들에게 말을 걸어,
타이쿤자무자의 토벌을 의뢰하고 있는 거야."
2183,1890757195,"@MYNAME、
ぜひキミにも協力して欲しい。","@MYNAME,
부디 자네도 협력해 줬으면 해."
2243,3223242800,え？じゃあボクの双剣の話は？,어? 그럼 내 쌍검 이야기는?
2292,1271160645,"そんニャ話はどうでもいいニャ！
今はまず、~C05タイクンザムザの討伐~C00に
向かうべきですニャ！","그런 이야기는 아무래도 상관없다냥!
지금은 우선, ~C05타이쿤자무자의 토벌~C00로
향해야 합니다냥!"
2407,1345666454,"@MYNAME様、
がんばってきてくださいニャ！","@MYNAME님,
힘내고 오세요냥!"
2468,30677878,g,
2500,3320401252,"@MYNAME様！
潮島が一大事ですニャ！","@MYNAME님!
조도가 큰일 났습니다냥!"
2556,3152691625,"フラウの双剣の話は置いといて、
~C05タイクンザムザ討伐~C00に行くべきですニャ！","플라우의 쌍검 이야기는 제쳐두고,
~C05타이쿤자무자 토벌~C00에 가야 합니다냥!"
2664,3857917344,"ありがとう、@MYNAME。
タイクンザムザの大量発生は
なんとか抑えることができたようだ。","고맙다, @MYNAME.
타이쿤자무자의 대량 발생은
어떻게든 억누를 수 있었던 것 같다."
2768,726367280,"しかし、生還したギルド調査員から、
気になる報告があってね。","하지만, 생환한 길드 조사원에게서,
신경 쓰이는 보고가 있었어."
2849,3302461101,"どうやらタイクンザムザが出てきたのは、
別のモンスターが潮島の地底に
現れたためらしい。","아무래도 타이쿤자무자가 나타난 것은,
다른 몬스터가 조도의 지저에
나타났기 때문인 모양이다."
