Offset,Hash,Original,Translation
61,3786416157,"やあ、@MYNAME様！
ついにバッシの妙薬が完成したですニャ！","이야, @MYNAME님!
드디어 바시의 묘약이 완성되었습니다냥!"
139,777614403,"けど、ちょっと困ったことが
起きてしまったですニャ…","그런데, 조금 곤란한 일이
일어나 버렸습니다냥…"
212,1424254394,"申し訳ニャいですニャ。
ワタシの調合はカンペキだったはず
ニャんですが…","죄송합니다냥.
저의 조합은 완벽했을
텐데 말입니다냥…"
312,3392922243,"うっかり、大切なことを
言い忘れておりましたニャ。","깜빡하고, 중요한 것을
말하는 걸 잊고 있었습니다냥."
396,4162787911,"それは、トキシが歌姫さまに贈った
装飾品のことですニャ。","그것은 토키시가 가희님께 선물한
장식품에 관한 것입니다냥."
473,60764854,"もとよりこの妙薬は、
トキシがかけた呪いから
歌姫さまを解き放つためのもの…","원래 이 묘약은
토키시가 건 저주로부터
가희님을 해방시키기 위한 것…"
570,3612580433,"その装飾品がニャければ、
歌姫さまの呪いが解けニャいですニャ。","그 장식품이 없으면
가희님의 저주가 풀리지 않습니다냥."
660,3642271237,"ところが、歌姫さまの話によると
その装飾品はすでに失われてしまった
ようニャのですニャ。","그런데, 가희님 말씀에 따르면
그 장식품은 이미 사라져 버린
것 같습니다냥."
769,3053682019,"かといって、張本人のトキシは
今となっては行方不明…","그렇다고 해서 장본인인 토키시는
지금에 와서는 행방불명…"
842,3803879083,"せめて装飾品に使われていた素材があれば、
呪いを解く触媒にできるそうニャんですが…","적어도 장식품에 사용된 소재라도 있으면
저주를 푸는 촉매로 쓸 수 있다고 합니다만냥…"
945,1612155807,"その装飾品は、
『バルラガル』というモンスターから獲れる
喰血竜のトサカで作られておりましたニャ。","그 장식품은
'바루라갈'이라는 몬스터에게서 얻는
끽혈룡의 볏으로 만들어져 있었습니다냥."
1063,360770710,"しかし残念ニャがら、バルラガルは
この地方には棲息しニャいモンスター…","하지만 아쉽게도 바루라갈은
이 지방에는 서식하지 않는 몬스터…"
1154,907529282,"さすがのワタシも、
行き詰ってしまいましたニャぁ…","과연 저도
막다른 길에 부딪히고 말았습니다냥…"
1225,810871674,~C06アイルーたちは大変困っている…~C00,~C06아이루들은 몹시 곤란해하고 있다…~C00
1284,2827248992,"~C06そういえば、ラスタ酒場の~C05フラウ~C06が
新種のモンスターについて話していた。
詳しく聞いてみようか…？~C00","~C06그러고 보니 라스터 주점의 ~C05플라우~C06가
신종 몬스터에 대해 이야기하고 있었다.
자세히 물어볼까…?~C00"
1403,3020215367,ﾚ,
1428,2827248992,"~C06そういえば、ラスタ酒場の~C05フラウ~C06が
新種のモンスターについて話していた。
詳しく聞いてみようか…？~C00","~C06그러고 보니 라스터 주점의 ~C05플라우~C06가
신종 몬스터에 대해 이야기하고 있었다.
자세히 물어볼까…?~C00"
1576,1819369104,"は～い！
ラスタ契約ならそっちのテーブルで…","네~!
라스터 계약이라면 저쪽 테이블에서…"
1641,3320971792,え？　~C05バルラガル~C00…！？,네? ~C05바루라갈~C00…!?
1705,1821776163,"そっか…とうとうそこまで
たどり着いてしまったんだね…","그렇구나… 결국 거기까지
다다르고 말았구나…"
1780,708982011,"うん、キミの想像通り、
この地方に新たに現れたモンスターこそが
その~C05バルラガル~C00だよ。","응, 네 상상대로
이 지방에 새로 나타난 몬스터가 바로
그 ~C05바루라갈~C00이야."
1893,4211513956,"キミも、薄々は感じているでしょ？
これは決して偶然なんかじゃない。","너도 어렴풋이 느끼고 있지?
이건 결코 우연 같은 게 아니야."
1980,1162021283,"アイルーたちの想いが…ううん、
トキシの呪いが、~C05バルラガル~C00までこの地方に
呼び寄せてしまったのかもね。","아이루들의 마음이… 아니,
토키시의 저주가 ~C05바루라갈~C00까지 이 지방으로
불러들여 버린 걸지도 몰라."
2124,2270384420,"トキシのこと、黙ってたのはゴメンね。
でも、これは他のみんなからも
固く口止めされてるんだ。","토키시에 대해 말 안 한 건 미안해.
근데 이건 다른 모두한테서도
엄하게 입단속당하고 있는 거야."
2237,3336011195,"悪いけど、これ以上は言えないよぅ。
それに、この件についてはボクたちが
手を貸すこともできないんだ…","미안하지만 더 이상은 말할 수 없어.
게다가 이 건에 대해서는 우리가
손을 빌려줄 수도 없어…"
2371,1614099995,"もしキミが~C05バルラガル~C00を狩りに行くなら、
協力してくれる仲間を他に探した方がいいよ。","만약 네가 ~C05바루라갈~C00을 사냥하러 간다면
협력해 줄 동료를 다른 데서 찾는 게 좋을 거야."
2482,1734013521,それでも…苦戦は覚悟した方がいいと思うよ。,그래도… 고전은 각오하는 게 좋을 거야.
2545,3377219193,~C06…トッツイの所へ戻ってみよう。~C00,~C06…톳츠이에게 돌아가 보자.~C00
2590,1710690026,・,
2615,3377219193,~C06…トッツイの所へ戻ってみよう。~C00,~C06…톳츠이에게 돌아가 보자.~C00
2689,3621274558,"そうですかニャ…。
レジェンドラスタがそんニャことを…","그렇습니까냥…
레전드 라스터가 그런 소리를…"
2764,753589405,"アイツらはオイラたちのことを
邪魔しようと思ってるだけニャ！","그놈들은 저희를
방해하려고 할 뿐이다냥!"
2852,3345181836,"@MYNAME様、あんなヤツらの
言うことニャんて信用しないで欲しいニャ！","@MYNAME님, 그런 녀석들이
하는 말 같은 건 믿지 말아주셨으면 합니다냥!"
2947,2228314853,"いや、トッツイ。
あの方々の仰ってることは、
おそらく本当のことですニャ。","아니, 톳츠이.
그분들이 말씀하시는 것은
아마 사실일 것입니다냥."
3049,3587227464,ニャ、ニャに！？,"뭐, 뭐라고냥!?"
3086,1715135384,"ワタシたちが求めれば、
~C05バルラガル~C00が現れた。
これは偶然ではニャいですニャ。","저희가 원하면
~C05바루라갈~C00이 나타났습니다.
이것은 우연이 아닙니다냥."
3191,716837344,"おそらくトキシの呪いが…
いや、もしかしたら歌姫さまご自身が…","아마도 토키시의 저주가…
아니, 어쩌면 가희님 자신이…"
3274,3875468571,"お、お前までニャにを言い出すニャ！
それじゃあまるで、歌姫さまがこの地方に
災厄を呼んでいるとでも…","너, 너까지 무슨 소리를 하는 거냥!
그럼 마치 가희님이 이 지방에
재앙을 부르고 있다는 것처럼…"
3395,1407932044,………,
3429,48586403,"@MYNAME様、ひょっとしたら、
ワタシたちはとんでもニャい罪を犯そうと
しているのかもしれニャいですニャ。","@MYNAME님, 어쩌면
저희는 엄청난 죄를 저지르려고
하고 있는 것일지도 모릅니다냥."
3553,2184841662,"しかしそれでも、ワタシたちは
歌姫さまに力を取り戻して欲しいですニャ！","하지만 그럼에도, 저희는
가희님이 힘을 되찾으시길 바랍니다냥!"
3651,4231284725,"たとえどんな災厄が降りかかろうと、
歌姫さまが力さえ取り戻すことができれば、
きっとみんニャ幸せにニャれる…","어떤 재앙이 닥쳐온다 해도,
가희님이 힘만 되찾을 수 있다면,
분명 다들 행복해질 수 있다냥…"
3780,3534452423,"@MYNAME様、
ワタシの言うことを信じて、
~C05バルラガルを討伐~C00してもらえますかニャ？","@MYNAME님,
저의 말을 믿으시고,
~C05바루라갈을 토벌~C00해 주실 수 있나요냥?"
3909,3498111227,"そうですかニャ。
とても残念ですニャぁ…","그렇습니까냥.
정말 유감이네요냥…"
