Offset,Hash,Original,Translation
61,0,"やあ、@MYNAME。
急に押しかけてすまないが、
ちょっと手伝って欲しいことがあるんだ。","이봐, @MYNAME.
갑자기 찾아와서 미안하지만
좀 도와줬으면 하는 일이 있어."
165,1,"実はまた、チルカの奴が
ポルタケーキを焼けと言ってきたんだ。","사실 또 칠카 녀석이
포르타 케이크를 구우라고 그러잖아."
246,2,"レジェンドラスタのこの僕にだ！
まったく、彼女たちは僕のことを
お菓子職人だと勘違いしているのか！？","레전드 라스터인 나한테 말이야!
정말이지, 그녀들은 나를
과자 장인으로 착각하고 있는 건가!?"
380,3,"まあ、チルカの勘違いは
今に始まったことじゃないが、
それにしてもあまりにひどい！","뭐, 칠카의 착각은
어제오늘 일이 아니지만,
그렇다 해도 너무 심해!"
483,4,"そこでだ、お仕置きとまでは言わないが、
少しイタズラをしてやろうと思ってね。","그래서 말인데, 벌까지는 아니지만
살짝 장난을 쳐볼까 하거든."
580,5,"ポルタケーキを焼くと見せかけて、
ポルタ焼きを作ってやろうと思うんだ。","포르타 케이크를 굽는 척하고
포르타 구이를 만들어 줄 생각이야."
671,6,"君も知ってるだろう？
ポルタ焼きはお菓子なんかじゃなくて、
サンショウナギの蒲焼きのことだ。","자네도 알고 있겠지?
포르타 구이는 과자 같은 게 아니라
산쇼나기 장어구이를 말하는 거야."
784,7,"これをチルカに無理やり食べさせて、
ふふ、ふふふ…","이걸 칠카에게 억지로 먹여서,
후후, 후후후…"
855,8,"おっと、失礼。
そういうわけで、調味料に使う
レッドオイルを調達してくれないか？","이런, 실례했군.
그런 이유로, 조미료로 쓸
레드 오일을 조달해 주지 않겠나?"
956,9,"食材屋などで手軽に入手できるはずだ。
手に入れたら、ここまで持ってきてくれ。
よろしく頼むよ。","식재료 상점 등에서 손쉽게 구할 수 있을 거야.
손에 넣으면 여기까지 가져와 줘.
잘 부탁해."
1083,10,"ポルタ焼きの調味料に使う
レッドオイルを調達して欲しいんだ。","포르타 구이의 조미료로 쓸
레드 오일을 조달해 줬으면 해."
1164,11,"食材屋などで手軽に入手できるはずだ。
手に入れたら、猟団部屋まで持ってきてくれ。
よろしく頼むよ。","식재료 상점 등에서 손쉽게 구할 수 있을 거야.
손에 넣으면 수렵단실까지 가져와 줘.
잘 부탁해."
1310,12,"やあ、レッドオイルを
調達してきてくれたんだね。
ありがとう。","이야, 레드 오일을
조달해다 줬구나.
고마워."
1393,13,"この調味料を使えば、どんな料理も
燃えるような辛さに仕上がるんだ。","이 조미료를 쓰면 어떤 요리든
불타는 듯한 매운맛으로 완성되지."
1480,14,"今からチルカの涙目が目に浮かぶよ。
ふふ、少し意地悪が過ぎるかな？","벌써부터 칠카의 눈물 그렁그렁한 얼굴이 눈에 선하군.
후후, 좀 심술이 지나친 건가?"
1567,15,"君にはお礼をしなくちゃいけないな。
そうだ、君の狩りに１回だけ
つきあってあげよう。","자네에게 답례를 해야겠군.
그래, 자네의 사냥에 한 번만
함께해 주지."
1672,16,"獲物は何でもいいよ。
ここにいるから、いつでも声をかけてくれ。","사냥감은 뭐든 상관없네.
여기 있을 테니 언제든 말을 걸어주게."
