Offset,Hash,Original,Translation
68,0,"@MYNAME様、
お待ちしておりましたニャ！","@MYNAME님,
기다리고 있었습니다냐!"
149,1,"ギルドからの依頼ということで、
今度はフラウが来ておりますニャ。","길드의 의뢰라는 것으로,
이번엔 플라우가 와 있다냥."
234,2,やっほー、@MYNAMEさん！,"얏호~, @MYNAME씨!"
278,3,"エドワードは
あれで意外と忙しいから、
代わりにボクが来たんだよ！","에드워드는
저래 봬도 의외로 바빠서,
대신 내가 왔어!"
372,4,"とかいって、またろくでもない仕事を
@MYNAME様に押し付けに
来たんだろニャ！","그렇게 말하면서, 또 시시한 일을
@MYNAME님께 떠넘기러
온 거겠지냥!"
468,5,"そんなことないよう！
今回はちゃんとギルドからの
依頼を伝えに来たの！","그런 거 아니야!
이번엔 제대로 길드의
의뢰를 전하러 온 거야!"
559,6,"今回の依頼はね、
ナナ・テスカトリだよ！","이번 의뢰는 말이지,
나나·테스카토리야!"
620,7,"ナナ・テスカトリ？
炎妃龍と呼ばれる古龍ですニャ。","나나·테스카토리요?
염비룡이라 불리는 고룡이다냥."
691,8,"しかも、また一人で
立ち向かわなければニャらない
相手ですニャ。","게다가, 또 혼자서
맞서 싸워야만 하는
상대다냥."
776,9,"そう、そのうえ今回は
~C05剛種のナナ・テスカトリ~C00限定なんだ。","그래, 게다가 이번엔
~C05강종 나나·테스카토리~C00 한정이야."
861,10,"ってことは、
剛種を一人で討伐しろってことかニャ！
いくらニャんでも厳しいニャ！","그렇다는 건,
강종을 혼자서 토벌하라는 거냥!
아무리 그래도 너무 힘들다냥!"
962,11,"ボクもそう思うんだけど、
これもギルドの依頼だからね～…","나도 그렇게 생각하지만,
이것도 길드의 의뢰니까 말이지~…"
1039,12,"うーん、わかりませんニャぁ。
ギルドは@MYNAME様に、
一体ニャにをさせたいのですかニャ？","으음, 모르겠다냥.
길드는 @MYNAME님께,
대체 뭘 시키고 싶은 거냥?"
1154,13,"いや、バッシ。
俺にはだんだんと
目的がわかってきたぜニャ。","아니, 바시.
나는 점점
목적을 알 것 같다냥."
1242,14,"んニャ！？
そうニャのですか、モービン！？","응냥!?
그런 거냥, 모빈!?"
1305,15,"ああ、だが答えは
ナナ・テスカトリを狩ってからだ。","그래, 하지만 답은
나나·테스카토리를 사냥한 후다."
1383,16,"@MYNAMEさん、もちろん今回も
仕事を引き受けるんだろ？","@MYNAME씨, 물론 이번에도
일을 맡아줄 거지?"
1477,17,"さすがは@MYNAMEさん！
キミならそういうと思った！","역시 @MYNAME씨!
너라면 그럴 거라 생각했어!"
1547,18,"けど、そうは言っても
ナナ・テスカトリは手強いからね。","하지만, 그렇다고 해도
나나·테스카토리는 만만치 않으니까."
1622,19,"~C05総合クエスト受付~C00に行く前に、
元気のみなもとぐらいは
持って行った方がいいかもよ～！","~C05종합 퀘스트 접수처~C00에 가기 전에,
원기의 근원 정도는
챙겨가는 게 좋을지도~!"
1755,20,"@MYNAME様、
~C05剛種のナナ・テスカトリ~C00は
かなり厄介ですニャ。","@MYNAME님,
~C05강종 나나·테스카토리~C00는
꽤나 성가시다냥."
1843,21,"~C05総合クエスト受付~C00に行く前に、
元気のみなもとを持って行くことを
オススメしますニャ！","~C05종합 퀘스트 접수처~C00에 가기 전에,
원기의 근원을 챙겨가는 걸
추천한다냥!"
1965,22,"@MYNAME様、
ナナ・テスカトリの討伐、
お疲れさまでしたニャ！","@MYNAME님,
나나·테스카토리 토벌,
수고하셨다냥!"
2061,23,"さすがは@MYNAME様。
きっとやってくれると
信じてましたニャ！","역시 @MYNAME님.
분명 해내주실 거라
믿고 있었다냥!"
2143,24,"うん、やっぱりキミは
すごいハンターだよ！","응, 역시 너는
대단한 헌터야!"
2206,25,"さあ、この勢いで
最後の依頼もこなしちゃおう！","자, 이 기세로
마지막 의뢰도 해치워버리자!"
2273,26,ギルドからの最後の依頼は…,길드로부터의 마지막 의뢰는…
2320,27,アノルパティスだニャ？,아놀파티스다냥?
2370,28,えっ…！？,엣…!?
2408,29,モービン、知っていたのかニャ！？,"모빈, 알고 있었던거냥!?"
2461,30,"いや、俺はギルドの依頼なんて
知ったこっちゃないぜニャ。","아니, 난 길드의 의뢰 따위
알 바 아니다냥."
2538,31,"ただ、俺の推理が
正しければの話だぜニャ。
どうなんだニャ、フラウ？","다만, 내 추리가
맞다면 말이다냥.
어떻다냥, 플라우?"
2627,32,"さすがだね、モービン。
キミの言う通り、最後の獲物は
アノルパティスだよ。","역시 대단하네, 모빈.
네 말대로, 마지막 사냥감은
아놀파티스야."
2722,33,フ、やっぱりニャ…,"후, 역시나냥…"
2768,34,"どういうことですかニャ！？
モービン、アナタは何を
知っているのですニャ！？","이게 무슨 소리다냥!?
모빈, 당신은 대체 뭘
알고 있는거다냥!?"
2865,35,"最初がモノブロス、
次が剛種のナナ・テスカトリ、
そして、最後がアノルパティス…","처음이 모노브로스,
다음이 강종 나나·테스카토리,
그리고, 마지막이 아놀파티스…"
2973,36,"これは、あるハンターが
たったひとりで巡った
狩りの行程ニャ。","이건, 어느 헌터가
단 혼자서 돌았던
사냥의 행로다냥."
3056,37,たったひとりで、って…,"단 혼자서, 라니…"
3099,38,ま、まさか…！？,"서, 설마…!?"
3136,39,"そうだニャ。
これは、トキシが巡った
狩りの行程…","그렇다냥.
이건, 토키시가 돌았던
사냥의 행로…"
3207,40,"トキシが行方不明になる前に
旅立った、最後の狩りの再現ニャ！","토키시가 행방불명되기 전에
떠났던, 마지막 사냥의 재현이다냥!"
