Offset,Hash,Original,Translation
61,0,"これはこれは狩人殿。
調子はいかがかナ？","이것 참, 나리.
몸 상태는 어떠시오?"
122,1,"拙者は変わらず、厳しい鍛錬の日々を
過ごしているでゴザルよ。","소인은 변함없이, 혹독한 단련의 나날을
보내고 있소."
203,2,"そんな折、ひとつ思いついたことが
ありましてナ！","그러던 중, 문득 떠오른 생각이
하나 있소이다!"
272,3,"ところが、この想いを達するには
少々難儀な問題がゴザって…","허나 이 뜻을 이루려면
다소 곤란한 문제가 있어서…"
350,4,"ぜひとも狩人殿に、
この話を聞いていただきたいのだが…
どうでゴザろう？","부디 나리께서
이 이야기를 들어주셨으면 하는데…
어떠시오?"
455,5,"おお、さすがは狩人殿。
男の浪漫をわかっておられる。
では詳しい話は祈樹の泉でいたそう。","오오, 역시 나리이시오.
사내의 낭만을 아시는구려.
그럼 자세한 이야기는 기수의 샘에서 하겠소."
564,6,"狩人殿は先に行って待っててくだされ。
拙者も即刻、参るでゴザル。","나리는 먼저 가서 기다려 주시오.
소인도 즉시 가겠소."
669,7,"詳しい話は祈樹の泉でいたそう。
狩人殿は先に行って待っててくだされ。
拙者も即刻、参るでゴザル。","자세한 이야기는 기수의 샘에서 하겠소.
나리는 먼저 가서 기다려 주시오.
소인도 즉시 가겠소."
795,8,"おお、狩人殿。
お待たせしたでゴザル。","오오, 나리.
기다리게 했구려."
854,9,"して、先ほどの相談についてでゴザルが…
それは、拙者の武器のことでゴザル。","그건 그렇고, 아까 말한 상담 말인데…
그것은 소인의 무기에 관한 것이오."
949,10,"狩人殿は、太刀の『鬼薙刀』を
ご存じでゴザルか？","나리는 태도 『귀치도』를
아시오?"
1031,11,"鬼薙刀とは、東方の高僧が語った
秘伝をもとに打たれた太刀で…","귀치도란, 동방의 고승이 전한
비전을 바탕으로 벼려진 태도로서…"
1111,12,"その刀身には、
偉大な金色の戦士の力が宿るとされる、
神秘的な逸話もあるのでゴザル。","그 도신에는,
위대한 황금 전사의 힘이 깃든다는
신비로운 일화도 있소."
1214,13,"雷属性も相まって、
実戦でも非常に使いやすい武器でゴザル。","뇌속성까지 더해져,
실전에서도 매우 다루기 좋은 무기요."
1305,14,"東方は拙者にとっては心の故郷。
早速このメゼポルタにも伝わる
鬼薙刀を作ろうとしたのでゴザルが…","동방은 소인에게 있어 마음의 고향.
하루빨리 이 메제포르타에도 전해지는
귀치도를 만들려 했으나…"
1420,15,"なぜか、武具工房の親方殿に
たまご券を要求されましてナ。
だが残念無念、拙者の懐にはなく…","어째서인지, 장비공방의 장인 나리에게
계란권을 요구받았소이다.
허나 애석하게도 소인의 수중에는 없어서…"
1530,16,"狩人殿、後生でゴザル！
拙者にたまご券３枚を譲ってくれヌカ！？","나리, 부탁이오!
소인에게 계란권 3장을 나눠주지 않겠소!?"
1613,17,"もちろん礼はいたす！
もし手に入ったら、
また祈樹の泉まで来てくだサレ。","물론 답례는 하겠소!
혹여 손에 넣게 되면,
다시 기수의 샘까지 와 주시오."
1705,18,なにとぞ、拙者のために…！,"부디, 소인을 위해…!"
1772,19,"狩人殿、後生でゴザル！
拙者にたまご券３枚を譲ってくれヌカ！？","나리, 부탁이오!
소인에게 계란권 3장을 나눠주지 않겠소!?"
1855,20,"もちろん礼はいたす！
もし手に入ったら、
また祈樹の泉まで来てくだサレ。","물론 답례는 하겠소!
혹여 손에 넣게 되면,
다시 기수의 샘까지 와 주시오."
1982,21,"うぉぉ…！
感謝いたしますゾ、狩人殿！","우오오…!
감사드리오, 나리!"
2041,22,"これで、念願の鬼薙刀を作れる！
東方の魂を手に入れられるでゴザルよ！","이걸로, 염원하던 귀치도를 만들 수 있소!
동방의 혼을 손에 넣을 수 있게 되었소!"
2137,23,キースさん、こんにちは！,"키스 씨, 안녕하세요!"
2223,24,"おお、フローラ殿！
これはご機嫌うるわしゅう。","오오, 플로라 님!
오늘도 좋아 보이시는구려."
2297,25,"東方について、面白いお話が
聞こえたので来ちゃいました。","동방에 대해서 재미있는 이야기가
들려서 와봤어요."
2415,26,"なんと！？
フローラ殿も東方に興味を
お持ちなのでゴザルカ！？","뭐라고!?
플로라 님도 동방에 흥미를
갖고 계셨소!?"
2504,27,"はい！
前におじいちゃんから
東方について話を聞きました！","네!
예전에 할아버지께
동방에 대한 이야기를 들었어요!"
2582,28,"その中で出てきた、ニンジャに
とても興味をそそられて…","그 이야기에 나온 닌자에게
무척 흥미가 생겨서…"
2657,29,"ニンジャソードを作ろうとしたら、
なぜか私も武具工房から『たまご券』を
要求されたんですよ！","닌자소드를 만들려고 했더니,
어째서인지 저도 장비공방에서 『계란권』을
요구받았어요!"
2770,30,"なんとフローラ殿も！？
なにゆえ、東方に由来する武具には
たまご券が必要なのであろう？","뭐라, 플로라 님도!?
어째서 동방에서 유래한 무구에는
계란권이 필요한 것이오?"
2884,31,うーん、不思議ですよねぇ。,"음~, 신기하네요."
2945,32,"とはいえ、狩人殿！
此度は世話になった！","아무튼, 나리!
이번에는 신세를 졌소!"
3006,33,"礼と言っては何だが、
一度狩人殿の狩りにお付き合いいたそう！","답례라 하긴 뭣하지만,
한번 나리의 사냥에 동행하겠소!"
3087,34,"猟団部屋にて待っているでゴザルよ！
いつでも遠慮なく声をかけてくだサレ。","수렵단실에서 기다리고 있겠소!
언제든 사양 말고 말을 걸어 주시오."
