Offset,Hash,Original,Translation
75,0,"@MYNAME様、こんにちはですニャ。
今日は、レジェンドラスタの
レイラが来ておりますニャ。","@MYNAME님, 안녕하세요냥.
오늘은 레전드 라스터인
레일라가 와 있습니다냥."
197,1,"やあ、@MYNAME。
ギルドマスターから話は聞いたよ。
アタシたちの仕事を手伝ってくれるんだって？","야, @MYNAME.
길드마스터한테서 얘기 들었어.
우리 일을 도와준다며?"
311,2,"アタシの担当は
Ｇ級のバルラガルなんだ。","내 담당은
Ｇ급 바루라갈야."
372,3,"ま、アタシひとりでも
どうってことない獲物だけど、
せっかくだから、あんたに頼もうと思ってさ。","뭐, 나 혼자서도
별거 아닌 사냥감이지만,
모처럼이니 너한테 부탁해볼까 해서."
494,4,ちょっと待ちなさいよ！,잠깐 기다리라고!
551,5,"なんだ、ティアラじゃないか。
どうかしたのか？","뭐야, 티아라잖아.
무슨 일 있어?"
686,6,"なんだじゃないわよ！
@MYNAMEにはアタシの仕事を
手伝ってもらうんだから！","뭐야가 아니잖아!
@MYNAME는 내 일을
도와주기로 했다구!"
780,7,抜けがけはナシよ！,새치기는 안 돼!
819,8,"なに言ってんだ。
こういうのは早い者勝ちだろ？","무슨 소리야.
이런 건 먼저 하는 사람이 임자잖아?"
893,9,"先に依頼したアタシの勝ち。
遅れたあんたの負け。","먼저 의뢰한 내가 승.
늦은 네가 패."
962,10,"なによ、レイラのクセに
正論っぽいこと言うなんて！","뭐야, 레일라 주제에
정론 같은 소리를 하다니!"
1033,11,"ぽいじゃなくて、正論なんだよ。
友人同士でも、掟は必要さ。","같은 게 아니라 정론이야.
친구 사이라도 규칙은 필요한 법이지."
1112,12,"とにかく、@MYNAMEには
アタシの仕事を手伝ってもらう。","어쨌든, @MYNAME는
내 일을 도와주기로 했어."
1200,13,"@MYNAMEも、いいね？
獲物はＧ級のバルラガル。
頼んだよ。","@MYNAME도, 알겠지?
사냥감은 Ｇ급 바루라갈.
부탁해."
