Offset,Hash,Original,Translation
81,0,"@MYNAME様、例のオンニャの件で
エドワードが来ておりますニャ。","@MYNAME님, 그 온냥 건으로
에드워드가 와 있습니다냥."
170,1,"レイラの調査が一区切りついたんで、
君にも報告しておこうと思ってね。","레일라 조사가 일단락되어서,
자네에게도 보고해두려고 왔네."
259,2,"結果は、驚くべきものだったよ。
まず、皆が疑っている歌姫との関係だが…","결과는, 놀랄 만한 것이었네.
우선, 다들 의심하고 있는 가희와의 관계 말인데…"
363,3,"…なに？
レイラが今からここに来るだと！？","…뭐라고?
레일라가 지금 여기로 온다고!?"
426,4,"いや、それはマズい。
我々の調査結果からして、
今あの２人を会わせることは…","아니, 그건 곤란해.
우리 조사 결과로 보건대,
지금 저 두 사람을 만나게 하는 건…"
530,5,何がマズいんだ？,뭐가 곤란한 거야?
581,6,！？レイラ…！,!? 레일라…!
657,7,"フン、どいつもこいつも…
アタシを歌姫に会わせようとしたり、
会うなと言ったり、随分勝手だね。","흥, 다들 하나같이…
나를 가희와 만나게 하려다가,
만나지 말라고 하다가, 참 제멋대로네."
772,8,"さあ、聞かせてもらおうじゃないの。
アタシの調査結果がなんだって？","자, 들어보자고.
내 조사 결과가 뭐라고?"
866,9,そ、それは…,"그, 그건…"
899,10,そこに誰かいるのですか…？,거기 누구 계신가요…?
974,11,！？う、歌姫さま…！,"!? 가, 가희님…!"
1042,12,あなたは…,당신은…
1100,13,"人の心の奥底まで見通すような、
その澄んだ瞳…","사람의 마음속 깊은 곳까지 꿰뚫어 보는 듯한,
그 맑은 눈동자…"
1167,14,"間違いありません。",틀림없습니다.
1207,15,"レイラさん…やはりあなたが、
わたくしの妹だったのですね…","레일라 씨…역시 당신이,
제 동생이었군요…"
1334,16,あ、あんたさえ…！,"다, 당신만…!"
1387,17,あんたさえいなければ、お師匠さまは…！,"당신만 없었더라면, 스승님은…!"
1446,18,よすんだ、レイラ！,"그만둬, 레일라!"
1485,19,"歌姫に怒りをぶつけたところで、
トキシが帰ってくるわけじゃあるまい！","가희에게 화풀이를 한다고 해서,
토키시가 돌아오는 건 아니잖아!"
1599,20,あなたは今も、トキシ様のことを…,"당신은 지금도, 토키시 님을…"
1652,21,"レイラ、これまでの君の境遇を考えれば、
君の気持ちもわからないではない。","레일라, 지금까지 네 처지를 생각하면,
네 마음도 이해 못 할 건 아니다."
1745,22,"最愛の師を失った原因が、
生き別れた姉のせいだと知ればね…","가장 사랑하는 스승을 잃은 원인이,
생이별한 언니 탓이라는 걸 알면 말이지…"
1851,23,"だがな、レイラ。
歌姫を憎んで、それでトキシが喜ぶのか？
そうじゃないだろう？","하지만 말이다, 레일라.
가희를 미워한다고, 그걸로 토키시가 기뻐할까?
그렇지 않잖아?"
1950,24,"トキシが本当に望んだことは、
君たち姉妹が和解し、
手を取り合うことじゃなかったのか！？","토키시가 정말로 바랐던 건,
너희 자매가 화해하고,
손을 맞잡는 것이 아니었을까!?"
2086,25,"@MYNAME、レイラに
コーレティーラを渡してくれ。","@MYNAME, 레일라에게
코레티라를 건네주게."
2194,26,~C06レイラにコーレティーラを渡した。~C00,~C06레일라에게 코레티라를 건넸다.~C00
2268,27,"それは、我々が力を合わせて作った
メラギナスの穿龍棍だ。","그건, 우리가 힘을 합쳐 만든
메라기나스 천룡곤이야."
2345,28,"伝説のハンター・トキシに近づき、
彼の旅をたどるために作ったんだ。","전설의 헌터·토키시에게 다가가,
그의 여정을 따라가기 위해 만든 거야."
2432,29,"いつか、彼の後継者である君が
ここに来た時のために…","언젠가, 그의 후계자인 네가
이곳에 왔을 때를 위해서…"
2532,30,"レイラ…あなたからすれば、
わたくしは最愛の師を奪った
張本人かもしれません…","레일라…당신 입장에서 보면,
저는 가장 사랑하는 스승을 빼앗은
장본인일지도 모릅니다…"
2631,31,"ですが、わたくしたちの想いは
きっとトキシ様に届いているはずです。","하지만, 저희의 마음은
분명 토키시 님께 전해지고 있을 거예요."
2718,32,あなたさえ良ければ、これからも…,"당신만 괜찮다면, 앞으로도…"
2798,33,"この穿龍棍は、
お師匠さまのものじゃない…","이 천룡곤은,
스승님의 것이 아니야…"
2861,34,え…？,어…?
2941,35,"~C06レイラはなんと、コーレティーラを
地面に叩きつけた！~C00","~C06레일라는 놀랍게도, 코레티라를
땅바닥에 내동댕이쳤다!~C00"
3115,36,！？レイラ…！,!? 레일라…!
3150,37,ニャ、ニャンてことをするニャ！,"냐, 냥 짓을 하는 거냥!"
3201,38,"これは違う。
お師匠さまの穿龍棍は、
コーレティーラじゃないんだ。","이건 아니야.
스승님의 천룡곤은,
코레티라가 아니야."
3288,39,"同じメラギナスでも、烈種の穿龍棍…
コーレクラウフィーなんだ！","같은 메라기나스라도, 열종의 천룡곤…
코레크라우피란 말이야!"
3378,40,待って、レイラ…！,"기다려, 레일라…!"
3498,41,行ってしまったニャ…,가버렸다냥…
3539,42,ああ、やっぱりダメでしたかニャ…,"아아, 역시 안 됐던 거다냥…"
3612,43,"歌姫、すまない。
我々が余計なことをしたばかりに…","가희, 미안하네.
우리가 쓸데없는 짓을 한 탓에…"
3683,44,"いいえ、皆様はわたくしたちのことを
想ってしてくださったこと。
誰が責められましょう。","아니에요, 여러분은 저희를
생각해서 해주신 일이에요.
누구를 탓할 수 있겠어요."
3810,45,"ですがやはり…
レイラの心を開くことは
難しいのでしょうか…","하지만 역시…
레일라의 마음을 여는 건
어려운 걸까요…"
3911,46,"そんなことはないぜニャ。
トキシの穿龍棍が烈種のものなら、
それに強化すればいいだけニャ！","그렇지 않다냥.
토키시의 천룡곤이 열종의 것이라면,
그걸로 강화하면 될 뿐이다냥!"
4029,47,"そうですニャ。
我々には、トキシをも超える
新たな伝説のハンターがいますニャ！","맞다냥.
우리에게는, 토키시마저 뛰어넘는
새로운 전설의 헌터가 있다냥!"
4149,48,"新たな伝説のハンターか…
@MYNAME、やってくれるか！？","새로운 전설의 헌터라…
@MYNAME, 해주겠나!?"
4236,49,"ありがとう。
君ならそう言ってくれると思ったよ。","고마워.
너라면 그렇게 말해줄 거라 생각했어."
4305,50,歌姫とレイラのために、穿龍棍を強化しよう。,"가희와 레일라를 위해, 천룡곤을 강화하자."
4368,51,"まずは~C05烈種のメラギナスを討伐~C00して
素材を集めるんだ！","우선은 ~C05열종 메라기나스를 토벌~C00하여
소재를 모으는 거다!"
4462,52,"@MYNAME様、
まずは~C05烈種のメラギナスの討伐~C00ですニャ。","@MYNAME님,
우선은 ~C05열종 메라기나스의 토벌~C00이다냥."
4542,53,"難しい獲物ですが、歌姫さまのため、
よろしくお願いしますニャ！","어려운 사냥감입니다만, 가희님을 위해,
잘 부탁드립니다냥!"
4654,54,@MYNAME様、お疲れ様でしたニャ！,"@MYNAME님, 수고하셨습니다냥!"
4719,55,"ありがとう、@MYNAME。
これは今回のお礼だよ。
受け取ってくれ。","고마워, @MYNAME.
이건 이번 답례야.
받아줘."
4811,56,"他のレジェンドラスタたちも、
すでに動き始めている。","다른 레전드 라스터들도,
이미 움직이기 시작했다."
4884,57,"烈種のメラギナスに関する素材は
すぐにでも集まってくるだろう。","열종 메라기나스에 관한 소재는
곧바로 모여들 것이다."
4967,58,"これで、レイラが心を開くかは
まだわからないが…","이걸로, 레일라가 마음을 열지는
아직 알 수 없지만…"
5036,59,"オンニャ心は一筋縄ではいかないぜニャ。
けど、諦めたらそこで終わりだぜニャ。","온냥심은 쉽사리 알 수 없다냥.
하지만, 포기하면 거기서 끝이다냥."
5133,60,"そうだな。
今は信じよう。
歌姫とレイラの、２人の姉妹の絆を…","그렇군.
지금은 믿어보자.
가희와 레일라, 두 자매의 유대를…"
