Offset,Hash,Original,Translation
61,0,"@MYNAME様、
ようこそおいでくださいました。","@MYNAME님,
잘 오셨습니다."
125,1,"レイラのことで、ナターシャから
伝言が届いておりますニャ。","레일라 건으로 나타샤한테서
전언이 도착해 있다냥."
204,2,"『華鳳鳥の曲嘴と金獅子の沸血を入手せよ』
以上ですニャ。","『화봉조의 곡취와 금사자의 비혈을 입수하라』
이상이다냥."
281,3,"華鳳鳥の曲嘴と金獅子の沸血とは…
また手に入りにくい素材ですニャぁ。","화봉조의 곡취와 금사자의 비혈이라니…
또 손에 넣기 힘든 소재다냐아."
370,4,"フォロクルルとラージャンの素材ですが、
どちらもＧ級の個体からしか獲れず、
しかも大変希少な素材ですニャ。","포로쿠루루와 라잔의 소재입니다만,
둘 다 G급 개체에게서만 얻을 수 있고,
게다가 매우 희귀한 소재입니다냥."
497,5,"これはレイラを反省させるための
作戦じゃなかったのかニャ？","이건 레일라를 반성시키기 위한
작전이 아니었던 거냥?"
576,6,"ニャンでこんなことになってるのか、
オイラにはサッパリ理解できないニャ！","왜 이렇게 된 건지,
나는 도무지 이해가 안 된다냥!"
669,7,"いや、ナターシャの推理が正しければ、
この作戦はきっとうまくいくはずだぜニャ。","아니, 나타샤의 추리가 맞다면,
이 작전은 분명 잘될 거다냥."
768,8,"@MYNAMEさん、すまねえが
２つの素材の確保、よろしく頼むぜニャ。","@MYNAME씨, 미안하지만
두 소재 확보, 잘 부탁한다냥."
865,9,"よし、まずは『華鳳鳥の曲嘴』からだ。
~C05Ｇ級フォロクルルの狩猟~C00、頼んだぜニャ！","좋아, 우선은 『화봉조의 곡취』부터다.
~C05G급 포로쿠루루 사냥~C00, 부탁한다냥!"
983,10,"『華鳳鳥の曲嘴』を手に入れるため、
~C05Ｇ級フォロクルルを狩猟~C00してくださいニャ。
よろしくお願いしますニャ！","『화봉조의 곡취』를 손에 넣기 위해,
~C05G급 포로쿠루루를 사냥~C00해 주세요냥.
잘 부탁드립니다냥!"
1118,11,"@MYNAME様、おかえりなさいですニャ！
『華鳳鳥の曲嘴』は無事に
入手できましたニャ！","@MYNAME님, 어서 오세요냥!
『화봉조의 곡취』는 무사히
입수했습니다냥!"
1222,12,"次は『金獅子の沸血』だぜニャ。
~C05ハードコアのＧ級ラージャンの狩猟~C00を
よろしく頼むぜニャ！","다음은 『금사자의 비혈』이다냥.
~C05하드코어의 G급 라잔 사냥~C00을
잘 부탁한다냥!"
1352,13,"『金獅子の沸血』を手に入れるため、
~C05ハードコアのＧ級ラージャンを狩猟~C00して
くださいニャ。よろしくお願いしますニャ！","『금사자의 비혈』을 손에 넣기 위해,
~C05하드코어의 G급 라잔을 사냥~C00해
주세요냥. 잘 부탁드립니다냥!"
1504,14,"お疲れ様ですニャ！
どうやら無事に『金獅子の沸血』も
入手できたようですニャ！","수고하셨습니다냥!
아무래도 무사히 『금사자의 비혈』도
입수하신 것 같습니다냥!"
1603,15,ちょっと待った！,잠깐 기다려!
1647,16,うニャ！？レ、レイラ！？,"우냥!? 레, 레일라!?"
1760,17,"@MYNAME！
あんた、一体どういうつもり！？","@MYNAME!
너, 대체 무슨 속셈이야!?"
1822,18,"あのフォロクルルとラージャンは、
アタシが狙っていたんだ！
それを横取りしやがって！","그 포로쿠루루와 라잔은,
내가 노리고 있던 거였다고!
그걸 가로채다니!"
1927,19,"それは言いがかりですニャ！
@MYNAME様は、正当な依頼を受けて
クエストを達成しておりますニャ！","그건 트집이다냥!
@MYNAME님은, 정당한 의뢰를 받아
퀘스트를 달성하신 겁니다냥!"
2041,20,"そうニャ！
お前にドロボウ呼ばわりされるような
筋合いはないはずニャ！","맞다냥!
너한테 도둑 소리를 들을
이유는 없을 거다냥!"
2146,21,なんだと、テメエらッ！,"뭐라고, 네놈들이!"
2210,22,"自分が狙っていた獲物を奪われるのは、
悔しいでしょう？","자기가 노리던 사냥감을 빼앗기면,
분하겠지?"
2421,23,"あなたが私たちにしたことは、
こういうことなのよ。
よくわかった？","당신이 우리에게 한 짓이,
바로 이런 거야.
잘 알겠어?"
2508,24,"じゃあ…@MYNAMEに
狩りをさせたのは、あんたたちが…！","그럼…@MYNAME한테
사냥을 시킨 건, 너희들이…!"
2582,25,"そういうこと。
あなたへの、ちょっとしたお返しってわけ。","그런 거야.
너한테 주는, 작은 앙갚음인 셈이지."
2659,26,"でもね、レイラさん。
私たちはなにも、あなたに
意地悪をしたいわけじゃないんです。","하지만 말이야, 레일라 씨.
우리는 결코, 당신에게
짓궂게 굴고 싶은 게 아니에요."
2762,27,"あなたのやり方が間違っていることを
知っていただきたかった。","당신의 방식이 잘못됐다는 걸
알아주셨으면 했어요."
2843,28,"その上で、あなたが
やろうとしていることを
お手伝いできればと思ったのです。","그러면서, 당신이
하려는 일을
도와드릴 수 있으면 했던 거예요."
2940,29,アタシの、やろうとしてること…,"내가, 하려던 일…"
2991,30,"トラグ・イザームを強化してるんでしょ？
歌姫さまのために。","트라그·이자무를 강화하고 있는 거지?
가희님을 위해서."
3070,31,！？どうしてそれを…！,!? 어떻게 그걸…!
3113,32,"わかるわよ。
トラグシリーズは、歌の力を込めた
『響奏の結晶』を元に作る武器だもの。","알지.
트라그 시리즈는, 노래의 힘을 담은
『향주결정』을 바탕으로 만드는 무기니까."
3218,33,"それを完成させることで、
あなたは歌姫さまの温もりを
より身近に感じたいと思った。","그걸 완성시킴으로써,
당신은 가희님의 온기를
더 가까이 느끼고 싶었던 거지."
3321,34,"ようやく出会えた姉さんとの絆を、
より深めたいと思った。
違って？","드디어 만나게 된 언니와의 인연을,
더 깊게 하고 싶었던 거야.
아니야?"
3435,35,"そこまで見透かしているなら…
どうしてアタシひとりに
やらせてくれなかったんだ…","그렇게까지 꿰뚫어 보고 있었다면…
왜 나 혼자
하게 놔두지 않았던 거야…"
3536,36,え…？,어…?
3570,37,"アタシがやらなくちゃダメなんだ…！
トラグ・イザームは、アタシひとりの手で
完成させなくちゃ意味がないんだ！","내가 해내야만 하는 거야…!
트라그·이자무는, 내 손으로만
완성시켜야 의미가 있는 거라고!"
3699,38,それは違います、レイラ…,"그건 아니에요, 레일라…"
3785,39,！？姉さん…！,!? 언니…!
3834,40,"あなたがわたくしを想ってくれているのは
とても嬉しいことです。","당신이 저를 생각해 주는 것은
참으로 기쁜 일입니다."
3917,41,"だけど、そのことで
人様を傷つけてしまってはなりません。","하지만, 그 일로
다른 사람에게 상처를 주어서는 안 됩니다."
4021,42,で、でも…！,"하, 하지만…!"
4054,43,"今のあなたはレジェンドラスタです。
皆の手本にならなくてはいけないのです。","지금의 당신은 레전드 라스터입니다.
모두의 본보기가 되어야만 합니다."
4149,44,"それに、今のあなたには仲間がいる。
@MYNAME様がいる。","게다가, 지금의 당신에게는 동료가 있어요.
@MYNAME님이 있잖아요."
4223,45,"皆で力を合わせて、
ひとつのことを成し遂げる。
素晴らしいことではありませんか。","모두가 힘을 합쳐,
하나의 일을 이루어 낸다.
훌륭한 일이 아닌가요."
4379,46,"どうやら、アタシの負けだね。
みんな、ゴメン…","아무래도, 내가 진 것 같네.
다들, 미안…"
4467,47,"わかってくれれば良いのです。
これからも、皆で手を取り合いましょう。","이해해 주면 되는 거예요.
앞으로도, 다같이 손을 맞잡아요."
4563,48,"ありがとう。
そう言ってくれて嬉しいよ。","고마워.
그렇게 말해 줘서 기뻐."
4624,49,"ようやくアタシにも、
仲間や友達ができたのかな…","드디어 나한테도,
동료나 친구가 생긴 걸까…"
4693,50,"なに言ってるの。
もうとっくに仲間じゃないの。","무슨 소리야.
이미 진작부터 동료였잖아."
4767,51,はは、そうだったね。,"하하, 그랬었지."
4931,52,"@MYNAME、あんたにも迷惑かけたね。
これ、アタシからのほんのお詫び。
受け取ってくれる？","@MYNAME, 너한테도 폐를 끼쳤네.
이거, 나한테서 주는 작은 사과야.
받아 줄래?"
5047,53,"やれやれ、これでようやく
一件落着だぜニャ。","휴, 이걸로 드디어
일단락됐다냥."
5112,54,"これで少しはレイラも
素直になってくれるといいニャ。","이걸로 레일라도 조금은
솔직해져 주면 좋겠다냥."
5185,55,"もう、あたりかまわず
ケンカを売りまくられるのはゴメンだニャ！","이제, 아무한테나
시비 걸리는 건 사양이다냥!"
5275,56,"あん？
そんなに売りたいなら買ってやろうか？","엉?
그렇게 팔고 싶으면 사줄까?"
5340,57,じょ、冗談だニャ！,"노, 농담이다냥!"
