Offset,Hash,Original,Translation
61,0,"ウス、@MYNAME！
元気で狩ってるかい？","어이, @MYNAME!
잘 사냥하고 있냐?"
132,1,"え？
今日は何をしに来たのかって？","어?
오늘은 뭐 하러 왔냐고?"
187,2,"ははは、君を狩りに
誘いに来たに決まってるじゃないか！
さあ、ひと狩り行こうぜッ！","하하하, 너를 사냥에
초대하러 온 거지 당연히!
자, 한바탕 사냥하러 가자!"
290,3,"…と、言いたいところなんだが、
狩りに持っていく強走薬グレートを
マイハウスに忘れてしまってね。","…라고 말하고 싶은 참이지만,
사냥에 가져갈 강주약 그레이트를
마이 하우스에 두고 와버렸지 뭐야."
407,4,"すまないが、強走薬グレートを
３つほど譲ってくれないか？","미안하지만, 강주약 그레이트를
３개 정도 나눠주지 않겠어?"
484,5,"悪いが、もし持っていたら、
ここまで持ってきてくれ。","미안하지만, 혹시 가지고 있다면,
여기까지 가져다줘."
569,6,"アレがないと思いっきり走れないんだ。
よろしく頼む！","그게 없으면 마음껏 달릴 수가 없거든.
잘 부탁해!"
654,7,"すまないが、強走薬グレートを
３つほど譲ってくれないか？","미안하지만, 강주약 그레이트를
３개 정도 나눠주지 않겠어?"
731,8,"悪いが、もし持っていたら、
猟団部屋まで持ってきてくれ。","미안하지만, 혹시 가지고 있다면,
수렵단실까지 가져다줘."
807,9,"アレがないと思いっきり走れないんだ。
よろしく頼む！","그게 없으면 마음껏 달릴 수가 없거든.
잘 부탁해!"
881,10,"おお、ありがとう！
いやあ、助かるよ！","오오, 고마워!
이야, 살았다!"
940,11,"この薬さえあれば、
スタミナの減少を気にすることなく
思いっきり狩り場を駆け回れるぞ！","이 약만 있으면,
스태미나 감소를 신경 쓰지 않고
마음껏 사냥터를 뛰어다닐 수 있어!"
1047,12,"よし、準備は万端だ！
いつでも狩りに誘ってくれ！","좋아, 준비는 만반이다!
언제든지 사냥에 초대해줘!"
1116,13,"どんな獲物が相手だろうと、
僕のガンランスで一網打尽さ！","어떤 사냥감이 상대든,
내 건랜스로 일망타진이야!"
1193,14,さあ、ひと狩り行こうぜッ！,"자, 한바탕 사냥하러 가자!"
