Offset,Hash,Original,Translation
61,0,"やあ、@MYNAME。
相変わらず活躍してるみたいだね。","야, @MYNAME.
여전히 잘 나가는 것 같네."
144,1,"え？アタシ？
うーん、どうかな…","어? 나?
음~, 글쎄…"
197,2,"いや、今日ここに来たのは、
またあんたに少し相談があってさ。","아니, 오늘 여기 온 건,
또 당신한테 좀 상담할 게 있어서야."
278,3,悪いけど、また話を聞いてくれる？,"미안한데, 다시 얘기 좀 들어줄래?"
344,4,"ありがとう。
あんたがいてくれてホント助かるよ。","고마워.
당신이 있어줘서 정말 도움이 돼."
413,5,"じゃあ、また祈樹の泉で落ち合おう。
アタシもすぐに行くからさ。","그럼, 다시 기수의 샘에서 만나자.
나도 금방 갈 테니까."
509,6,"じゃあ、また祈樹の泉で待っててよ。
アタシもすぐに行くからさ。","그럼, 다시 기수의 샘에서 기다려줘.
나도 금방 갈 테니까."
594,7,"ありがとう、@MYNAME。
忙しいのにいつもごめんね。","고마워, @MYNAME.
바쁠 텐데 항상 미안해."
664,8,"相談ってのはさ、
魚のサシミのことなんだ。","상담이라는 게 말이야,
생선회에 관한 거야."
727,9,"ほら、アタシが流れ者で
色んな街を旅してきたってのは
前にも話しただろ？","그, 내가 떠돌이라서
여러 마을을 떠돌아다녔다는 건
전에도 얘기했잖아?"
833,10,"でさ、ある街で食べた
魚のサシミがとんでもなく
美味かったんだよ。","그런데 말이야, 어느 마을에서 먹은
생선회가 엄청나게
맛있었거든."
920,11,"もう何年も前に、お師匠様に一度だけ
食べさせてもらったんだ。","벌써 몇 년이나 전에, 스승님이 딱 한 번
먹여주신 거였어."
1001,12,"あの魚の名前が何だったか、
どうしても思い出せなくて…","그 생선 이름이 뭐였는지,
아무리 해도 기억이 안 나서…"
1076,13,"確か、ボウガンだか爆弾だかいう
物騒な名前だったと思うんだけど…","분명, 보우건인지 폭탄인지 하는
위험한 이름이었던 것 같은데…"
1161,14,"良かったら、
調べてもらえないかな？","괜찮으면,
좀 알아봐 줄 수 있을까?"
1231,15,"ありがとう。
あんたはいつも優しいね。","고마워.
당신은 항상 다정하네."
1290,16,"じゃあ、まずは食材屋だね。
アタシはここで待ってるから、
オバさんに聞いてみてよ。","그럼, 우선은 식료품점이네.
나는 여기서 기다리고 있을 테니,
아주머니한테 물어봐 줘."
1406,17,"じゃあ、まずは食材屋だね。
オバさんに聞いてみてよ。
話が聞けたら、また祈樹の泉に来てよ。","그럼, 우선은 식료품점이네.
아주머니한테 물어봐 줘.
얘기 들으면, 다시 기수의 샘으로 와줘."
1518,18,"さあさあ、今日も
新鮮な食材がたくさんあるよ！
今日は何が欲しいんだい！？","자자, 오늘도
신선한 식재료가 잔뜩 있어!
오늘은 뭐가 필요한 거야!?"
1626,19,"魚のサシミ？
そりゃあやっぱり、サシミウオさ！
見てよ、この脂の乗った旬の…","생선회?
그야 당연히, 횟감용 생선지!
봐봐, 이 기름진 제철…"
