Offset,Hash,Original,Translation
88,0,"@MYNAME様、お待ちしてましたニャ。
早速、犯人探しを開始するニャ！","@MYNAME님, 기다리고 있었다냥.
곧바로 범인 찾기를 시작한다냥!"
174,1,"考えてみたんだが、今回の事件はどうも
組織的ニャ臭いがするぜニャ。","생각해봤는데, 이번 사건은 아무래도
조직적인 냄새가 난다냥."
261,2,"確かに、ウワサが広まるのが
早すぎるとは思いますがニャぁ…","확실히, 소문이 퍼지는 게
너무 빠르다고는 생각합니다만냥…"
340,3,"しかし、もし組織で動いているとすれば、
背後でネコたちを操っている者が
いるいうことですニャ。","하지만, 만약 조직적으로 움직이고 있는 거라면,
배후에서 네코들을 조종하는 자가
있다는 뜻이다냥."
455,4,"そんニャ力を持っているネコは、
このメゼポルタでは…","그런 힘을 가진 네코는,
이 메제포르타에서는…"
535,5,"いや、いるぜニャ。
多くのネコたちから信頼され、
仕事もできる現場の頭領が１匹…","아니, 있다냥.
많은 네코들에게 신뢰받고,
일도 잘하는 현장의 우두머리가 하나…"
643,6,！そうか、~C05武器屋の親方ネコ~C00ニャ！,"!그렇구나, ~C05무기점 우두머리 네코~C00다냥!"
704,7,"ニャるほど！
確かに親方ニャら、多くのネコたちに
指示を出すことができますニャ！","그렇구나!
확실히 우두머리라면, 많은 네코들에게
지시를 내릴 수 있다냥!"
812,8,"@MYNAMEさん、ここは俺たちより
ハンターのアンタの方が話を聞きやすいぜニャ。","@MYNAME씨, 여기는 우리보다
헌터인 당신 쪽이 이야기를 듣기 편하다냥."
915,9,"すまねえが、~C05武器屋まで
聞き込み~C00に行って欲しいぜニャ。","미안하지만, ~C05무기점까지
탐문~C00하러 가줬으면 한다냥."
1038,10,"@MYNAMEさん、ここは俺たちより
ハンターのアンタの方が話を聞きやすいぜニャ。","@MYNAME씨, 여기는 우리보다
헌터인 당신 쪽이 이야기를 듣기 편하다냥."
1134,11,"すまねえが、~C05武器屋まで
聞き込み~C00に行って欲しいぜニャ。","미안하지만, ~C05무기점까지
탐문~C00하러 가줬으면 한다냥."
1232,12,"おう、狩人さん。
親方印の剛猫武器でも欲しくなったかニャ？","오, 사냥꾼 양반.
우두머리표 강냥무기라도 갖고 싶어졌나냥?"
1311,13,"んニャぁ？何でも屋？
ああ、確かにそのウワサなら
ワシが仲間たちに頼んで流させてるニャ。","음냥? 무엇이든지 가게?
아아, 확실히 그 소문이라면
내가 동료들에게 부탁해서 퍼뜨리게 하고 있다냥."
1433,14,"ニャぜかって？
そりゃあ、とある竜人族の男から
頼まれたからニャ。","왜냐고냥?
그거야, 어느 용인족 남자한테서
부탁받았기 때문이다냥."
1533,15,誰かは言えニャぁよ。,누군지는 말할 수 없다냥.
1574,16,"そんなに気になるニャら、
聞き込みでもニャんでもするがいいニャ。","그렇게 궁금하다면,
탐문이든 뭐든 마음대로 하면 된다냥."
1659,17,"ワシは武器の研究で忙しいニャ。
武器が欲しくなったらまた来るといいニャ。","나는 무기 연구로 바쁘다냥.
무기가 갖고 싶어지면 또 오면 된다냥."
1792,18,"@MYNAME様、待っておりましたニャ。
で、どうでしたニャ？","@MYNAME님, 기다리고 있었다냥.
그래서, 어땠나냥?"
1888,19,"ニャんと！？
やっぱり親方が犯人でしたかニャ！","뭐라고!?
역시 우두머리가 범인이었나냥!"
1955,20,"しかし、その話では
真犯人は別にいるということにニャりますが…","하지만, 그 이야기로는
진범은 따로 있다는 게 되는데요냥…"
2038,21,"ああ、親方を利用して、
ウワサを流させた張本人がいるぜニャ。
メゼポルタにいる竜人族の男といえば…","그래, 우두머리를 이용해서,
소문을 퍼뜨리게 한 장본인이 있다냥.
메제포르타에 있는 용인족 남자라고 하면…"
2157,22,何でも屋というのはお前たちかあっ！,무엇이든지 가게라는 게 너희들이냐!
2226,23,うニャあ！？だ、だれニャ！？,"으냐아!? 누, 누구냥!?"
2282,24,"お、お前はハンマー使いの
剛腕ギネル！","너, 너는 해머 사용자인
강완의 기넬!"
2341,25,"貴様らあっ！
レジェンドラスタを差し置いて
何でも屋とはいい度胸だッ！","네놈들!
레전드 라스터를 제쳐두고
무엇이든지 가게라니 배짱 한번 좋구나!"
2446,26,"ちょ、ちょっと待って欲しいニャ！
オイラたちは違うんニャ！","자, 잠깐만 기다려달라냥!
우리는 아니다냥!"
2539,27,"何が違うものか！
ティアラがここで真砂鉄を手に入れたと
自慢げに吹聴しておったわ！","뭐가 아니라는 거냐!
티아라가 여기서 사철을 손에 넣었다고
자랑스럽게 떠벌리고 다녔단 말이다!"
2649,28,うう、あのオンニャめ…,"으으, 그 계집애 녀석이…"
2699,29,"おい、そこの狩人！
お前が何でも屋の親玉だな！？","이봐, 거기 사냥꾼!
네가 무엇이든지 가게의 우두머리렷다!?"
2788,30,"そんなにこの地で商売がしたいなら、
この俺様と勝負しろっ！","그렇게 이 땅에서 장사가 하고 싶다면,
이 몸과 승부해라!"
2867,31,"はぁぁ！？
ニャにを言い出すニャ！
この人は歌姫さまの大恩人で…","하아아!?
뭔 소리를 하는 거냥!
이 분은 가희님의 대은인으로…"
2952,32,"問答無用！
いいか、グレンゼブルを
たったひとりで狩ってこい！","문답무용!
잘 들어라, 그렌제블을
단 혼자서 사냥해 오너라!"
3035,33,"そうすれば、お前の腕を認めてやる。
何でも屋だろうが何だろうが、
俺様も協力してやろうではないか！","그러면, 네 실력을 인정해주마.
무엇이든지 가게든 뭐든,
이 몸도 협력해주지 않겠느냐!"
3161,34,"メチャクチャだニャ！
@MYNAME様、こんニャ馬鹿げた話は…","말도 안 된다냥!
@MYNAME님, 이런 말도 안 되는 이야기는…"
3237,35,"貴様は黙っていろ！
どうする、俺様と勝負するか！？","네놈은 입 다물고 있어라!
어쩔 테냐, 이 몸과 승부할 것이냐!?"
3308,36,"~C06ギネルの目は本気だ。
ここは勝負を受けるしかなさそうだ…~C00","~C06기넬의 눈은 진심이다.
여기서는 승부를 받아들일 수밖에 없을 것 같다…~C00"
3406,37,"見上げた心がけだ！
俺様はここで待っている。
見事、~C05グレンゼブルをひとりで狩って~C00こい！","기특한 마음가짐이다!
이 몸은 여기서 기다리고 있겠다.
훌륭하게, ~C05그렌제블을 혼자서 사냥해~C00 오너라!"
3521,38,"ああ、@MYNAME様…。
ニャんでいつもこんニャことに…","아아, @MYNAME님….
어째서 늘 이런 일이…"
3606,39,"いいか、~C05グレンゼブルを
ひとりで狩って~C00くるんだ！
俺様はここで待っているからな！","알겠느냐, ~C05그렌제블을
혼자서 사냥해~C00 오는 거다!
이 몸은 여기서 기다리고 있을 테니!"
3715,40,"ああ、@MYNAME様…。
ニャんでいつもこんニャことに…","아아, @MYNAME님….
어째서 늘 이런 일이…"
3823,41,"おお、@MYNAME様！
良かった、ご無事でしたかニャ！","오오, @MYNAME님!
다행이다, 무사하셨나냥!"
3893,42,"やあ、すまんすまん！
あのあと、ここのアイルーたちから
詳しい話を聞いたんだが…","이야, 미안 미안!
그 후에, 여기 아이루들한테서
자세한 이야기를 들었는데…"
3994,43,"どうやら何でも屋の話というのは、
俺様の誤解だったようだな…","아무래도 무엇이든지 가게 이야기라는 건,
이 몸의 오해였던 모양이군…"
4095,44,"だから、最初からそうだと
あれほど言ってたニャ！
勘違いにしてもひどすぎるニャ！","그러니까, 처음부터 그렇다고
그렇게나 말했다냥!
착각이라 해도 너무 심하다냥!"
4196,45,"まあまあ、そう怒るな。
間違いは誰にでもあるものよ。
ガハハハハッ！","자자, 그렇게 화내지 마라.
실수는 누구에게나 있는 법이지.
가하하하핫!"
4298,46,"それにしても、お前さんはいい腕だ。
今後も俺様たちの力が必要な時は
いつでも言ってくれ！","그건 그렇고, 자네는 실력이 좋군.
앞으로도 이 몸들의 힘이 필요할 때는
언제든지 말해라!"
4407,47,"ラスタ酒場で待っているぞ！
ガハハハハッ！","라스터 주점에서 기다리고 있으마!
가하하하핫!"
4504,48,"はぁ…ああいう手合いの相手は
疲れますニャ…","하아… 저런 부류를 상대하는 건
지친다냥…"
4576,49,"とはいえ、ヤツもあれで
名の売れたレジェンドラスタだニャ。
狩り場では頼りにニャるんだろうさニャ。","그렇다곤 해도, 그 녀석도 저래봬도
이름난 레전드 라스터다냥.
사냥터에서는 든든하겠지냥."
4695,50,"もうギネルの話はどうでもいいニャ！
それよりも、問題は真犯人ニャ！","이제 기넬 이야기는 아무래도 좋다냥!
그것보다, 문제는 진범이다냥!"
4782,51,"親方を利用し、
我々が何でも屋を始めたニャどという
ウワサを流させた張本人…","우두머리를 이용해,
우리가 무엇이든지 가게를 시작했다는
소문을 퍼뜨리게 한 장본인…"
4886,52,"メゼポルタで竜人族の男といえば、
調合屋の親父だニャ。","메제포르타에서 용인족 남자라고 하면,
조합가게 영감이다냥."
4961,53,"いや、あの親父が
こんニャ馬鹿げたいたずらを
するとは思えませんニャ。","아니, 그 영감이
이런 말도 안 되는 장난을
칠 거라곤 생각되지 않는다냥."
5052,54,てことは…,그렇다는 건…
5083,55,"いえ、そもそも本当に、
竜人族の『男』だったのでしょうかニャ？","아니, 애초에 정말로,
용인족 '남자'였을까냥?"
5166,56,"メゼポルタに、竜人族の男ニャんて
ほとんどいませんニャ。","메제포르타에, 용인족 남자 같은 건
거의 없다냥."
5243,57,親方がウソをついているということかニャ？,우두머리가 거짓말을 하고 있다는 건가냥?
5311,58,"その可能性はありますニャ。
もし、竜人族の『男』ではニャく、
竜人族の『女』だったとしたら…","그럴 가능성은 있다냥.
만약, 용인족 '남자'가 아니라,
용인족 '여자'였다고 한다면…"
5431,59,"親方に、そんな圧力をかけられる人物は
限られてくるぜニャ。","우두머리에게, 그런 압력을 가할 수 있는
인물은 한정되어 있다냥."
5510,60,！？ま、まさかニャ…！,"!? 서, 설마냥…!"
5553,61,"真犯人は、
ギルドマスターだとでもいうのかニャ…！？","진범은,
길드마스터라도 된다는 거냥…!?"
