Offset,Hash,Original,Translation
61,0,"…ちくしょう、どうしてアタイが
こんな目に遭わなくちゃいけないんだい。","…젠장, 어째서 내가
이런 꼴을 당해야 하는 거야."
152,1,あいつめ、次に会ったらただじゃおかないよ…,"그 녀석, 다음에 만나면 가만 안 둘 거야…"
215,2,"…あっ、@MYNAME様！
いらしたのですね。","…앗, @MYNAME님!
오셨군요."
275,3,"え？怖い人がいる？
ふふ、おかしな@MYNAME様。
ここには私と@MYNAME様しかいませんよ。","네? 무서운 사람이 있다고요?
후후, 이상하시네요, @MYNAME님.
여기엔 저와 @MYNAME님밖에 없어요."
380,4,"ところで聞いてください。
さっき、とても悲しいことがあったんです。","그건 그렇고 들어주세요.
조금 전, 정말 슬픈 일이 있었어요."
467,5,"狩り場でお腹が空いたので、
お肉を焼いたんです。","사냥터에서 배가 고파서
고기를 구웠어요."
536,6,"私、お肉を焼くのが得意ではなくて、
いつも生焼けやこげこげになってしまうのですが…","저, 고기 굽는 게 서툴러서
항상 덜 익거나 새까맣게 타버리곤 하는데요…"
639,7,さっきは、珍しくちょうどいい具合に焼けました。,아까는 모처럼 딱 알맞게 구워졌어요.
706,8,"ですが、うきうき気分で
それを食べようとしたところ、
メラルーに盗られてしまったんです！","하지만 신이 나서
먹으려던 참에
메라루한테 빼앗기고 말았어요!"
815,9,"すぐに取り返そうとしましたが、
他のモンスターに襲われ応戦しているうちに、
逃げられてしまいました。","바로 되찾으려 했지만
다른 몬스터에게 습격당해 맞서 싸우는 사이에
놓치고 말았어요."
936,10,"もう、くやしくて！
お肉を食べる直前に奪われたこの気持ち、
お分かりになりますか！？","아, 정말 분해요!
고기를 먹기 직전에 빼앗긴 이 기분,
아시겠어요!?"
1041,11,"それからずっとむしゃくしゃしてしまって、
仕方がないんです。","그 뒤로 계속 짜증이 나서
어쩔 줄을 모르겠어요."
1122,12,"この気分は、
こんがりと焼けたお肉を食べなければ
晴れそうにありません。","이 기분은
노릇노릇하게 구운 고기를 먹지 않으면
풀릴 것 같지 않아요."
1215,13,"@MYNAME様、
私にこんがり肉をくださいませんか！？","@MYNAME님,
저에게 노릇노릇 구운 고기를 주시지 않겠어요!?"
1298,14,"ひとつでは足りません。
３つほど、お持ちいただきたいです！","하나로는 부족해요.
3개 정도 가져다주셨으면 해요!"
1377,15,お願いします！！,부탁드립니다!!
1427,16,"@MYNAME様、
私にこんがり肉をくださいませんか！？","@MYNAME님,
저에게 노릇노릇 구운 고기를 주시지 않겠어요!?"
1497,17,"ひとつでは足りません。
３つほど、猟団部屋まで
お持ちいただきたいです！","하나로는 부족해요.
3개 정도 수렵단실까지
가져다주셨으면 해요!"
1591,18,"ああ、これです！
これが食べたかったんです！","아, 이거예요!
이걸 먹고 싶었어요!"
1656,19,"さっそくいただきたいところですが…
お肉だけ食べたのでは、
喉に詰まってしまいそうです。","바로 먹고 싶지만…
고기만 먹으면
목이 막힐 것 같아요."
1764,20,"樹海などで入手できる、
黄金芋酒もいただけませんか！？","수해 등에서 구할 수 있는
황금 감자술도 주시지 않겠어요!?"
1852,21,"お酒と一緒に食べなければ、
このくやしい気持ちは晴れそうにありません！","술과 함께 먹지 않으면
이 분한 마음은 풀릴 것 같지 않아요!"
1956,22,"樹海などで入手できる、
黄金芋酒も、猟団部屋まで
持ってきていただけませんか！？","수해 등에서 구할 수 있는
황금 감자술도, 수렵단실까지
가져다주시지 않겠어요!?"
2056,23,"お酒と一緒に食べなければ、
このくやしい気持ちは晴れそうにありません！","술과 함께 먹지 않으면
이 분한 마음은 풀릴 것 같지 않아요!"
2149,24,"@MYNAME様、私のために黄金芋酒まで
お持ちくださったのですね！","@MYNAME님, 저를 위해 황금 감자술까지
가져와 주셨군요!"
2231,25,ありがたくいただきます！,감사히 잘 먹겠습니다!
2283,26,もぐもぐもぐもぐ…,우물우물우물우물…
2329,27,"ふう！
とてもいいお味でした。","후우!
정말 맛있었어요."
2380,28,"ああ、お腹がいっぱいになったら
お肉を盗られたなんて小さなこと、
どうでもよくなってきました。","아, 배가 부르니
고기를 빼앗겼던 것 같은 사소한 일은
아무래도 상관없어졌어요."
2495,29,@MYNAME様、ありがとうございます。,"@MYNAME님, 감사합니다."
2549,30,"お礼と腹ごなしをかねて、
@MYNAME様の狩りに一度お供します。","답례 겸 소화도 시킬 겸
@MYNAME님의 사냥에 한 번 동행하겠습니다."
2629,31,"私の力が必要な時は、
いつでも声をかけてくださいね。","제 힘이 필요할 때는
언제든 불러주세요."
