Offset,Hash,Original,Translation
61,0,@MYNAME様、良い知らせですニャ！,"@MYNAME님, 좋은 소식이다냥!"
113,1,"かねてより製作中だった
烈種のメラギナスの穿龍棍、
コーレクラウフィーが完成したそうですニャ！","예전부터 제작 중이던
열종 메라기나스의 천룡곤,
코레크라우피가 완성됐다고 한다냥!"
242,2,"その報告に、レジェンドラスタの
タイゾウが来ておりますニャ！","그 보고 때문에, 레전드 라스터의
타이조가 와 있다냥!"
330,3,"やあ、魂の友よ！
元気そうで何よりだ！","야, 영혼의 친구여!
건강해 보여서 다행이다!"
389,4,"今回はまた、僕の友人たちのせいで
色々と迷惑をかけてしまってすまない！","이번에도 또, 내 친구들 때문에
여러모로 폐를 끼쳐서 미안하다!"
480,5,"このコーレクラウフィーは、僕たちからの
せめてもの罪滅ぼしだと思ってくれたまえ！","이 코레크라우피는, 우리들의
작은 속죄라고 생각해 주게!"
588,6,"何が罪滅ぼしニャ。
いつもいつも、@MYNAME様に
ムチャな要求ばかり…","무슨 속죄다냥.
맨날 맨날, @MYNAME님한테
무리한 요구만 하고…"
676,7,"そう思ってるからこその
この穿龍棍じゃないか。","그렇게 생각하기에
이 천룡곤이 있는 게 아니겠나."
743,8,"烈種のメラギナスばかり狩るのは
なかなかホネが折れたんだぞ！？","열종 메라기나스만 사냥하는 건
꽤나 힘든 일이었다고!?"
826,9,"そうでしょうニャぁ。
特に、黒穿竜の鋭棘などは
かなりの希少素材と聞いておりますニャ。","그렇겠다냥~.
특히, 흑천룡의 예극 같은 건
꽤나 희소한 소재라고 들었다냥."
933,10,"そうなんだよ。
いやあ、厳しい狩りの連続だった！","그렇다니까.
아이고, 힘겨운 사냥의 연속이었어!"
1002,11,"だが、それも歌姫さまや
新たな仲間であるレイラを想えばこそだ！","하지만, 그것도 가희님과
새로운 동료인 레일라를 생각하면 당연한 일이다!"
1085,12,"さあ、今こそここにレイラを呼んで、
生き別れた姉妹の感動の再会を
お膳立てしようじゃないかッ！","자, 지금이야말로 이곳에 레일라를 불러서,
생이별한 자매의 감동적인 재회를
주선해 보자꾸나!"
1200,13,"ニャんか、お前が言うと
すごく安っぽい茶番に思えるニャ…","뭔가, 네가 말하니까
엄청 싸구려 촌극처럼 느껴진다냥…"
1277,14,"まあまあ、言い方はともかく、
レジェンドラスタたちが力を合わせて
穿龍棍を作ったことは本当ニャ。","뭐뭐, 말투는 그렇다 쳐도,
레전드 라스터들이 힘을 합쳐서
천룡곤을 만든 건 사실이다냥."
1394,15,"これを見れば、きっとあのオンニャも
頑なな心を開いてくれるだろうぜニャ。","이걸 보면, 분명 그 온냥도
고집스런 마음을 열어 줄 거다냥."
1487,16,そうだといいんですがニャ…,그러면 좋겠다냥…
