Offset,Hash,Original,Translation
61,0,"ああっ、@MYNAMEさん！
ちょうど良いところへ…！","아앗, @MYNAME님!
마침 잘 오셨어요…!"
129,1,"じ、実はこんがり魚と間違えて、
生焼け魚を食べてしまって…","시, 실은 노릇노릇 생선인 줄 알고,
설익은 생선을 먹어버려서…"
208,2,"お腹がゴロゴロして
身動きが取れないんです～！","배가 부글부글해서
꼼짝도 할 수가 없어요~!"
288,3,"お、お願いします！
げどく草をいただけませんか！？","부, 부탁드려요!
해독초를 주실 수 없을까요!?"
360,4,"私はここで待ってますので、
できるだけ早く～！","저는 여기서 기다리고 있을 테니,
최대한 빨리요~!"
439,5,"お、お願いします！
げどく草をいただけませんか！？","부, 부탁드려요!
해독초를 주실 수 없을까요!?"
511,6,"私は猟団部屋で待ってますので、
できるだけ早く～！","저는 수렵단실에서 기다리고 있을 테니,
최대한 빨리요~!"
609,7,ふぅ～、助かったぁ～…,"후우~, 살았다~…"
652,8,"ありがとうございました！
おかげで平和は守られました！","감사했습니다!
덕분에 평화가 지켜졌어요!"
727,9,"そうだ！
お礼に、@MYNAMEさんの狩りに
１回だけお付き合いしますね！","그렇지!
답례로, @MYNAME님의 사냥에
한 번만 함께할게요!"
815,10,"獲物は何でもいいですよっ！
いつでも声をかけてくださいね！","사냥감은 뭐든 상관없어요!
언제든지 말 걸어 주세요!"
