Offset,Hash,Original,Translation
61,0,"狩人さん、ヤッホー！
また遊びに来ちゃった！","사냥꾼 씨, 야호~!
또 놀러 와버렸어!"
139,1,"狩人さんの猟団部屋、
なんだかすごく落ち着くんだよね。","사냥꾼 씨의 수렵단실,
왠지 엄청 편안하단 말이지."
214,2,"ボクのマイハウスも、
こんな雰囲気にしようかなぁ。","내 마이하우스도,
이런 분위기로 해볼까."
285,3,"でね、実はちょっとそのことで
相談があって来ちゃったんだ。","그래서, 실은 좀 그 일로
상담할 게 있어서 와버렸어."
364,4,"ボクの相談に乗ってくれたら
すごく嬉しいんだけど…どうかな？","내 상담을 들어주면
엄청 기쁠 텐데…어떨까?"
458,5,"やったあ！さすが狩人さん！
そう言ってくれるって信じてたよ～！","야호! 역시 사냥꾼 씨!
그렇게 말해줄 거라 믿었어~!"
541,6,"ただ、詳しいことは２人で話したいから、
祈樹の泉で再集合でもいいかなぁ？","다만, 자세한 얘기는 둘이서만 하고 싶으니까,
기수의 샘에서 다시 만나는 걸로 괜찮을까?"
634,7,"ボクもすぐに追いかけるから、
先に行ってまたネコちゃんと話してて。
よろしく～。","나도 금방 뒤따라갈 테니까,
먼저 가서 다시 냥이랑 얘기하고 있어.
잘 부탁해~."
747,8,"詳しいことは２人で話したいから、
祈樹の泉で再集合でもいいかなぁ？","자세한 얘기는 둘이서만 하고 싶으니까,
기수의 샘에서 다시 만나는 걸로 괜찮을까?"
834,9,"ボクもすぐに追いかけるから、
先に行って待っててくれる？
よろしく～！","나도 금방 뒤따라갈 테니까,
먼저 가서 기다려 줄래?
잘 부탁해~!"
927,10,"来てくれてありがとう！
他の人に聞かれるの恥ずかしくて。","와 줘서 고마워!
다른 사람한테 들키는 게 부끄러워서."
1004,11,"あのね、ボクがいま作ろうとしてる
武器のことで、ちょっと困ってるんだ","있잖아, 내가 지금 만들려고 하는
무기 때문에, 좀 곤란해졌어"
