Offset,Hash,Original,Translation
61,0,"なんニャ、またお前かニャ。
オイラをからかいに来たのなら、
そっとしておいて欲しいニャ。","뭐냥, 또 너냐냥.
나를 놀리러 온 거라면,
조용히 내버려뒀으면 좋겠다냥."
170,1,"~C06言葉の裏に寂しさを感じる。
声をかけてみようか…~C00","~C06말 속에서 외로움이 느껴진다.
말을 걸어볼까…~C00"
268,2,"フン、やっぱりニャ。
ハンターなんてみんな同じニャ…","흥, 역시냥.
헌터란 다 똑같다냥…"
368,3,"ニャに！？
お前、オイラの力になってくれるのかニャ！？","뭐다냥!?
너, 내 힘이 되어주는 거냥!?"
444,4,"うーん、だけどニャあ…。
オイラの悩みを解決できるのは、
本当に強いハンターだけニャ。","으음, 하지만 말이다냥…
내 고민을 해결할 수 있는 건,
정말로 강한 헌터뿐이다냥."
551,5,"今までも、何人かのハンターが
協力を申し出てくれたニャ。","지금까지도, 몇몇 헌터가
협력을 자청해줬다냥."
628,6,"だけど、オイラの悩みを知ったとたん、
みーんな逃げ出してしまったニャ。","하지만, 내 고민을 알게 되자마자,
다~들 도망쳐버렸다냥."
719,7,"もしお前が本当にオイラを助けてくれるニャら、
お前が強いハンターだと証明して欲しいニャ。","만약 네가 정말로 나를 도와줄 거라면,
네가 강한 헌터라는 걸 증명해줬으면 좋겠다냥."
828,8,"そうだニャあ…。
~C05モノブロスの亜種を討伐~C00してみて欲しいニャ。","그렇다냥…
~C05모노브로스 아종을 토벌~C00해줬으면 좋겠다냥."
917,9,"白一角竜とも呼ばれる飛竜で、
昔から、ハンターたちはそいつを討伐することで
おのれの勇気を示したそうニャ。","백일각룡이라고도 불리는 비룡으로,
옛날부터 헌터들은 그놈을 토벌함으로써
자신의 용기를 증명했다고 한다냥."
1044,10,"どの依頼でもかまわニャいが、
お前がたったひとりで~C05モノブロス亜種を
討伐~C00しなければならないニャ！","어떤 의뢰든 상관없다냥만,
너 혼자서 ~C05모노브로스 아종을
토벌~C00해야만 한다냥!"
1169,11,"それができたら、
お前を本物のハンターだと認めてやるニャ！","그걸 해낸다면,
너를 진짜 헌터라고 인정해주겠다냥!"
1274,12,"どの依頼でもかまわニャいが、
お前がたったひとりで~C05モノブロス亜種を
討伐~C00しなければならないニャ！","어떤 의뢰든 상관없다냥만,
너 혼자서 ~C05모노브로스 아종을
토벌~C00해야만 한다냥!"
1399,13,"それができたら、
お前を本物のハンターだと認めてやるニャ！","그걸 해낸다면,
너를 진짜 헌터라고 인정해주겠다냥!"
1480,14,ま、まさか本当に討伐してくるとはニャ…,"서, 설마 정말로 토벌하고 올 줄이야냥…"
1552,15,"どうやらお前は…いや、
あなた様はオイラが待ち望んでいた、
本物のハンターのようですニャ！","아무래도 너는…아니,
당신께서는 제가 기다리고 있던,
진짜 헌터인 것 같습니다냥!"
1663,16,"お願いしますニャ！
どうかあなた様のお力で、
あの御方を救ってあげて欲しいニャ！","부탁드립니다냥!
부디 당신의 힘으로,
그분을 구해주셨으면 좋겠습니다냥!"
1764,17,"もし力になってくれたニャら、
できる限りのお礼はいたしますニャ！","만약 힘이 되어주신다면,
할 수 있는 만큼 사례를 하겠습니다냥!"
1849,18,"準備ができたらオイラに話しかけて欲しいニャ。
そしたらすべてをお話しするニャ。","준비가 되면 저에게 말을 걸어주셨으면 좋겠습니다냥.
그러면 모든 것을 말씀드리겠습니다냥."
