Offset,Hash,Original,Translation
61,0,うーん…,으음…
90,1,…うーん、うん…う～ん…,"…으음, 응…으음~…"
148,2,"…あっ、@MYNAMEさん！
こんにちはデス！","…앗, @MYNAME씨！
안녕하세요데스！"
208,3,アタタ…考え事をしすぎて、頭が痛いです。,"아야야…생각을 너무 많이 해서, 머리가 아파요."
282,4,どうしたのか、ですか？,무슨 일이냐고요？
325,5,"実はどうしても思い出したいことが
あるんですけど、なかなか思い出せなくって。
ちょっと困ってるんです。","실은 아무래도 떠올리고 싶은 일이
있는데요, 좀처럼 떠오르지 않아서.
조금 곤란한 상황이에요."
448,6,"そうだ、@MYNAMEさんに
相談させてもらおうかな？","그렇지, @MYNAME씨한테
상담해볼까요？"
516,7,"もしアタシの話を聞いてくれるなら、
祈樹の泉に来てください。","혹시 제 이야기를 들어주신다면,
기수의 샘으로 와주세요."
610,8,"長いお話になるかもしれないので、
ゆっくりできるところがいいんです。","긴 이야기가 될지도 모르니까,
느긋하게 있을 수 있는 곳이 좋아요."
699,9,"私もすぐ行きますので、
しばらくネコさんとお話ししていてください！","저도 곧 갈 테니까,
잠시 고양이 씨와 이야기하고 계세요！"
798,10,祈樹の泉で会いましょう！,기수의 샘에서 만나요！
843,11,"@MYNAMEさんと２人で
ゆっくりお話ししたいんです。","@MYNAME씨와 둘이서
느긋하게 이야기하고 싶어요."
922,12,"@MYNAMEさん！
お待たせしちゃって、すみません！","@MYNAME씨！
기다리게 해서, 죄송해요！"
990,13,"@MYNAMEさんに
ご相談したいことなんですけど…
順を追ってお話ししますね！","@MYNAME씨에게
상담하고 싶은 일이 있는데요…
순서대로 이야기할게요！"
1084,14,"少し長くなるかもしれませんが、
聞いてくれると嬉しいです。","조금 길어질지도 모르지만,
들어주시면 기쁘겠어요."
1183,15,"それは、アタシがまだ
新人ハンターだった頃のことです。","그건, 제가 아직
신참 헌터였을 때의 일이에요."
1265,16,"アタシは当時の仲間と一緒に、
ドスファンゴを狩りに行きました。","저는 당시 동료와 함께,
도스팡고를 사냥하러 갔었어요."
1348,17,"ドスファンゴは無事に狩れたのですが、
帰りの道に迷ってしまって…","도스팡고는 무사히 잡았지만,
돌아가는 길에 헤매버려서…"
1433,18,"お腹は空くし、足は疲れるしで、
もうメゼポルタに帰れないかと
不安になってきたんです。","배는 고프고, 다리는 지치고 해서,
이제 메제포르타로 못 돌아가는 게 아닐까
불안해졌었어요."
