Offset,Hash,Original,Translation
61,0,"おう、@MYNAME！
お前さんの猟団部屋に来てやったぞ！
ガハハハハ！","오, @MYNAME!
네놈의 수렵단실에 와줬다!
가하하하하!"
147,1,"なにせ、最近のお前さんときたら、
メゼポルタでは知らぬ者はいないぐらいの
大活躍だからな！","뭐니뭐니 해도, 요즘 네놈은
메제포르타에서 모르는 자가 없을 정도로
대활약이니 말이다!"
271,2,"なに？
俺様に褒められるとこそばゆい？
何かウラがあるんじゃないかだと！？","뭐라고?
이 몸에게 칭찬받으니 간지럽다고?
뭔가 속셈이 있는 게 아니냐고!?"
366,3,"その通りだ、よくわかったな！
ガハハハハハ！","바로 그거다, 잘 알아챘군!
가하하하하하!"
431,4,"実は、あまり大きな声では言えんが
お前さんに相談したいことがあるんだ。","실은, 큰 소리로는 말할 수 없다만
네놈에게 상담하고 싶은 게 있다."
522,5,"いや、ここで話すのはマズい。
できれば、２人だけで話したいんだが…","아니, 여기서 얘기하는 건 곤란하다.
가능하면, 단둘이서만 얘기하고 싶다만…"
609,6,"そうだ、祈樹の泉へ行こう。
あそこならネコしかおらんし、
俺様が一喝すれば話も聞かれまいて。","그래, 기수의 샘으로 가자.
그곳이라면 고양이밖에 없으니,
이 몸이 한 번 소리치면 아무도 엿듣지 못하겠지."
722,7,"俺様が着くまで、
ネコと話でもしていてくれ。","이 몸이 도착할 때까지,
고양이와 이야기라도 나누고 있어라."
786,8,"では@MYNAME、よろしく頼む。
なあに、俺様もすぐに駆けつける。
祈樹の泉で会おう！","그럼 @MYNAME, 잘 부탁한다.
뭐, 이 몸도 곧 달려가마.
기수의 샘에서 만나자!"
901,9,"では@MYNAME、よろしく頼む。
祈樹の泉で会おう！","그럼 @MYNAME, 잘 부탁한다.
기수의 샘에서 만나자!"
978,10,"すまんな、@MYNAME。
こんなところに呼び出したりして。","미안하군, @MYNAME.
이런 곳으로 불러내서 말이다."
1052,11,"実は、話というのは他でもない、
俺様自身のことなんだ。","실은, 할 얘기라는 게 다름 아닌
이 몸 자신에 관한 것이다."
1127,12,"最近、どうも狩り場で腹が減ってな。
思うように力が出せんのだ。","요즘, 아무래도 사냥터에서 배가 고파서 말이다.
생각대로 힘이 나질 않는다."
1210,13,"先日など、狩人弁当を４人分注文したんだが、
それを俺様が全部食ってしまったせいで、
一緒にいた仲間から苦情が来た。","얼마 전에는, 사냥꾼 도시락을 ４인분 주문했다만,
그걸 이 몸이 전부 먹어치운 탓에,
함께 있던 동료에게서 항의가 들어왔다."
1358,14,"この俺様に苦情だぞ！？
このままではレジェンドラスタの
沽券に関わる由々しき事態だ。","이 몸에게 항의라니!?
이대로는 레전드 라스터의
체면이 걸린 중대한 사태다."
1463,15,"かといって、腹が減っては狩りができん。
携帯食料などではとても足りぬのだ。","그렇다고, 배가 고프면 사냥을 할 수 없다.
휴대 식량 따위로는 도저히 부족하단 말이다."
1558,16,"そこでだな…他の連中が
こういう時にどう対処しているか、
調べてみて欲しいのだ。","그래서 말인데… 다른 녀석들이
이럴 때 어떻게 대처하는지
조사해봐 줬으면 한다."
1672,17,"なに？自分で聞けだと？
そんなこと恥ずかしくてできるか！
だからお前さんに頼んでるんじゃないか！","뭐? 직접 물어보라고?
그런 부끄러운 짓을 할 수 있겠느냐!
그래서 네놈에게 부탁하는 게 아니냐!"
1789,18,"そうだな、キースあたりが良かろう。
奴なら秘密を守ってくれそうだ。","그렇군, 키스 정도가 좋겠다.
그 녀석이라면 비밀을 지켜줄 것 같다."
1876,19,"頼む、キースに
話を聞いてきてくれ！","부탁한다, 키스에게
이야기를 듣고 와다오!"
1953,20,"頼む、キースに
話を聞いてきてくれ！","부탁한다, 키스에게
이야기를 듣고 와다오!"
2025,21,"これはこれは、狩人殿。
拙者に何か用でゴザルか？","이거 이거, 나리.
소인에게 무슨 볼일이시오?"
2107,22,"ほう、ギネル殿が
腹が減って困っておると？","호오, 기넬 나리께서
배가 고파 곤란해하신다고?"
2170,23,"はっはっは！
ギネル殿ともあろうお方が、
また随分と愉快な悩みでゴザルな！","하하하!
기넬 나리쯤 되시는 분이,
또 상당히 유쾌한 고민이시구려!"
2265,24,"よろしい、そういうことであれば
拙者が東方の国より伝わる秘中の技を
ご教授してしんぜよう。","좋소, 그런 사정이라면
소인이 동방의 나라에서 전해진 비법 중의 비법을
가르쳐 드리리다."
2376,25,"狩人殿は、一足先に
祈樹の泉に戻って待っててくだサレ。
拙者も追って駆けつけるゆえ。","나리는, 한발 먼저
기수의 샘으로 돌아가 기다려주시오.
소인도 뒤따라 곧 가겠소이다."
2481,26,では、後ほど。,"그럼, 나중에 뵙지요."
2536,27,"頼む、キースに
話を聞いてきてくれ！","부탁한다, 키스에게
이야기를 듣고 와다오!"
2609,28,"おお、待ってたぞ。
で、キースはどうだった？","오오, 기다렸다.
그래서, 키스는 어땠나?"
2695,29,ここにいるでゴザルよ。,여기 있소이다.
2745,30,"キース！？
貴様、どうしてここに…","키스!?
네놈, 어째서 여기에…"
2800,31,"心配ご無用。
ちゃあんと他の連中の目は
盗んで参ったでゴザル。","걱정 마시오.
다른 녀석들의 눈은 확실히
피해서 왔소이다."
2890,32,"ギネル殿の秘密は
誰にも漏らしておりませぬゆえ、
ご安心くだサレ。","기넬 나리의 비밀은
누구에게도 발설하지 않았으니,
안심하시오."
3018,33,"フ…さすがはキースだ。
やはり、持つべきものは
心を許せる友だな。","흠… 역시 키스로군.
역시, 사람은 마음을 터놓을 수 있는
친구가 있어야 하는 법이다."
3105,34,"何を仰るやら。
拙者とギネル殿の仲ではゴザらぬか。","무슨 말씀을.
소인과 기넬 나리의 사이가 아니겠소이까."
3176,35,"して、狩人殿から伺いましたが、
何でも腹が減って困っておられるとか？","그건 그렇고, 나리께 들었습니다만,
뭐라던가 배가 고파 곤란해하신다고요?"
3265,36,"そうそう、それよ。
貴様なら東方の国の秘技とかで
何とかなるのではと思ってな。","그래그래, 바로 그거다.
네놈이라면 동방의 나라 비기 같은 걸로
어떻게든 될 것 같아서 말이다."
3364,37,"思うに、ギネル殿はハンマー使いゆえ、
他の狩人よりもスタミナの消費が
激しいのでゴザろうな。","생각건대, 기넬 나리는 해머 사용자시니,
다른 사냥꾼보다 스태미나 소모가
심하실 것이오."
3477,38,"どれだけ鍛えた凄腕の狩人でも、
スタミナを維持できなくては
真の力は発揮できませぬ。","아무리 단련한 뛰어난 사냥꾼이라도,
스태미나를 유지하지 못하면
진정한 힘을 발휘할 수 없소이다."
3582,39,"ここはひとつ、装飾品の珠を
求められてはいかがでゴザろうか。","여기서 하나, 장식품 주(珠)를
구해보시는 게 어떻겠소?"
3663,40,"ほう、珠か。
いいのがあるのか？","호오, 주(珠)라.
좋은 게 있나?"
3716,41,"東方の国には、３つの教えアリ。
すなわち、はらへり無効、拾い食い、絶倫の
３つの技を身につけるのでゴザル。","동방의 나라에는, 세 가지 가르침이 있소.
즉, 배고픔무효, 주워 먹기, 절륜의
세 가지 기술을 몸에 익히는 것이오."
3843,42,"なるほど、どれもスタミナ維持に
必要な技能ばかりだな。","과연, 어느 것이나 스태미나 유지에
필요한 기술뿐이군."
3918,43,"ようし、わかった！
では早速、その３つを身につけるための
珠を作ろうじゃないか！","좋아, 알겠다!
그럼 당장, 그 세 가지를 익히기 위한
주(珠)를 만들어보자!"
4019,44,"まずは、はらへり無効の
満腹珠から参りましょうゾ。","우선은, 배고픔무효의
만복주부터 시작해봅시다."
4090,45,"必要な素材は陽翔原珠が１つに、
こんがり肉Ｇとヌメリンギが
２つずつでゴザルが…","필요한 소재는 양상원주가 １개,
노릇노릇 고기Ｇ와 미끌 버섯가
２개씩이오만…"
4198,46,"手分けしよう。
俺様は陽翔原珠とこんがり肉Ｇを
採ってくる。","역할을 나누자.
이 몸은 양상원주와 노릇노릇 고기Ｇ를
구해오겠다."
