Offset,Hash,Original,Translation
61,0,イタタ…ああ、腰が痛い…,"아야야… 아, 허리가 아파…"
106,1,"あら@MYNAME。
いいところに来たわね。","어머, @MYNAME.
마침 잘 왔네."
164,2,"実はちょっと、
困ったことになってるのよ。","실은 조금,
곤란한 일이 생겼어."
240,3,"この間、あなたに作ってもらった枕のおかげで、
毎晩ぐっすり眠っているんだけど。","요전에 네가 만들어 준 베개 덕분에,
매일 밤 푹 자고 있는데."
339,4,"枕が気持ちよすぎるせいで、
つい深く眠り込んでしまうのよね。","베개가 너무 편안한 탓에,
나도 모르게 너무 깊이 잠들어 버려."
420,5,"それで昨日、眠っている間に
ベッドから落ちてしまったの。","그래서 어제, 자는 사이에
침대에서 떨어져 버렸어."
497,6,"こんなこと子供の時にしかなかったから、
びっくりよ。","이런 일은 어릴 때 말고는 없었으니까,
깜짝 놀랐어."
570,7,"しかもベッドから落ちた拍子に
腰を強く打っちゃって…
どうやら痛めたみたいなの。","게다가 침대에서 떨어진 여파로
허리를 세게 부딪쳐서…
아무래도 다친 것 같아."
671,8,"この完全無欠な私が、
ベッドから落ちて腰を痛めたなんて、
絶対に知られてはいけないわ。","이 완전무결한 내가,
침대에서 떨어져 허리를 다쳤다니,
절대로 알려져서는 안 돼."
778,9,"他のレジェンドラスタに知られたら、
きっと笑われるもの。","다른 레전드 라스터에게 알려지면,
분명 웃음거리가 될 거야."
855,10,"そうならないように、強腰珠を装備して
腰を補強しようと思うの。","그렇게 되지 않도록, 강요주를 장비해서
허리를 보강하려고 해."
938,11,"そうしたら一緒に狩りへ行ったって、
バレないでしょ。","그러면 같이 사냥하러 갔다 해도,
들키지 않겠지."
1011,12,"@MYNAME、協力してくれるわよね？
こんなこと頼めるのは、
あなたしかいないのよ。","@MYNAME, 협력해 줄 거지?
이런 걸 부탁할 수 있는 건,
너밖에 없어."
1123,13,"まずは陽翔原珠をお願いするわ。
手に入れたら、ここまで持ってきて頂戴。","우선 양상원주를 부탁할게.
손에 넣으면, 여기까지 가져다줘."
1226,14,強腰珠を作ろうと思うの。,강요주를 만들려고 해.
1271,15,"まずは陽翔原珠をお願いするわ。
手に入れたら、猟団部屋に持ってきて頂戴。","우선 양상원주를 부탁할게.
손에 넣으면, 수렵단실로 가져다줘."
1391,16,"ありがとう。
確かに陽翔原珠を受け取ったわ。","고마워.
분명히 양상원주를 받았어."
1456,17,"次は桃毛獣の毛をお願いね。
残りの素材はこっちで用意するから。
手に入れたら、ここまで持ってきて頂戴。","다음엔 도모수의 털을 부탁할게.
나머지 소재는 이쪽에서 준비할 테니까.
손에 넣으면, 여기까지 가져다줘."
1591,18,"次は桃毛獣の毛をお願いね。
残りの素材はこっちで用意するから。
手に入れたら、猟団部屋に持ってきて頂戴。","다음엔 도모수의 털을 부탁할게.
나머지 소재는 이쪽에서 준비할 테니까.
손에 넣으면, 수렵단실로 가져다줘."
1743,19,"桃毛獣の毛を持ってきてくれたのね。
これで強腰珠が作れるわ。","도모수의 털을 가져다준 거구나.
이걸로 강요주를 만들 수 있겠어."
1824,20,あなたには、度々お世話になるわね。,"너한테는, 매번 신세를 지네."
1879,21,お礼に、またあなたの狩りを手伝ってあげる。,"답례로, 또 네 사냥을 도와줄게."
1955,22,"…なによ。
あなたの狩りくらい、
多少腰を痛めていても付き合えるわよ。","…뭐야.
네 사냥 정도는,
허리가 좀 아파도 함께할 수 있어."
2046,23,"余計な心配はしなくていいから、
さっさとクエストを受けてきなさい！","쓸데없는 걱정은 안 해도 되니까,
얼른 퀘스트나 수주하고 오라고!"
