Offset,Hash,Original,Translation
61,0,"ウッス、@MYNAME！
元気でやってるかい！？","어이, @MYNAME!
잘 지내고 있냐!?"
123,1,"僕はと言うとね、
元気が有り余ってしょうがないんだ！","나로 말할 것 같으면,
기운이 넘쳐서 주체를 못하겠어!"
196,2,"この情熱をどう発散すればいいか…
相談させてほしいんだ、キミに！","이 열정을 어떻게 발산해야 할지…
너한테 상담 좀 하고 싶어!"
281,3,"このあと、祈樹の泉でゆっくり
話を聞いてほしいんだが…どうかな？","이따가, 기수의 샘에서 천천히
이야기를 들어줬으면 하는데…어때?"
379,4,"本当かい！？助かるよ…！
じゃあ、のちほど泉でよろしく頼む！","정말이야!? 고마워…!
그럼, 나중에 샘에서 잘 부탁한다!"
473,5,"この情熱をどう発散すればいいか…
相談させてほしいんだ、キミに！","이 열정을 어떻게 발산해야 할지…
너한테 상담 좀 하고 싶어!"
558,6,"このあと、祈樹の泉でゆっくり
話を聞いてほしいんだ。よろしく頼むよ！","이따가, 기수의 샘에서 천천히
이야기를 들어줬으면 해. 잘 부탁해!"
649,7,"いやぁ～、@MYNAME！
来てくれるって信じてたよ！","이야~, @MYNAME!
와줄 거라고 믿고 있었어!"
717,8,"身体を動かしたくてたまらないときは、
やっぱり狩りだと思うんだ。","몸을 움직이고 싶어 견딜 수 없을 때는,
역시 사냥이라고 생각해."
802,9,"それで色々とクエストに行ったんだけどね、
まだまだ元気が有り余って仕方ない！","그래서 이것저것 퀘스트에 갔었는데 말이야,
아직도 기운이 넘쳐서 주체를 못하겠어!"
899,10,"この情熱を発散させるには
どんなクエストに行けばいいか、
キミに教えてほしいんだよ！！","이 열정을 발산시키려면
어떤 퀘스트에 가면 좋을지,
너한테 좀 알려줬으면 해!!"
1019,11,"むむ…キミにも分からないか…
ならばやはり、専門家に聞くとしよう。","음음…너도 모르는구나…
그렇다면 역시, 전문가에게 물어보기로 하지."
1106,12,"というわけで@MYNAME、
総合受付のユニスさんに
話を聞いてきてくれないか？","그런 이유로 @MYNAME,
종합 접수처의 유니스 씨에게
이야기를 듣고 와주지 않겠어?"
1200,13,"僕はウズウズしちゃって、
人の話を聞ける状態じゃあないんだ！
よろしく頼むよ～！","나는 근질근질해서,
남의 얘기를 들을 상태가 아니야!
잘 부탁해~!"
1314,14,"総合受付のユニスさんに
話を聞いてきてくれないか？","종합 접수처의 유니스 씨에게
이야기를 듣고 와주지 않겠어?"
1385,15,"僕はウズウズしちゃって、
人の話を聞ける状態じゃあないんだ！
よろしく頼むよ～！","나는 근질근질해서,
남의 얘기를 들을 상태가 아니야!
잘 부탁해~!"
1488,16,"こんにちは。
クエストの総合受付はこちらです。","안녕하세요.
퀘스트 종합 접수처는 이쪽입니다."
1568,17,"え、またタイゾウさんですか？
うーん、身体を動かしたいクエスト…","네, 또 타이조 씨인가요?
음~, 몸을 움직이고 싶은 퀘스트…"
1653,18,"だったら、砂漠や古塔のクエストが
いいかもしれませんね。","그렇다면, 사막이나 고탑 퀘스트가
좋을지도 모르겠네요."
1730,19,"広大な砂漠を走るのもいいし、古塔までの
道のりを走るのもタイゾウさんにピッタリかも。","광대한 사막을 달리는 것도 좋고, 고탑까지의
여정을 달리는 것도 타이조 씨에게 딱 맞을지도요."
1835,20,"タイゾウさんに、
よろしくお伝えくださいね。","타이조 씨에게,
안부 전해주세요."
1900,21,祈樹の泉に戻ろう。,기수의 샘으로 돌아가자.
1952,22,"広場にいる、総合受付のユニスさんに
話を聞いてきてくれたのか！？","광장에 있는, 종합 접수처의 유니스 씨에게
이야기를 듣고 와줬구나!?"
2037,23,"祈樹の泉に行っててくれ！
僕もすぐに行く！","기수의 샘에 가 있어줘!
나도 금방 갈게!"
2101,24,"おお、魂の友よ！
ユニスさんは何と言っていた？","오오, 영혼의 친구여!
유니스 씨는 뭐라고 하던가?"
2181,25,"なるほど、なるほど。
砂漠に古塔か、確かに僕にピッタリだ！","그렇군, 그렇군.
사막에 고탑이라, 확실히 나한테 딱이야!"
2260,26,"ようし、じゃあ僕はキリンの狩猟で、
古塔を１００往復ぐらいしてみよう！","좋아, 그럼 나는 키린 수렵으로,
고탑을 １００번 정도 왕복해보겠어!"
2351,27,"どうだ、@MYNAME！
良かったら君は砂漠のクエストにでも
行ってみないか？","어때, @MYNAME!
괜찮으면 너는 사막 퀘스트라도
가보지 않을래?"
2456,28,"砂漠といえばドスガレオスだ！
あの砂竜を追い掛け回して、
君も熱い何かを掴んでくれっ！","사막이라면 도스가레오스지!
그 모래용을 쫓아다니면서,
너도 뜨거운 무언가를 붙잡아줘!"
2563,29,"狩猟が終わったら、
ここで熱い気持ちを交わそうじゃないか！
お互い、健闘を祈ろうッ！","사냥이 끝나면,
여기서 뜨거운 마음을 나누자고!
서로, 건투를 빌자!"
2679,30,"砂漠といえばドスガレオスだ！
あの砂竜を追い掛け回して、
君も熱い何かを掴んでくれっ！","사막이라면 도스가레오스지!
그 모래용을 쫓아다니면서,
너도 뜨거운 무언가를 붙잡아줘!"
2786,31,"狩猟が終わったら、
泉で熱い気持ちを交わそうじゃないか！
お互い、健闘を祈ろうッ！","사냥이 끝나면,
샘에서 뜨거운 마음을 나누자고!
서로, 건투를 빌자!"
2889,32,よう、@MYNAME!,"어이, @MYNAME!"
2924,33,"お互い無事に戻れて良かったな！
砂漠の狩りはどうだった？","서로 무사히 돌아와서 다행이야!
사막 사냥은 어땠어?"
3014,34,"そうか、暑かったか！
ギラギラと照りつける太陽と、
無限に広がる不毛の大地…","그런가, 더웠구나!
이글이글 내리쬐는 태양과,
끝없이 펼쳐지는 불모의 대지…"
3111,35,"砂漠を走ることは、命を感じることだ！
そうだ、狩りはまさに哲学ッ！","사막을 달리는 것은, 생명을 느끼는 것이다!
그래, 사냥이야말로 바로 철학이지!"
3198,36,けど、まだまだ身体を動かし足りないな…,"그래도, 아직 몸을 더 움직이고 싶은데…"
3257,37,"よし、この勢いで狩りに行こう！
キミの狩りに１回だけ付き合ってあげるよ！","좋아, 이 기세로 사냥하러 가자!
네 사냥에 한 번만 함께해줄게!"
3350,38,"キミの猟団部屋にいるから、
準備ができたらいつでも声をかけてくれ！
待ってるぜ！","네 수렵단실에 있을 테니,
준비가 되면 언제든지 말 걸어줘!
기다리고 있을게!"
